Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2367-106	02-07-2013	02-08-2013	FORTINO'S	3.98	CAD	3.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06132	LAWRENCE HGTS-SPEC I	5411	"Grocery Stores, Supermarkets"	ICING	
"PARKS, FORESTRY & RECREATION"	2370-65	02-09-2013	02-12-2013	CDN TIRE STORE #00019	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09713	LAWRENCE HTS-INSTRL	5200	Home Supply Warehouse	BALL PUMP FOR SPORTS & GYM PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2382-63	02-19-2013	02-20-2013	THE CRAFT   HOBBY EMPO	211.43	CAD	211.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11269	LAWRENCE HTS-ARTS-VI	5970	"Artist Supply Stores, Craft Shops"	"CLAY, CONSTRUCTION PAPER,PLASTER GAUZE,TARPS"	
"PARKS, FORESTRY & RECREATION"	2384-94	02-20-2013	02-22-2013	WAL-MART # 3105	52.10	CAD	52.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04330	LAWRENCE HGTS-H CAMP	5310	Discount Stores	"BIRDIES,PING PONG BALLS,TARPS, WIPES"	
"PARKS, FORESTRY & RECREATION"	2386-143	02-21-2013	02-25-2013	THE HOME DEPOT #7134	28.08	CAD	28.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04330	LAWRENCE HGTS-H CAMP	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2390-104	02-25-2013	02-27-2013	WAL-MART # 3105	13.42	CAD	13.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04330	LAWRENCE HGTS-H CAMP	5310	Discount Stores	"YARN, SKEWERS"	
"PARKS, FORESTRY & RECREATION"	2391-93	02-25-2013	02-28-2013	JACK WATSON SPORTS INC	209.48	CAD	209.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04330	LAWRENCE HGTS-H CAMP	5941	Sporting Goods Stores	"SKIPPING ROPES, HOOPS, BADMINTON, RAQUETS"	
					919.67	CAD	919.67	CAD								
"PARKS, FORESTRY & RECREATION"	2353-98	01-31-2013	02-01-2013	DEER PARK HARDWARE LTD	13.51	CAD	13.51	CAD	2730	LOCKS	P01191	S-CENTRAL AIRS-OPS	5251	Hardware Stores	KEYS	
"PARKS, FORESTRY & RECREATION"	2369-103	02-10-2013	02-11-2013	IMPERIAL HME HDWE 1401	24.85	CAD	24.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01191	S-CENTRAL AIRS-OPS	5251	Hardware Stores		
					38.36	CAD	38.36	CAD								
LEGAL SERVICES	2353-99	01-31-2013	02-01-2013	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2353-100	01-31-2013	02-01-2013	TERANET EXPRESS	0.50	CAD	0.50	CAD	4827	ONLINE SERVICES FEES	LL5202	LONG-TERM CARE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2358-153	02-01-2013	02-04-2013	TERANET EXPRESS	47.00	CAD	47.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2358-154	02-01-2013	02-04-2013	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2358-155	02-01-2013	02-04-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2358-156	02-01-2013	02-04-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2362-81	02-04-2013	02-05-2013	TERANET EXPRESS	59.00	CAD	59.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2362-82	02-04-2013	02-05-2013	TERANET EXPRESS	5.00	CAD	5.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2362-83	02-04-2013	02-05-2013	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL9606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2363-99	02-05-2013	02-06-2013	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2363-100	02-05-2013	02-06-2013	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2365-141	02-06-2013	02-07-2013	TERANET EXPRESS	46.00	CAD	46.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2365-142	02-06-2013	02-07-2013	TERANET EXPRESS	6.00	CAD	6.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-104	02-08-2013	02-11-2013	TERANET EXPRESS	17.00	CAD	17.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2369-105	02-08-2013	02-11-2013	TERANET EXPRESS	7.00	CAD	7.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2373-82	02-12-2013	02-13-2013	TERANET EXPRESS	51.50	CAD	51.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2373-83	02-12-2013	02-13-2013	TERANET EXPRESS	12.00	CAD	12.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2373-84	02-12-2013	02-13-2013	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2374-88	02-13-2013	02-14-2013	TERANET EXPRESS	41.00	CAD	41.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2374-89	02-13-2013	02-14-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5804	ZOO	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2376-88	02-14-2013	02-15-2013	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2378-141	02-15-2013	02-18-2013	TERANET EXPRESS	28.00	CAD	28.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2378-142	02-15-2013	02-18-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2378-143	02-15-2013	02-18-2013	TERANET EXPRESS	63.00	CAD	63.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2378-144	02-15-2013	02-18-2013	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2387-73	02-25-2013	02-26-2013	TERANET EXPRESS	29.00	CAD	29.00	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2387-74	02-25-2013	02-26-2013	TERANET EXPRESS	50.00	CAD	50.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2387-75	02-25-2013	02-26-2013	TERANET EXPRESS	7.50	CAD	7.50	CAD	4827	ONLINE SERVICES FEES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2390-105	02-26-2013	02-27-2013	TERANET EXPRESS	5.00	CAD	5.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2390-106	02-26-2013	02-27-2013	TERANET EXPRESS	36.00	CAD	36.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2390-107	02-26-2013	02-27-2013	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2390-108	02-26-2013	02-27-2013	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2391-94	02-27-2013	02-28-2013	TERANET EXPRESS	19.00	CAD	19.00	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	2391-95	02-27-2013	02-28-2013	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
					632.50	CAD	632.50	CAD								
"PARKS, FORESTRY & RECREATION"	2353-101	01-31-2013	02-01-2013	SOBEYS #938        QPS	14.25	CAD	14.25	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P04882	EARL BEATTY-SUMR CAM	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	2358-157	02-01-2013	02-04-2013	SOBEYS #938        QPS	39.12	CAD	39.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11083	SECORD CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	"LETTUCE, PASTA, CUCUMBER, BELL PEPPERS, ONIONS"	
"PARKS, FORESTRY & RECREATION"	2362-84	02-04-2013	02-05-2013	SOBEYS #938        QPS	43.98	CAD	43.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11083	SECORD CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	"SOUR CREAM,BAGUETTE,ONIONS,CHEESE,BACON,PEPPERS"	
"PARKS, FORESTRY & RECREATION"	2363-101	02-05-2013	02-06-2013	SOBEYS #938        QPS	27.83	CAD	27.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11083	SECORD CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	"BELL PEPPERS, GROUND BEEF, BABY SPINACH"	
"PARKS, FORESTRY & RECREATION"	2367-107	02-07-2013	02-08-2013	NOFRILLS DICKIES 752	24.80	CAD	24.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11083	SECORD CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FRUIT JUICES	
"PARKS, FORESTRY & RECREATION"	2369-106	02-09-2013	02-11-2013	SOBEYS #938        QPS	64.44	CAD	64.44	CAD	2570	JANITORIAL SUPPLIES	P11083	SECORD CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FRUIT JUICES	
"PARKS, FORESTRY & RECREATION"	2370-66	02-11-2013	02-12-2013	SOBEYS #938        QPS	25.32	CAD	25.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11083	SECORD CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	"FOOD COLORS, BUTTERMILK, FLOUR, SUGAR"	
"PARKS, FORESTRY & RECREATION"	2373-85	02-12-2013	02-13-2013	SOBEYS #938        QPS	33.86	CAD	33.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11083	SECORD CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	"GROUND BEEF, BREAD, GARLIC, CHEDDAR"	
					273.60	CAD	273.60	CAD								
"PARKS, FORESTRY & RECREATION"	2369-107	02-06-2013	02-11-2013	YORK MANUFACTURING SER	98.00	CAD	98.00	CAD	3080	M & E - HAND TOOLS	P00539	EASTERN BEACHES-TURF	5111	"Stationery, Office Supplies, Printing an"	DRIVE CAP	
					98.00	CAD	98.00	CAD								
LONG TERM CARE HOMES	2384-95	02-20-2013	02-22-2013	METRO #38	70.72	CAD	70.72	CAD	2741	FOOD COSTS	D3F032	7 OAKS-FN-RF	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES	
					70.72	CAD	70.72	CAD								
"PARKS, FORESTRY & RECREATION"	2386-144	02-22-2013	02-25-2013	FITNESS DEPOT TORONTO	251.45	CAD	251.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07521	MEMORIAL HLTH CLUB-F	5941	Sporting Goods Stores	REC MATERIALS	
					251.45	CAD	251.45	CAD								
"PARKS, FORESTRY & RECREATION"	2369-108	02-07-2013	02-11-2013	CDN TIRE STORE #00654	54.22	CAD	54.22	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P00790	S-EAST-PGM SUPP	5200	Home Supply Warehouse	PORTABLE HEATER	
					54.22	CAD	54.22	CAD								
"PARKS, FORESTRY & RECREATION"	2353-102	01-31-2013	02-01-2013	IMAGING ALIGNMENT CORP	563.87	CAD	563.87	CAD	2792	"BANNERS, FLAGS & SIGNS"	P13306	SIGN SHOP-BOOTH YARD	5967	Direct Marketing - Inbound Telemarketing	INK FOR MUTOH PRINTER	
"PARKS, FORESTRY & RECREATION"	2373-86	02-11-2013	02-13-2013	GRAPHIC COMMERCE LTD	648.40	CAD	648.40	CAD	2792	"BANNERS, FLAGS & SIGNS"	P13306	SIGN SHOP-BOOTH YARD	7333	"Commercial Art, Graphics, Photography"	A FRAMES & DS FOAM TAPE	
"PARKS, FORESTRY & RECREATION"	2383-104	02-19-2013	02-21-2013	GRAPHIC COMMERCE LTD	547.16	CAD	547.16	CAD	2792	"BANNERS, FLAGS & SIGNS"	P13306	SIGN SHOP-BOOTH YARD	7333	"Commercial Art, Graphics, Photography"	SIGN SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2386-145	02-21-2013	02-25-2013	GRAPHIC COMMERCE LTD	789.93	CAD	789.93	CAD	2792	"BANNERS, FLAGS & SIGNS"	P13306	SIGN SHOP-BOOTH YARD	7333	"Commercial Art, Graphics, Photography"	SIGN SUPPLIES	
					"2,549.36"	CAD	"2,549.36"	CAD								
"PARKS, FORESTRY & RECREATION"	2365-143	02-05-2013	02-07-2013	RONA NOBLE TRADE 52380	179.60	CAD	179.60	CAD	2535	PLUMBING SUPPLIES	P10908	NY SKI CTR-OPS	5251	Hardware Stores	DECK FAUCET	
"PARKS, FORESTRY & RECREATION"	2367-108	02-04-2013	02-08-2013	WOLSELEY CDA INC-HUDSO	253.81	CAD	253.81	CAD	2535	PLUMBING SUPPLIES	P07659	DOUGLAS SNOW-OPERATI	1711	"Air Conditioning, Heating, and Plumbing"	METERING VALVE	
"PARKS, FORESTRY & RECREATION"	2367-109	02-06-2013	02-08-2013	WOLSELEY CDA INC-HUDSO	126.09	CAD	126.09	CAD	2535	PLUMBING SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	SAWZALL MIL BATTERIES	
"PARKS, FORESTRY & RECREATION"	2367-110	02-07-2013	02-08-2013	WOLSELEY CDA INC-HUDSO	789.19	CAD	789.19	CAD	2535	PLUMBING SUPPLIES	P00409	N-EAST1-TURF&HORT	1711	"Air Conditioning, Heating, and Plumbing"	METERING FAUCETS	
"PARKS, FORESTRY & RECREATION"	2367-111	02-07-2013	02-08-2013	WOLSELEY CDA INC-HUDSO	99.91	CAD	99.91	CAD	2535	PLUMBING SUPPLIES	P03027	BAYCREST-OPS	1711	"Air Conditioning, Heating, and Plumbing"	BACK VALVES	
					"1,448.60"	CAD	"1,448.60"	CAD								
EMERGENCY MEDICAL SERVICES	2374-90	02-13-2013	02-14-2013	STAPLES STORE #86	34.92	CAD	34.92	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B46752	OPS - DISTRICT 3	5943	"Office, School Supply, and Stationery St"	"KEY SAFE, CORD"	
EMERGENCY MEDICAL SERVICES	2384-96	02-21-2013	02-22-2013	LOWES #02640*	464.46	CAD	464.46	CAD	2710	GENERAL HARDWARE	B46752	OPS - DISTRICT 3	5200	Home Supply Warehouse	*****	
					499.38	CAD	499.38	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2363-102	02-05-2013	02-06-2013	NOFRILLS CARLO'S #3925	62.53	CAD	62.53	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0070	HS-MH-EDU-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	CREAM & BUTTER FOR PROGRAM	
ECONOMIC DEVELOPMENT & CULTURE	2376-89	02-14-2013	02-15-2013	NOFRILLS CARLO'S #3925	76.25	CAD	76.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0070	HS-MH-EDU-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"BUTTER, APPLE CIDER FOR PROGRAM"	
ECONOMIC DEVELOPMENT & CULTURE	2378-145	02-14-2013	02-18-2013	AMBROSIA THORNHILL INC	44.97	CAD	44.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0070	HS-MH-EDU-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	BULK FLOUR FOR PROGRAM	
ECONOMIC DEVELOPMENT & CULTURE	2384-97	02-21-2013	02-22-2013	LOBLAWS #1010	19.64	CAD	19.64	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0070	HS-MH-EDU-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	BUTTER & POTATOE FOR PROGRAM	
ECONOMIC DEVELOPMENT & CULTURE	2384-98	02-21-2013	02-22-2013	CEDAR POINT SOAPS	71.08	CAD	71.08	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0113	HS-MH-RET-GIBSON HOU	5999	Miscellaneous and Specialty Retail Store	HAND MADE SOAP FOR RESALE	
					274.47	CAD	274.47	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2376-90	02-14-2013	02-15-2013	BCCTC	70.00	CAD	70.00	CAD	4118	TICKETS AND ADMISSION FEES	ED0155	IM-INV-ATTR-CENTRAL	8398	"Organizations, Charitable and Social Ser"	TICKET FOR EVENT	
					70.00	CAD	70.00	CAD								
TORONTO WATER	2369-109	02-07-2013	02-11-2013	CDN TIRE STORE #00654	112.99	CAD	112.99	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW1042	ISLAND SERVICES WA4	5200	Home Supply Warehouse	PUMPS FOR HYDRANT	
TORONTO WATER	2386-146	02-21-2013	02-25-2013	CDN TIRE STORE #00654	45.27	CAD	45.27	CAD	2082	HEALTH & SAFETY SUPPLIES	CWW850-02	2900_EMERGENCY REPAIR OF COXWELL SANITAR	5200	Home Supply Warehouse	EMERGENCY KIT-TOE WARMER	
					158.26	CAD	158.26	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2390-109	02-26-2013	02-27-2013	SURVEYMONKEY.COM	25.00	CAD	25.00	CAD	4085	PROF & TECH-MGMT	AH0007	AS-PR-PRS-NORTH YKCC	5968	Direct Marketing - Continuity/Subscripti	SUBSCRIPTION RENEWAL	
					25.00	CAD	25.00	CAD								
COURT SERVICES 	2374-91	02-12-2013	02-14-2013	ANNEX PHOTO	11.30	CAD	11.30	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	CT2001	ACCOUNTING	7221	Photographic Studios	PRINTING OF 10TH ANNIVERSARY PRESENTATION	
					11.30	CAD	11.30	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2374-92	02-13-2013	02-14-2013	GES CANADA - MISSISSAU	169.50	CAD	169.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	ED0139	EN-PSU-PSUP-CENTRAL	7399	Business Services - Not Elsewhere Classi	FLOOR PLAN OF MTCC	
ECONOMIC DEVELOPMENT & CULTURE	2376-91	02-13-2013	02-15-2013	THE TORONTO BOARD OF T	89.27	CAD	89.27	CAD	4118	TICKETS AND ADMISSION FEES	ED0139	EN-PSU-PSUP-CENTRAL	8641	"Associations - Civic, Social, and Frater"	TICKET FOR EVENT	
ECONOMIC DEVELOPMENT & CULTURE	2378-146	02-16-2013	02-18-2013	HOSTMYSITE COM	136.48	CAD	131.85	USD	4813	INTERNET	ED0139	EN-PSU-PSUP-CENTRAL	7372	"Computer Programming, Integrated Systems"	WINDOWS PRO FOR ET WEBSITE	
ECONOMIC DEVELOPMENT & CULTURE	2383-105	02-20-2013	02-21-2013	HOSTMYSITE COM	174.06	CAD	166.61	USD	4813	INTERNET	ED0139	EN-PSU-PSUP-CENTRAL	7372	"Computer Programming, Integrated Systems"	WINDOWS COLDFUSION FOR ET WEBSITE	
ECONOMIC DEVELOPMENT & CULTURE	2391-96	02-26-2013	02-28-2013	DRUXY'S - #052 (CA100)	31.64	CAD	31.64	CAD	4823	MEALS-OUTSIDE LOC'S	ED0116	BD-RET-CORP-CENTRAL	5812	"Eating Places, Restaurants"	BUSINESS MEETING W/ EXTERNAL CLIENTS	
					600.95	CAD	290.41	CAD								
							298.46	USD								
"PARKS, FORESTRY & RECREATION"	2367-112	02-06-2013	02-08-2013	PARTY CITY-WILLIAM KIT	102.74	CAD	102.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05797	MALVERN RC-SPORTS	5999	Miscellaneous and Specialty Retail Store	"TUMBLER SQUARE, PURPLE TABLE ROLL"	
"PARKS, FORESTRY & RECREATION"	2367-113	02-06-2013	02-08-2013	FOOD BASICS #606	48.75	CAD	48.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05797	MALVERN RC-SPORTS	5411	"Grocery Stores, Supermarkets"	"ICE, LEMON, APRICOTS, MARINADE"	
"PARKS, FORESTRY & RECREATION"	2378-147	02-14-2013	02-18-2013	WAL-MART # 3111	68.94	CAD	68.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05797	MALVERN RC-SPORTS	5411	"Grocery Stores, Supermarkets"	"FRUIT JUICE, DIP, ORANGES, CARROTS, FOAM CUPS"	
					220.43	CAD	220.43	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2362-85	02-04-2013	02-05-2013	LIB ARCHIVES/BIB ARCHI	3.63	CAD	3.63	CAD	4830	PERMIT & LICENSE FEES	CAC083-02	FORT YORK PROGRAMME DEVELOPMENT - 2012	9399	Government Services - Not Elsewhere Clas	IMAGE LICENCE - FORT YORK VC EXHIBIT	
ECONOMIC DEVELOPMENT & CULTURE	2384-99	02-21-2013	02-22-2013	THE BRECHIN GROUP INC	101.47	CAD	101.47	CAD	4830	PERMIT & LICENSE FEES	CAC083-02	FORT YORK PROGRAMME DEVELOPMENT - 2012	9399	Government Services - Not Elsewhere Clas	IMAGE LICENCE - FORT YORK VC EXHIBIT	
ECONOMIC DEVELOPMENT & CULTURE	2386-147	02-22-2013	02-25-2013	TCD*THOMSONREUTERCANAD	279.29	CAD	279.29	CAD	4830	PERMIT & LICENSE FEES	CAC083-02	FORT YORK PROGRAMME DEVELOPMENT - 2012	8999	Professional Services - Not Elsewhere Cl	IMAGE LICENCE - FORT YORK VC EXHIBIT	
ECONOMIC DEVELOPMENT & CULTURE	2386-148	02-23-2013	02-25-2013	ROYAL CANADIAN MINT	2.50	CAD	2.50	CAD	3330	ARTIFACTS & ART OBJECTS	AH0059	HS-MH-CLR-98 ATLANTI	5969	Direct Marketing - Other Direct Marketer	COIN SET - WAR OF 1812	
					386.89	CAD	386.89	CAD								
FACILITIES MANAGEMENT 	2370-67	02-11-2013	02-12-2013	FACEBOOK.COM*MYMQ422C8	28.54	CAD	28.54	CAD	4414	ADVERTISING & PROMOTION	WE0619	IMPLEMENTATION & SUP	7311	Advertising Services	FACEBOOK ADS	
FACILITIES MANAGEMENT 	2373-87	02-12-2013	02-13-2013	FACEBOOK.COM*CGRQ422C8	29.00	CAD	29.00	CAD	4414	ADVERTISING & PROMOTION	WE0619	IMPLEMENTATION & SUP	7311	Advertising Services	FACEBOOK ADS	
FACILITIES MANAGEMENT 	2384-100	02-21-2013	02-22-2013	STORWELL SELF STORAGE	372.22	CAD	372.22	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	WE0619	IMPLEMENTATION & SUP	4225	"Public Warehousing - Farm Products, Refr"	RENTAL OF STORAGE UNIT	
FACILITIES MANAGEMENT 	2386-149	02-21-2013	02-25-2013	DIRECT ENERGY CENTRE	778.21	CAD	778.21	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	WE0702	LIVE GREEN-MARKETING	9399	Government Services - Not Elsewhere Clas	EXHIBIT BOOTH SPACE RENTAL	
FACILITIES MANAGEMENT 	2390-110	02-26-2013	02-27-2013	FACEBOOK.COM*LP5S422C8	7.25	CAD	7.25	CAD	4414	ADVERTISING & PROMOTION	WE0619	IMPLEMENTATION & SUP	7311	Advertising Services	FACEBOOK ADS	
					"1,215.22"	CAD	"1,215.22"	CAD								
TORONTO WATER	2358-158	02-01-2013	02-04-2013	KOTYCK BROS LIMITED	"1,614.45"	CAD	"1,614.45"	CAD	2532	STEEL	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	"STEEL-WELDED PIPES, ELBOWS, CONNECTORS"	
TORONTO WATER	2363-103	02-05-2013	02-06-2013	AUTOMOTIVE TOOLS	787.67	CAD	787.67	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	ROTARY HAMMER KIT	
TORONTO WATER	2365-144	02-06-2013	02-07-2013	KOTYCK BROS LIMITED	"2,463.83"	CAD	"2,463.83"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	PARTS - BACKFLOW PREVENTER	
TORONTO WATER	2384-101	02-21-2013	02-22-2013	AUTOMOTIVE TOOLS	56.44	CAD	56.44	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	DRILL REPAIR	
					"4,922.39"	CAD	"4,922.39"	CAD								
