Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5021-38	2018-07-03	2018-07-03	MICHAELS #3983	119.41	CAD	119.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10317	LAWRENCE HGTS-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	"BEADS, GLUE, BRACELET STRINGS"
"PARKS, FORESTRY & RECREATION"	5021-39	2018-07-03	2018-07-03	DOLLARAMA # 420	62.83	CAD	62.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5310	Discount Stores	"FREEZER BAGS, WOODEN SPOONS, GAUZE, JARS, BOWLS"
"PARKS, FORESTRY & RECREATION"	5021-40	2018-07-03	2018-07-03	STAPLES STORE #15	78.94	CAD	78.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5943	"Office, School Supply, and Stationery St"	CHARTS AND ALPHABET STICKERS
"PARKS, FORESTRY & RECREATION"	5023-69	2018-07-04	2018-07-04	FORTINO S	12.42	CAD	12.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	EXACT SOLUTION
"PARKS, FORESTRY & RECREATION"	5023-70	2018-07-04	2018-07-04	DOLLARAMA # 687	53.61	CAD	53.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5310	Discount Stores	"CHOC, CANDIES, SANDWICH BAGS"
"PARKS, FORESTRY & RECREATION"	5024-147	2018-07-05	2018-07-05	COSTCO WHOLESALE W535	79.04	CAD	79.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5300	Wholesale Clubs	"FREEZIES, TREATS"
"PARKS, FORESTRY & RECREATION"	5024-148	2018-07-06	2018-07-06	HOBBY WORLD	301.96	CAD	301.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5970	"Artist Supply Stores, Craft Shops"	"BEADS, STICKERS, WOOD SHAPES, CRAFT STICKS"
"PARKS, FORESTRY & RECREATION"	5024-149	2018-07-06	2018-07-06	HOBBY WORLD	81.80	CAD	81.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-HOLIDAY CAMPS	5970	"Artist Supply Stores, Craft Shops"	"PAINT, TONGUE DEPRESSORS, CRAFT STICKS"
"PARKS, FORESTRY & RECREATION"	5026-44	2018-07-09	2018-07-09	NOFRILLS LEONETTI S #3	45.32	CAD	45.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"FROSTING, CAKE MIX, SUNFLOWER OIL"
"PARKS, FORESTRY & RECREATION"	5026-45	2018-07-09	2018-07-09	FORTINO S	27.24	CAD	27.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04660	LAWRENCE HGTS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"TORTILLAS, PASTA, TOMATOES"
"PARKS, FORESTRY & RECREATION"	5028-72	2018-07-10	2018-07-11	WAL-MART # 3105	72.41	CAD	72.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5310	Discount Stores	"BOOKS, BALLOONS, CARDSTOCKS"
"PARKS, FORESTRY & RECREATION"	5028-73	2018-07-11	2018-07-11	FORTINO S	61.77	CAD	61.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"PIZZA DOUGH, PEPPERS, FRIES, CHEESE"
"PARKS, FORESTRY & RECREATION"	5028-74	2018-07-11	2018-07-11	DOLLARAMA # 687	45.88	CAD	45.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5310	Discount Stores	"GUMS, BALLOONS, INDEX DIVIDERS"
"PARKS, FORESTRY & RECREATION"	5029-138	2018-07-12	2018-07-12	NOFRILLS LEONETTI S #3	10.54	CAD	10.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	TURKEY PEPPERONI
"PARKS, FORESTRY & RECREATION"	5031-39	2018-07-16	2018-07-16	FORTINO S	13.85	CAD	13.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"BREAD, HOTDOGS, CHEESE"
"PARKS, FORESTRY & RECREATION"	5031-40	2018-07-16	2018-07-16	PLAYTIME BOWL	50.00	CAD	50.00	CAD	4118	TICKETS AND ADMISSION FEES	P04652	GLEN LONG-SUMMER CAMPS	7933	Bowling Alleys	CAMP TRIP DEPOSIT
"PARKS, FORESTRY & RECREATION"	5032-49	2018-07-16	2018-07-17	PAYPAL *ROCKSOLIDPR	158.20	CAD	158.20	CAD	4102	ENTERTAINER AND BAND FEES	P04660	LAWRENCE HGTS-SUMMER CAMPS	7929	"Bands, Orchestras, and Miscellaneous Ent"	CURLING WORKSHOP FOR CAMPS
"PARKS, FORESTRY & RECREATION"	5032-50	2018-07-17	2018-07-17	FORTINO S	20.32	CAD	20.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"PANCAKE MIX, FROZEN FRUITS"
"PARKS, FORESTRY & RECREATION"	5033-74	2018-07-18	2018-07-18	NOFRILLS LEONETTI S #3	30.25	CAD	30.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"VANILLA ICE CREAM, STRAWBERRIES, STRAWS"
"PARKS, FORESTRY & RECREATION"	5033-75	2018-07-18	2018-07-18	KIDNETIX	99.52	CAD	99.52	CAD	4118	TICKETS AND ADMISSION FEES	P04715	LAWRENCE HGTS-SUMMER FUN	7032	Recreational and Sporting Camps	ADMISSION FOR 19 CHILDREN
"PARKS, FORESTRY & RECREATION"	5034-135	2018-07-20	2018-07-20	COSTCO WHOLESALE W535	31.62	CAD	31.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04660	LAWRENCE HGTS-SUMMER CAMPS	5300	Wholesale Clubs	CAMP SNACKS
"PARKS, FORESTRY & RECREATION"	5034-136	2018-07-20	2018-07-20	BEST BUY CANADA #927	45.19	CAD	45.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5732	Electronic Sales	FILM FOR CAMERA
"PARKS, FORESTRY & RECREATION"	5034-137	2018-07-19	2018-07-19	PARTY CITY #2008	42.91	CAD	42.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5947	"Card, Gift, Novelty, and Souvenir Shops"	PRIZES FOR SPECIAL EVENT
"PARKS, FORESTRY & RECREATION"	5034-138	2018-07-20	2018-07-20	PARTY CITY #2008	58.74	CAD	58.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04660	LAWRENCE HGTS-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	PRIZES FOR SPECIAL EVENT
"PARKS, FORESTRY & RECREATION"	5034-139	2018-07-18	2018-07-19	WAL-MART # 3105	40.48	CAD	40.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10317	LAWRENCE HGTS-PRGM SUPPORT	5310	Discount Stores	"FANNY PACKS, COLD PACKS"
"PARKS, FORESTRY & RECREATION"	5036-56	2018-07-23	2018-07-23	NOFRILLS LEONETTI S #3	100.59	CAD	100.59	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"TORTILLA SHELLS, CHEESE, LETTUCE, FRUITS"
"PARKS, FORESTRY & RECREATION"	5036-57	2018-07-23	2018-07-23	NOFRILLS LEONETTI S #3	18.08	CAD	18.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04660	LAWRENCE HGTS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CHEESE, PEPPERONI"
"PARKS, FORESTRY & RECREATION"	5037-67	2018-07-24	2018-07-24	FORTINO S	22.50	CAD	22.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"STRAWBERRIES, GARLIC PWDR"
"PARKS, FORESTRY & RECREATION"	5037-68	2018-07-24	2018-07-24	DOLLARAMA # 687	22.37	CAD	22.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04660	LAWRENCE HGTS-SUMMER CAMPS	5310	Discount Stores	"ORIGAMI SHEETS, FRISBEESS"
"PARKS, FORESTRY & RECREATION"	5038-81	2018-07-25	2018-07-25	SQ     *SQ *HOOPERSONI	290.00	CAD	290.00	CAD	4118	TICKETS AND ADMISSION FEES	P04715	LAWRENCE HGTS-SUMMER FUN	8999	Professional Services - Not Elsewhere Cl	HOOPS ZONE WORKSHOP
"PARKS, FORESTRY & RECREATION"	5039-142	2018-07-25	2018-07-26	WAL-MART # 3105	120.71	CAD	120.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5310	Discount Stores	"FABRIC, PAINT, MARKERS"
"PARKS, FORESTRY & RECREATION"	5041-42	2018-07-30	2018-07-30	NOFRILLS ROSS 782	44.95	CAD	44.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04660	LAWRENCE HGTS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"SUGAR, LEMONS, PASTA, CHICKPEAS"
"PARKS, FORESTRY & RECREATION"	5041-43	2018-07-30	2018-07-30	NOFRILLS ROSS 782	123.27	CAD	123.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04715	LAWRENCE HGTS-SUMMER FUN	5411	"Grocery Stores, Supermarkets"	"CAKE MIX, BKNG SODA, EGGS, PASTA"
"PARKS, FORESTRY & RECREATION"	5041-44	2018-07-30	2018-07-30	MICHAELS #3983	24.84	CAD	24.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5945	"Game, Toy, and Hobby Shops"	SHRINKY DINKS
"PARKS, FORESTRY & RECREATION"	5042-61	2018-07-31	2018-07-31	DOLLARAMA # 496	16.10	CAD	16.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04715	LAWRENCE HGTS-SUMMER FUN	5310	Discount Stores	"SPONGES, ALUM PANS"
					"2,427.66"	CAD	"2,427.66"	CAD							
"PARKS, FORESTRY & RECREATION"	5024-150	2018-07-05	2018-07-05	CDN TIRE STORE #00654	420.34	CAD	420.34	CAD	3050	M & E - KITCHEN	P00011	T RENNIE-FERRY OPERATIONS	5200	Home Supply Warehouse	FRIDGE FOR THOMAS RENNIE BOAT
"PARKS, FORESTRY & RECREATION"	5028-75	2018-07-10	2018-07-11	CTF SUPPLY (11)	427.81	CAD	427.81	CAD	2665	PROTECTIVE CLOTHING	P00012	TERMINAL-FERRY OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"ZIP CUT BLADES, EAR MUFFS"
"PARKS, FORESTRY & RECREATION"	5028-76	2018-07-11	2018-07-11	LOCK-UP SERVICES	57.59	CAD	57.59	CAD	2730	LOCKS	P00012	TERMINAL-FERRY OPERATIONS	7299	Other Services (Not Elsewhere Classified	KEYS
"PARKS, FORESTRY & RECREATION"	5029-139	2018-07-11	2018-07-12	INLAND LIFERAFTS  MARI	250.79	CAD	250.79	CAD	2590	EMERGENCY SERVICES SUPPLIES	P00013	TRILLIUM-FERRY OPERATIONS	4468	"Marinas, Marine Service/Supplies"	ROCKET FLARES
"PARKS, FORESTRY & RECREATION"	5031-41	2018-07-13	2018-07-16	CDN TIRE STORE #00654	199.98	CAD	199.98	CAD	4418	MARINE SERVICES	P00009	ONGIARA-FERRY OPERATIONS	5200	Home Supply Warehouse	FRIDGE FOR ONGIARA BOAT
"PARKS, FORESTRY & RECREATION"	5037-69	2018-07-23	2018-07-24	STRUC-TUBE LTD	910.78	CAD	910.78	CAD	3030	M & E - OFFICE	P00012	TERMINAL-FERRY OPERATIONS	5712	"Equipment, Furniture, and Home Furnishin"	CHAIRS
"PARKS, FORESTRY & RECREATION"	5040-37	2018-07-27	2018-07-27	FOGH BOAT SUPPLIES	45.20	CAD	45.20	CAD	4418	MARINE SERVICES	P00013	TRILLIUM-FERRY OPERATIONS	5072	Hardware Equipment and Supplies	MARINE CHARTS
					"2,312.49"	CAD	"2,312.49"	CAD							
"PARKS, FORESTRY & RECREATION"	5021-41	2018-07-03	2018-07-03	NOFRILLS VITO S #3936	39.35	CAD	39.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04665	NORTHWOODS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"SYRUP, PANCAKE MIX, EGGS"
"PARKS, FORESTRY & RECREATION"	5024-151	2018-07-06	2018-07-06	PRICE CHOPPER 7984QPS	36.75	CAD	36.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04665	NORTHWOODS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"BUTTER, MUFFINS, CAKE MIX"
"PARKS, FORESTRY & RECREATION"	5024-152	2018-07-06	2018-07-06	PRICE CHOPPER 7984QPS	7.11	CAD	7.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04665	NORTHWOODS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	FOAM PLATES
"PARKS, FORESTRY & RECREATION"	5027-65	2018-07-09	2018-07-10	NBX*JUSTBOUNCETRAMPOLI	100.00	CAD	100.00	CAD	4118	TICKETS AND ADMISSION FEES	P04665	NORTHWOODS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP DEPOSIT
"PARKS, FORESTRY & RECREATION"	5028-77	2018-07-11	2018-07-11	NOFRILLS VITO S #3936	68.07	CAD	68.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04665	NORTHWOODS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"OIL, VANILLA, FLOUR, GARLIC"
"PARKS, FORESTRY & RECREATION"	5028-78	2018-07-11	2018-07-11	DOLLARAMA #0978	35.65	CAD	35.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04665	NORTHWOODS-SUMMER CAMPS	5310	Discount Stores	"FABRIC DYE, PAINTS, TIE DYE KIT"
"PARKS, FORESTRY & RECREATION"	5029-140	2018-07-13	2018-07-13	HOBBY WORLD	282.97	CAD	282.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04665	NORTHWOODS-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	"CORRUGATED ROLLS, GLUE, FOAM SHEETS, PAINT"
"PARKS, FORESTRY & RECREATION"	5029-141	2018-07-11	2018-07-12	WAL-MART #1139	149.44	CAD	149.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04665	NORTHWOODS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"JENGA, GUESS WHO, FACE PAINT, TROUBLE"
"PARKS, FORESTRY & RECREATION"	5030-48	2018-07-13	2018-07-13	WAL-MART #1139	103.78	CAD	103.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04665	NORTHWOODS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"CLEAR GLUE, CUTLERY, PLATES, DESSERT TRAY"
"PARKS, FORESTRY & RECREATION"	5033-76	2018-07-18	2018-07-18	DOLLARAMA #0978	66.67	CAD	66.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOCIAL PRGM	5310	Discount Stores	"FREEZIES, TABLE CLOTHS, FOIL"
"PARKS, FORESTRY & RECREATION"	5034-140	2018-07-18	2018-07-19	WAL-MART #1139	120.57	CAD	120.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"TABLE CLOTHS, NAPKINS, ZIPLOC"
"PARKS, FORESTRY & RECREATION"	5035-46	2018-07-22	2018-07-22	DOLLARAMA #0978	20.06	CAD	20.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04665	NORTHWOODS-SUMMER CAMPS	5310	Discount Stores	"SPONGES, BUCKETS"
"PARKS, FORESTRY & RECREATION"	5035-47	2018-07-19	2018-07-20	CARRIBEAN HEAT	508.50	CAD	508.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06049	DRIFTWOOD-SOCIAL PRGM	5812	"Eating Places, Restaurants"	"JERK, BBQ CHKN, RICE, NOODLES"
"PARKS, FORESTRY & RECREATION"	5035-48	2018-07-22	2018-07-22	SHOPPERSDRUGMART0922	80.50	CAD	80.50	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P04665	NORTHWOODS-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	TOKENS/TICKETS
"PARKS, FORESTRY & RECREATION"	5038-82	2018-07-25	2018-07-25	NOFRILLS VITO S #3936	72.97	CAD	72.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04665	NORTHWOODS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"OIL, RICE CEREAL, MARSHMALLOWS"
"PARKS, FORESTRY & RECREATION"	5038-83	2018-07-25	2018-07-25	SHOPPERSDRUGMART0922	90.00	CAD	90.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	P04665	NORTHWOODS-SUMMER CAMPS	5912	"Drug Stores, Pharmacies"	TOKENS
"PARKS, FORESTRY & RECREATION"	5038-84	2018-07-25	2018-07-25	REPTILIA INC	264.73	CAD	264.73	CAD	4118	TICKETS AND ADMISSION FEES	P04665	NORTHWOODS-SUMMER CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	CAMP WORKSHOP
"PARKS, FORESTRY & RECREATION"	5039-143	2018-07-26	2018-07-26	NBX*JUSTBOUNCETRAMPOLI	96.90	CAD	96.90	CAD	4118	TICKETS AND ADMISSION FEES	P04665	NORTHWOODS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	TRAMPOLINE TRIP FOR CAMP
"PARKS, FORESTRY & RECREATION"	5039-144	2018-07-25	2018-07-26	NBX*JUSTBOUNCETRAMPOLI	96.90	CAD	96.90	CAD	4118	TICKETS AND ADMISSION FEES	P04665	NORTHWOODS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP - TRAMPOLINE
					"2,240.92"	CAD	"2,240.92"	CAD							
"PARKS, FORESTRY & RECREATION"	5038-85	2018-07-24	2018-07-25	PANINO CAPPUCCINO LTD	125.45	CAD	125.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10303	DRIFTWOOD-PRGM SUPPORT	5812	"Eating Places, Restaurants"	PLANNING DAY
"PARKS, FORESTRY & RECREATION"	5038-86	2018-07-25	2018-07-25	CANDY LAND INDOOR PLAY	783.77	CAD	783.77	CAD	4118	TICKETS AND ADMISSION FEES	P04645	DRIFTWOOD-SUMMER CAMPS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	CAMP TRIP ADMISSION
"PARKS, FORESTRY & RECREATION"	5039-145	2018-07-26	2018-07-26	WAL-MART #1139	197.52	CAD	197.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04645	DRIFTWOOD-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP GROCERIES
"PARKS, FORESTRY & RECREATION"	5039-146	2018-07-26	2018-07-26	FRESHCO #9778	117.78	CAD	117.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04645	DRIFTWOOD-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	CAMP GROCERIES
					"1,224.52"	CAD	"1,224.52"	CAD							
"PARKS, FORESTRY & RECREATION"	5021-42	2018-07-03	2018-07-03	BELL TV	84.52	CAD	84.52	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07186	ANCASTER-FITNESS	4812	Telecommunication Equipment Including Te	HERON PARK CC
					84.52	CAD	84.52	CAD							
LONG-TERM CARE HOMES & SERVICES	5020-51	2018-06-26	2018-07-02	MEDIGAS #803	954.85	CAD	954.85	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3E083	FUDGER HOUSE-RESIDENT SERVICES	7692	Welding Repair	ASSISSTED DEVICES FOR RESIDENTS
LONG-TERM CARE HOMES & SERVICES	5023-71	2018-07-04	2018-07-04	MR PRINTER	152.55	CAD	152.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	7338	"Quick Copy, Reproduction, and Blueprinti"	ACTIVITY CALENDAR FOR ALL HOMES
LONG-TERM CARE HOMES & SERVICES	5025-33	2018-07-07	2018-07-07	AMAZON *MARKETPLCE CA	35.41	CAD	35.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	4816	Computer Network/Information Services	DIGNITY BLACKET FOR END OF LIFE PROGRAM
LONG-TERM CARE HOMES & SERVICES	5025-34	2018-07-07	2018-07-07	AMAZON *MARKETPLCE CA	35.41	CAD	35.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	4816	Computer Network/Information Services	DIGNITY BLACKET FOR END OF LIFE
LONG-TERM CARE HOMES & SERVICES	5025-35	2018-07-07	2018-07-07	AMAZON *MARKETPLCE CA	35.40	CAD	35.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	4816	Computer Network/Information Services	DIGNITY BLACKET FOR END OF LIFE
LONG-TERM CARE HOMES & SERVICES	5025-36	2018-07-07	2018-07-07	AMAZON *MARKETPLCE CA	35.40	CAD	35.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	4816	Computer Network/Information Services	DIGNITY BLACKET FOR END OF LIFE
LONG-TERM CARE HOMES & SERVICES	5025-37	2018-07-07	2018-07-07	AMAZON *MARKETPLCE CA	35.41	CAD	35.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	4816	Computer Network/Information Services	DIGNITY BLACKET FOR END OF LIFE
LONG-TERM CARE HOMES & SERVICES	5025-38	2018-07-07	2018-07-07	AMAZON *MARKETPLCE CA	35.40	CAD	35.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	4816	Computer Network/Information Services	DIGNITY BLACKET FOR END OF LIFE
LONG-TERM CARE HOMES & SERVICES	5025-39	2018-07-07	2018-07-07	AMAZON *MARKETPLCE CA	35.40	CAD	35.40	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	4816	Computer Network/Information Services	DIGNITY BLACKET FOR END OF LIFE
LONG-TERM CARE HOMES & SERVICES	5027-66	2018-07-11	2018-07-11	AMAZON *MARKETPLCE CA	104.96	CAD	104.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3E083	FUDGER HOUSE-RESIDENT SERVICES	4816	Computer Network/Information Services	RESIDENT / FAMILY SUGGESTION BOX
LONG-TERM CARE HOMES & SERVICES	5036-58	2018-07-23	2018-07-23	PICKLE BARREL CATERING	117.49	CAD	117.49	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5811	Caterers	SPECIAL EVENT FOOD FOR RESIDENTS
LONG-TERM CARE HOMES & SERVICES	5038-87	2018-07-25	2018-07-25	TENDER TRAP RESTAURANT	168.85	CAD	168.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5812	"Eating Places, Restaurants"	**MORE**  SPECIAL EVENT FOOD FOR RESIDENTS
					"1,746.53"	CAD	"1,746.53"	CAD							
"PARKS, FORESTRY & RECREATION"	5020-52	2018-06-30	2018-07-02	DOLLARAMA # 341	10.79	CAD	10.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5310	Discount Stores	"WATER NOZZLE, SPRAY NOZZLE"
"PARKS, FORESTRY & RECREATION"	5024-153	2018-07-03	2018-07-05	DOM SPORTS & GAMES	201.14	CAD	201.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5941	Sporting Goods Stores	AIR DISC FOR SENIORS SHUFFLE BOARD
"PARKS, FORESTRY & RECREATION"	5035-49	2018-07-21	2018-07-21	DOLLARAMA # 341	64.07	CAD	64.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10310	FALSTAFF-PRGM SUPPORT	5310	Discount Stores	BBQ SUPPLIES FOR SUMMER FEST
					276.00	CAD	276.00	CAD							
LONG-TERM CARE HOMES & SERVICES	5032-51	2018-07-17	2018-07-17	ARJO CANADA INC	826.20	CAD	826.20	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	D3F144	SEVEN OAKS-NS-NA	5969	Direct Marketing - Other Direct Marketer	NURSING
					826.20	CAD	826.20	CAD							
"PARKS, FORESTRY & RECREATION"	5023-87	2018-07-04	2018-07-04	SNAP-ON TOOLS	506.08	CAD	506.08	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5251	Hardware Stores	TOOLS
"PARKS, FORESTRY & RECREATION"	5023-88	2018-07-04	2018-07-04	SP&S COMMERCIAL SWIMMI	"1,778.27"	CAD	"1,778.27"	CAD	2535	PLUMBING SUPPLIES	P06682	BRDLANDS CC-OPERATIONS	5996	Swimming Pools - Sales and Supplies	POOL SUPPLIES
"PARKS, FORESTRY & RECREATION"	5024-200	2018-07-06	2018-07-06	I D N CANADA	869.60	CAD	869.60	CAD	2730	LOCKS	P07659	DOUGLAS SNOW-OPERATIONS	5999	Miscellaneous and Specialty Retail Store	LOCKS
"PARKS, FORESTRY & RECREATION"	5029-188	2018-07-12	2018-07-12	THE HOME DEPOT #7078	129.18	CAD	129.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  LOWDUST 4.5L
"PARKS, FORESTRY & RECREATION"	5029-189	2018-07-11	2018-07-12	ROY TURK INDUSTRIAL SA	422.34	CAD	422.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	MISC SUPPLIES
