Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	 G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	3302-183	2014-12-19	2014-12-22	LOBLAW SUPERMARKET #10	59.88	CAD	59.88	CAD	2570	JANITORIAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	LYSOL SPRAY (TAX BEFORE DISCOUNT)	
					287.35	CAD	287.35	CAD								
"PARKS, FORESTRY & RECREATION"	3285-116	2014-12-09	2014-12-10	PAUL WOLF ELECTRIC   L	29.15	CAD	29.15	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
					29.15	CAD	29.15	CAD								
"PARKS, FORESTRY & RECREATION"	3271-242	2014-11-27	2014-12-01	METRO #808	67.65	CAD	67.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01356	MALVERN RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	YOUNG MEN IN ACTION PROG SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3271-243	2014-11-27	2014-12-01	METRO #808	72.80	CAD	72.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01356	MALVERN RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROG SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3281-213	2014-12-04	2014-12-08	WAL-MART # 3111	93.86	CAD	93.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"SNACKS, JUICEBOXES"	
"PARKS, FORESTRY & RECREATION"	3281-214	2014-12-04	2014-12-08	DOLLAR POWER	6.78	CAD	6.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01342	ELLESMERE CC-SOCIAL PRGM	5310	Discount Stores	THANK YOU CARDS FOR PRESENTERS	
"PARKS, FORESTRY & RECREATION"	3283-88	2014-12-05	2014-12-09	CDN TIRE STORE #00264	265.50	CAD	265.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07691	MALVERN-PRGM SUPPORT	5200	Home Supply Warehouse	CHRISTMAS TREE AND DECORATIONS	
					506.59	CAD	506.59	CAD								
"PARKS, FORESTRY & RECREATION"	3271-244	2014-11-28	2014-12-01	HENRY'S OUTLET CENTRE	107.30	CAD	107.30	CAD	3032	M & E - PHOTOGRAPHIC	P12858	BEACH & WATERFRONT MAINTENANCE	5946	Camera and Photographic Supply Stores	CAMERA	
"PARKS, FORESTRY & RECREATION"	3273-91	2014-12-01	2014-12-02	LANDSCAPE ONTARIO	30.00	CAD	30.00	CAD	4118	TICKETS AND ADMISSION FEES	P12858	BEACH & WATERFRONT MAINTENANCE	8699	"Organizations, Membership - Not Elsewher"	TICKETS FOR 2 - TRADE SHOW FOR GREEN INDUSTRY	
"PARKS, FORESTRY & RECREATION"	3280-139	2014-12-04	2014-12-05	KOOY BROS LAWN	745.71	CAD	745.71	CAD	2710	GENERAL HARDWARE	P12858	BEACH & WATERFRONT MAINTENANCE	5261	Lawn and Garden Supply Stores	HAND SPREADER/SALT	
"PARKS, FORESTRY & RECREATION"	3285-117	2014-12-09	2014-12-10	THE XTERMINATOR	497.20	CAD	497.20	CAD	4417	PEST CONTROL	P12858	BEACH & WATERFRONT MAINTENANCE	7342	Exterminating and Disinfecting Services	RODENT CONTROL	
"PARKS, FORESTRY & RECREATION"	3302-184	2014-12-19	2014-12-22	EMEDCO	93.10	CAD	78.37	USD	2710	GENERAL HARDWARE	P12858	BEACH & WATERFRONT MAINTENANCE	5099	Durable Goods Not Elsewhere Classified	**MORE**  SIGN-THIS IS YOUR WASHROOM....	
"PARKS, FORESTRY & RECREATION"	3302-185	2014-12-20	2014-12-22	STANLEY MECHANICAL SOL	853.49	CAD	853.49	CAD	4463	CONTRACTED SERVICES - LOCKING SYSTEMS	P12858	BEACH & WATERFRONT MAINTENANCE	5072	Hardware Equipment and Supplies	LOCK REPAIR	
"PARKS, FORESTRY & RECREATION"	3304-76	2014-12-18	2014-12-23	EWING FLAGPOLE CO. INC	359.00	CAD	359.00	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P12858	BEACH & WATERFRONT MAINTENANCE	5998	Tent & Awning Shops	FLAG REPAIR	
"PARKS, FORESTRY & RECREATION"	3308-111	2014-12-24	2014-12-29	GLOBALINDUSTRIALCANDA	290.43	CAD	290.43	CAD	2710	GENERAL HARDWARE	P12858	BEACH & WATERFRONT MAINTENANCE	5085	Industrial Supplies Not Elsewhere Classi	LADDER	
					"2,976.23"	CAD	"2,883.13"	CAD								
							78.37	USD								
"PARKS, FORESTRY & RECREATION"	3275-124	2014-12-02	2014-12-03	CHAUNCEY BUILDERS SUPP	463.16	CAD	463.16	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	CONCRETE MORTAR EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	3276-141	2014-12-03	2014-12-04	CHAUNCEY BUILDERS SUPP	127.17	CAD	127.17	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	WEDGE ANCHOR & ADHESIVE	
"PARKS, FORESTRY & RECREATION"	3298-135	2014-12-15	2014-12-18	LOCK UP SERVICES	16.39	CAD	16.39	CAD	2730	LOCKS	P00898	KIPLING YD-PARKS CONSTR	7399	Business Services - Not Elsewhere Classi	KEYS	
"PARKS, FORESTRY & RECREATION"	3300-137	2014-12-17	2014-12-19	CDN TIRE STORE #00119	76.81	CAD	76.81	CAD	*****	MISCELLANEOUS PARTS	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	V BELTS AND LOCKS	
					683.53	CAD	683.53	CAD								
"PARKS, FORESTRY & RECREATION"	3292-171	2014-12-12	2014-12-15	FLAGHOUSE INC.	137.64	CAD	137.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11215	EY CC COMPLEX-SPORTS	5712	"Equipment, Furniture, and Home Furnishin"	SPORTS EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	3296-121	2014-12-16	2014-12-17	J  J CRAFTS	73.45	CAD	73.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01288	EY CC COMPLEX-PRGM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	ARTS AND CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3300-138	2014-12-18	2014-12-19	AI4-REDLINE PROMOTIONS	"1,045.25"	CAD	"1,045.25"	CAD	4590	RENTAL - OTHER	P01288	EY CC COMPLEX-PRGM SUPPORT	7993	Video Amusement Game Supplies	CHAIR RENTAL	
"PARKS, FORESTRY & RECREATION"	3308-112	2014-12-26	2014-12-29	LOWES #02633*	6.77	CAD	6.77	CAD	3320	FIXTURES	P01288	EY CC COMPLEX-PRGM SUPPORT	5200	Home Supply Warehouse	REDI SHADE 36 X 72 WHITE	
"PARKS, FORESTRY & RECREATION"	3312-74	2014-12-30	2014-12-31	THORNCLIFFE BOWLERAMA.	162.00	CAD	162.00	CAD	4118	TICKETS AND ADMISSION FEES	P03130	EY CC COMPLEX-HOLIDAY CAMPS	7933	Bowling Alleys	ADMISSION - CAMP TRIP	
					"1,425.11"	CAD	"1,425.11"	CAD								
"PARKS, FORESTRY & RECREATION"	3275-125	2014-12-02	2014-12-03	NATIONAL HOSE AND EQUI	81.02	CAD	81.02	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00264	E-CENTRAL2-TURF&HORT	5046	Commercial Equipment Not Elsewhere Class	FITTINGS FOR ICE RINK HOSES	
"PARKS, FORESTRY & RECREATION"	3276-142	2014-12-02	2014-12-04	WAL-MART #3635	30.46	CAD	30.46	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00142	UNIVERSITY PARK-PARKS MAINT/RPRS	5310	Discount Stores	SUPPLIES FOR CAMPBELL HOUSE	
"PARKS, FORESTRY & RECREATION"	3276-143	2014-12-03	2014-12-04	ACME DOORWAY	6.78	CAD	6.78	CAD	2730	LOCKS	P00264	E-CENTRAL2-TURF&HORT	1799	"Contractors, Special Trade - Not Elsewhe"	KEY RINGS	
"PARKS, FORESTRY & RECREATION"	3280-140	2014-12-03	2014-12-05	THE HOME DEPOT #7107	50.11	CAD	50.11	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  EXT CORD	
"PARKS, FORESTRY & RECREATION"	3281-215	2014-12-05	2014-12-08	AGO INDUSTRIES INC.	248.60	CAD	248.60	CAD	2670	UNIFORMS	P00264	E-CENTRAL2-TURF&HORT	5137	"Mens, Womens, and Childrens Uniforms and"	HI VIS CLOTHING	
"PARKS, FORESTRY & RECREATION"	3281-216	2014-12-05	2014-12-08	THE HOME DEPOT #7027	56.26	CAD	56.26	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  KLBMETL-STIK	
"PARKS, FORESTRY & RECREATION"	3281-217	2014-12-05	2014-12-08	WAL-MART #3635	38.78	CAD	38.78	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5310	Discount Stores	DIVIDERS FOR BINDERS	
"PARKS, FORESTRY & RECREATION"	3281-218	2014-12-05	2014-12-08	SETON	0.01	CAD	0.01	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5099	Durable Goods Not Elsewhere Classified	TAPE	
"PARKS, FORESTRY & RECREATION"	3281-219	2014-12-05	2014-12-08	SETON	79.32	CAD	79.32	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5099	Durable Goods Not Elsewhere Classified	TAPE	
"PARKS, FORESTRY & RECREATION"	3285-118	2014-12-08	2014-12-10	SETON	114.36	CAD	114.36	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5099	Durable Goods Not Elsewhere Classified	TAPE FOR LABEL MACHINE	
"PARKS, FORESTRY & RECREATION"	3288-135	2014-12-09	2014-12-11	THE HOME DEPOT #7027	51.14	CAD	51.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	4X8-1/2.SPRU	
"PARKS, FORESTRY & RECREATION"	3292-172	2014-12-12	2014-12-15	THE HOME DEPOT #7107	48.55	CAD	48.55	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  WASHER	
"PARKS, FORESTRY & RECREATION"	3292-173	2014-12-12	2014-12-15	THE HOME DEPOT #7107	31.95	CAD	31.95	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	1/4X1 3/4PHI	
"PARKS, FORESTRY & RECREATION"	3300-139	2014-12-17	2014-12-19	WESTERN TARPAULIN   CO	15.82	CAD	15.82	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	TARPS FOR WINDOW	
"PARKS, FORESTRY & RECREATION"	3302-186	2014-12-19	2014-12-22	THE HOME DEPOT #7027	39.80	CAD	39.80	CAD	2710	GENERAL HARDWARE	P00142	UNIVERSITY PARK-PARKS MAINT/RPRS	5200	Home Supply Warehouse	**MORE**  WASHER	
"PARKS, FORESTRY & RECREATION"	3302-187	2014-12-19	2014-12-22	WAL-MART #3635	9.73	CAD	9.73	CAD	2665	PROTECTIVE CLOTHING	P00264	E-CENTRAL2-TURF&HORT	5310	Discount Stores	SHOWER CAP FOR EYE WASH STATION	
					902.69	CAD	902.69	CAD								
"PARKS, FORESTRY & RECREATION"	3281-220	2014-12-05	2014-12-08	PARMACK ELECTRIC SUPPL	118.65	CAD	118.65	CAD	2575	ELECTRICAL SUPPLIES	P01198	WEST-SOUTH AIRS-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3294-100	2014-12-15	2014-12-16	PARMACK ELECTRIC SUPPL	16.95	CAD	16.95	CAD	2575	ELECTRICAL SUPPLIES	P01198	WEST-SOUTH AIRS-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3298-136	2014-12-16	2014-12-18	THE HOME DEPOT #7078	33.86	CAD	33.86	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  AA36	
"PARKS, FORESTRY & RECREATION"	3302-188	2014-12-16	2014-12-22	TRIMATE ELECTRIC SUPPL	960.50	CAD	960.50	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3302-189	2014-12-19	2014-12-22	RTA ELECTRIC MOTOR COR	508.50	CAD	508.50	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7538	Automotive Service Shops	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3302-190	2014-12-19	2014-12-22	TRIMATE ELECTRIC SUPPL	569.05	CAD	569.05	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3312-75	2014-12-30	2014-12-31	RTA ELECTRIC MOTOR COR	492.68	CAD	492.68	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	7538	Automotive Service Shops	ELECTRICAL SUPPLIES	
					"2,700.19"	CAD	"2,700.19"	CAD								
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3288-136	2014-12-09	2014-12-11	WAL-MART #3186	268.94	CAD	268.94	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5411	"Grocery Stores, Supermarkets"	CLIENT GIFTS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3288-137	2014-12-09	2014-12-11	WAL-MART #3635	219.22	CAD	219.22	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5310	Discount Stores	CLIENT GIFTS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3292-174	2014-12-10	2014-12-15	WAL-MART ECOMM #8514	79.10	CAD	79.10	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5310	Discount Stores	CLIENT GIFTS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3292-175	2014-12-11	2014-12-15	SHOPPERSDRUGMART1224	134.39	CAD	134.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5912	"Drug Stores, Pharmacies"	CLIENT GIFTS	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3292-176	2014-12-12	2014-12-15	SHOPPERSDRUGMART1320	36.98	CAD	36.98	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5912	"Drug Stores, Pharmacies"	CLIENT SUPPLIES	
"SHELTER, SUPPORT and HOUSING ADMINISTRATION"	3308-113	2014-12-23	2014-12-29	SHOPPERSDRUGMART1320	19.20	CAD	19.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5912	"Drug Stores, Pharmacies"	CLIENT GIFTS	
					757.83	CAD	757.83	CAD								
"PARKS, FORESTRY & RECREATION"	3280-141	2014-12-03	2014-12-05	CDN TIRE STORE #00264	218.02	CAD	218.02	CAD	3080	M & E - HAND TOOLS	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	HAND TOOLS	
"PARKS, FORESTRY & RECREATION"	3281-221	2014-12-05	2014-12-08	LOWES #02494*	81.33	CAD	81.33	CAD	2575	ELECTRICAL SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  HZ 180 LED MOTION SOLAR 120LM WHT	
"PARKS, FORESTRY & RECREATION"	3285-119	2014-12-09	2014-12-10	LOWES #02494*	29.56	CAD	29.56	CAD	2531	LUMBER	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  295ML LEPAGE NO MORE NAILS ULTRA	
"PARKS, FORESTRY & RECREATION"	3300-140	2014-12-17	2014-12-19	CDN TIRE STORE #00264	7.90	CAD	7.90	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	WIRE BRUSH	
"PARKS, FORESTRY & RECREATION"	3300-141	2014-12-18	2014-12-19	LOWES #02494*	281.37	CAD	281.37	CAD	3080	M & E - HAND TOOLS	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	KBLT 20V LITH 5-IN-1 COMBO W/SAW	
					618.18	CAD	618.18	CAD								
"PARKS, FORESTRY & RECREATION"	3271-245	2014-11-28	2014-12-01	BEACHES ANIMAL HOSPITA	180.80	CAD	180.80	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMAL DISPLAY	0742	Veterinary Services	MEDS FOR COWS	
"PARKS, FORESTRY & RECREATION"	3304-77	2014-12-21	2014-12-23	CDN TIRE STORE #00160	65.52	CAD	65.52	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMAL DISPLAY	5200	Home Supply Warehouse	CAT FOOD FOR BARN CATS	
"PARKS, FORESTRY & RECREATION"	3310-44	2014-12-29	2014-12-30	PORT PERRY VET SERVICE	764.62	CAD	764.62	CAD	4087	PROFESSIONAL SERVICES -VETERINARIAN FEES	P01058	RIVERDALE FARM-ANIMAL DISPLAY	0742	Veterinary Services	VET SERVICE FOR THE HORSE	
					"1,010.94"	CAD	"1,010.94"	CAD								
"PARKS, FORESTRY & RECREATION"	3271-246	2014-11-28	2014-12-01	AUTOMOTIVE TOOLS	96.05	CAD	96.05	CAD	2670	UNIFORMS	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5533	"Automotive Parts, Accessories Stores"	UNIFORMS	
"PARKS, FORESTRY & RECREATION"	3275-126	2014-12-01	2014-12-03	BRAFASCO / SCARBOROUGH	220.92	CAD	220.92	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	BELL SEATS FOR PLAYGROUND	
"PARKS, FORESTRY & RECREATION"	3280-142	2014-12-03	2014-12-05	THE HOME DEPOT #7001	13.31	CAD	13.31	CAD	2710	GENERAL HARDWARE	P00835	TECH SERV. 1-TRADES	5200	Home Supply Warehouse	NAILS	
"PARKS, FORESTRY & RECREATION"	3280-143	2014-12-04	2014-12-05	KSL DESIGN	994.40	CAD	994.40	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5941	Sporting Goods Stores	BELT SEATS	
"PARKS, FORESTRY & RECREATION"	3281-222	2014-12-04	2014-12-08	THE HOME DEPOT #7001	66.69	CAD	66.69	CAD	2710	GENERAL HARDWARE	P00835	TECH SERV. 1-TRADES	5200	Home Supply Warehouse	**MORE**  1/4X8 SDS BI	
"PARKS, FORESTRY & RECREATION"	3285-120	2014-12-08	2014-12-10	PLAYPOWER CAD	-672.35	CAD	-672.35	CAD	2601	DUR REC & EDUC SUPP	P00267	E-NORTH1-TURF&HORT	5099	Durable Goods Not Elsewhere Classified	REFUND ON PLAYGROUND EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	3288-138	2014-12-09	2014-12-11	THE HOME DEPOT #7107	33.76	CAD	33.76	CAD	2710	GENERAL HARDWARE	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	BAG	
"PARKS, FORESTRY & RECREATION"	3292-177	2014-12-11	2014-12-15	RONA # 55340	83.17	CAD	83.17	CAD	2551	ROAD MATERIALS	P00267	E-NORTH1-TURF&HORT	5251	Hardware Stores	ICE MELT	
"PARKS, FORESTRY & RECREATION"	3300-142	2014-12-17	2014-12-19	CDN TIRE STORE #00264	214.67	CAD	214.67	CAD	3080	M & E - HAND TOOLS	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	TOOLS FOR TRUCK	
"PARKS, FORESTRY & RECREATION"	3308-114	2014-12-23	2014-12-29	TERRAFIX GEOSYNTHETICS	213.02	CAD	213.02	CAD	2786	DRAINAGE MATERIAL	P00263	E-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	DRAINAGE MATERIAL	
"PARKS, FORESTRY & RECREATION"	3308-115	2014-12-24	2014-12-29	BRAFASCO / SCARBOROUGH	65.54	CAD	65.54	CAD	2665	PROTECTIVE CLOTHING	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	"FACESHIELD RATCHET, MATRIX VISOR"	
					"1,329.18"	CAD	"1,329.18"	CAD								
"PARKS, FORESTRY & RECREATION"	3275-127	2014-12-02	2014-12-03	NUNU EDUCATIONAL PRODU	25.21	CAD	25.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13054	GEN INTRST & CLUBS - CENTENNIAL RC WEST	8299	Educational Services	BRISTOL BOARDS	
					25.21	CAD	25.21	CAD								
"PARKS, FORESTRY & RECREATION"	3276-144	2014-12-03	2014-12-04	BOLTS PLUS INC	22.60	CAD	22.60	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	DRILL BITS	
"PARKS, FORESTRY & RECREATION"	3290-97	2014-12-11	2014-12-12	PROFESSIONAL POWDER CO	819.25	CAD	819.25	CAD	4424	CONTRACTED SERVICES - GENERAL	P00415	N-WEST3-TURF&HORT	5051	Metal Service Centers and Offices	PAINT RAILINGS	
"PARKS, FORESTRY & RECREATION"	3298-137	2014-12-17	2014-12-18	BOLTS PLUS INC	271.82	CAD	271.82	CAD	2710	GENERAL HARDWARE	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	MISC HARDWARE	
					"1,113.67"	CAD	"1,113.67"	CAD								
"PARKS, FORESTRY & RECREATION"	3275-128	2014-12-02	2014-12-03	WESTBURNE ONTARIO	51.84	CAD	51.84	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3280-144	2014-12-04	2014-12-05	POWERTRADE ELECTRIC LT	124.30	CAD	124.30	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	1731	Electrical Contractors	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3294-101	2014-12-15	2014-12-16	POWERTRADE ELECTRIC LT	39.64	CAD	39.64	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	5251	Hardware Stores	ELECTRICAL SUPPLIES	
					215.78	CAD	215.78	CAD								
"PARKS, FORESTRY & RECREATION"	3271-247	2014-11-27	2014-12-01	PAT'S HOME HARDWARE #1	40.68	CAD	40.68	CAD	2730	LOCKS	P01191	S-CENTRAL AIRS-OPERATIONS	5251	Hardware Stores	KEYS FOR ZAMBONI	
"PARKS, FORESTRY & RECREATION"	3280-145	2014-12-04	2014-12-05	CANADIAN TOWING EQUIPM	366.47	CAD	366.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01191	S-CENTRAL AIRS-OPERATIONS	7549	Towing Services	"TOW HOOKS, CHAINS"	
"PARKS, FORESTRY & RECREATION"	3298-138	2014-12-17	2014-12-18	CROSSTOWN BATTERY SALE	70.06	CAD	70.06	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	EQUIPMENT BATTERY	
"PARKS, FORESTRY & RECREATION"	3306-109	2014-12-23	2014-12-24	START AUTO ELECTRIC LT	213.57	CAD	213.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5511	"Automobile and Truck Dealers - Sales, Se"	STARTER REBUILD	
					690.78	CAD	690.78	CAD								
"PARKS, FORESTRY & RECREATION"	3271-248	2014-11-29	2014-12-01	AVENUE INDUSTRIAL SUPP	602.61	CAD	602.61	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P00548	S-EAST 1-TURF&HORT	5969	Direct Marketing - Other Direct Marketer	STORAGE BINS	
"PARKS, FORESTRY & RECREATION"	3273-92	2014-11-28	2014-12-02	CDN TIRE STORE #00030	388.64	CAD	388.64	CAD	2710	GENERAL HARDWARE	P00548	S-EAST 1-TURF&HORT	5200	Home Supply Warehouse	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3275-129	2014-12-01	2014-12-03	THE HOME DEPOT #7109	496.82	CAD	496.82	CAD	2710	GENERAL HARDWARE	P00548	S-EAST 1-TURF&HORT	5200	Home Supply Warehouse	50L - WHITE.	
"PARKS, FORESTRY & RECREATION"	3275-130	2014-12-01	2014-12-03	THE HOME DEPOT #7249	451.67	CAD	451.67	CAD	2710	GENERAL HARDWARE	P00548	S-EAST 1-TURF&HORT	5200	Home Supply Warehouse	50L - WHITE.	
"PARKS, FORESTRY & RECREATION"	3276-145	2014-12-03	2014-12-04	KOOY BROS LAWN	45.20	CAD	45.20	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00548	S-EAST 1-TURF&HORT	5261	Lawn and Garden Supply Stores	PARTS FOR MACHINERY/EQUIP	
"PARKS, FORESTRY & RECREATION"	3276-146	2014-12-03	2014-12-04	CUSTOM DOOR   LOCK SER	721.51	CAD	721.51	CAD	2730	LOCKS	P00548	S-EAST 1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	LOCKS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3302-191	2014-12-18	2014-12-22	CDN TIRE STORE #00654	99.94	CAD	99.94	CAD	2710	GENERAL HARDWARE	P00548	S-EAST 1-TURF&HORT	5200	Home Supply Warehouse	GENERAL HARDWARE SUPPLIES	
					"2,806.39"	CAD	"2,806.39"	CAD								
"PARKS, FORESTRY & RECREATION"	3271-249	2014-11-25	2014-12-01	EAGLE BEAVER SPORTS LT	997.73	CAD	997.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01191	S-CENTRAL AIRS-OPERATIONS	5941	Sporting Goods Stores	HOCKEY HELTMETS	
"PARKS, FORESTRY & RECREATION"	3271-250	2014-11-30	2014-12-01	JUST HOCKEY INC	380.76	CAD	380.76	CAD	2665	PROTECTIVE CLOTHING	P01191	S-CENTRAL AIRS-OPERATIONS	5941	Sporting Goods Stores	HOCKEY HELMETS	
					"1,378.49"	CAD	"1,378.49"	CAD								
