Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
ECONOMIC DEVELOPMENT & CULTURE	3095-173	2014-07-25	2014-07-25	SWISS CHALET 1181E	93.23	CAD	93.23	CAD	4820	BUSINESS MEETING EXPENSES	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	5812	"Eating Places, Restaurants"	FOOD FOR STAFF MEETING	
ECONOMIC DEVELOPMENT & CULTURE	3102-182	2014-07-28	2014-07-30	CDN TIRE STORE #00175	21.76	CAD	21.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	5200	Home Supply Warehouse	"MATT, AIR FRESHENER"	
ECONOMIC DEVELOPMENT & CULTURE	3104-191	2014-07-30	2014-07-31	BLACK'S #32	47.45	CAD	47.45	CAD	3032	M & E - PHOTOGRAPHIC	AH0018	AS-PS-PUBLIC/COMMUNITY-CEDAR RIDG	5946	Camera and Photographic Supply Stores	CAMERA TRIPOD	
					"2,168.42"	CAD	"2,168.42"	CAD								
FIRE SERVICES	3104-192	2014-07-30	2014-07-31	IMPARK00090384U	14.00	CAD	14.00	CAD	4770	PARKING EXPENSES (INTOWN)	FR0012	ADMIN-HEADQUARTERS	7523	Automobile Parking Lots and Garages	PARKING	
					14.00	CAD	14.00	CAD								
TORONTO WATER	3076-225	2014-07-09	2014-07-11	CDN TIRE STORE #00030	39.54	CAD	39.54	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	WEED CONTROL	
TORONTO WATER	3076-226	2014-07-10	2014-07-11	POWERTRADE ELECTRIC LT	217.25	CAD	217.25	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	1731	Electrical Contractors	CONDUCTOR/AUX CONTACTS	
TORONTO WATER	3081-177	2014-07-15	2014-07-16	NEDCO CTRL DIV. WESTBU	17.85	CAD	17.85	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5065	Electrical Parts and Equipment	FUSE CONTROL	
TORONTO WATER	3083-222	2014-07-15	2014-07-17	RONA # 55140	20.54	CAD	20.54	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	VARIOUS HARDWARE FOR DOOR	
TORONTO WATER	3083-223	2014-07-16	2014-07-17	POWERTRADE ELECTRIC LT	437.78	CAD	437.78	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	1731	Electrical Contractors	FLOW METER	
TORONTO WATER	3085-205	2014-07-17	2014-07-18	TORBRAM ELECTRIC SUPPL	11.25	CAD	11.25	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	1731	Electrical Contractors	WIRE CLIPS	
TORONTO WATER	3091-162	2014-07-21	2014-07-23	THE HOME DEPOT #7136	16.78	CAD	16.78	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  SCREWS	
TORONTO WATER	3095-174	2014-07-24	2014-07-25	STEPHENSON'S RENT-ALL	90.97	CAD	90.97	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	7394	"Equipment Rental and Leasing Services, F"	RENTAL OF PUMP	
TORONTO WATER	3100-104	2014-07-28	2014-07-29	TORBRAM ELECTRIC SUPPL	129.95	CAD	129.95	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	1731	Electrical Contractors	COPPER WIRE	
TORONTO WATER	3100-105	2014-07-28	2014-07-29	ACKLANDS-GRAINGER INC	13.50	CAD	13.50	CAD	4815	COURIER SERVICES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	DELIVERY	
TORONTO WATER	3104-193	2014-07-30	2014-07-31	TORBRAM ELECTRIC SUPPL	760.04	CAD	760.04	CAD	2575	ELECTRICAL SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	1731	Electrical Contractors	CAPACITOR FUSES	
					"1,755.45"	CAD	"1,755.45"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3061-222	2014-07-02	2014-07-04	IPOLITICS	203.40	CAD	203.40	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0160	ECONOMIC &  CULTURAL POLICY	2741	Miscellaneous Publishing and Printing	SUBSCRIPTION RENEWAL	
ECONOMIC DEVELOPMENT & CULTURE	3079-102	2014-07-14	2014-07-15	ACT*ASSOCIATION OF FIL	770.91	CAD	700.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	ED0162	DIRECTOR'S OFFICE	7399	Business Services - Not Elsewhere Classi	"REGISTRATION FEE - NEW YORK CITY, NY"	
ECONOMIC DEVELOPMENT & CULTURE	3087-240	2014-07-18	2014-07-21	MOVIE POSTER.COM	32.80	CAD	32.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	ED0162	DIRECTOR'S OFFICE	5971	Art Dealers and Galleries	POSTER	
ECONOMIC DEVELOPMENT & CULTURE	3091-163	2014-07-21	2014-07-23	PORTER AI	21.00	CAD	21.00	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	ED0162	DIRECTOR'S OFFICE	4511	"Air Carriers, Airlines - Not Elsewhere C"	"AIRFARE - SEAT FEE - NEW YORK CITY, NY"	
ECONOMIC DEVELOPMENT & CULTURE	3091-164	2014-07-21	2014-07-23	PORTER AI	326.00	CAD	326.00	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	ED0162	DIRECTOR'S OFFICE	4511	"Air Carriers, Airlines - Not Elsewhere C"	"AIRFARE & SEAT FEE - NEW YORK CITY, NY"	
					"1,354.11"	CAD	583.20	CAD								
							700.00	USD								
"PARKS, FORESTRY & RECREATION"	3072-188	2014-07-04	2014-07-09	TORONTO SALT CHEMICAL	325.44	CAD	325.44	CAD	2715	PAINT SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5131	"Piece Goods, Notions, and Other Dry Good"	LINE CHALK FOR SPORTS FIELDS	
"PARKS, FORESTRY & RECREATION"	3078-258	2014-07-08	2014-07-14	JACK WATSON SPORTS INC	159.33	CAD	159.33	CAD	3015	M & E - GROUNDS	P00265	E-CENTRAL3-TURF&HORT	5941	Sporting Goods Stores	HOME PLATES FOR BASEBALL DIAMONDS	
"PARKS, FORESTRY & RECREATION"	3085-206	2014-07-16	2014-07-18	FAST LINE STRIPING SYS	949.20	CAD	949.20	CAD	2715	PAINT SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5198	"Paints, Varnishes, and Supplies"	LINE PAINT FOR SPORTS FIELDS	
					"1,433.97"	CAD	"1,433.97"	CAD								
"PARKS, FORESTRY & RECREATION"	3059-141	2014-06-30	2014-07-02	DOLLAR TREE #40209	56.78	CAD	56.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5331	Variety Stores	"DECOR SHEETS, CANDLES, CERTIFICATES"	
"PARKS, FORESTRY & RECREATION"	3059-142	2014-06-30	2014-07-02	THE HOME DEPOT #7107	158.11	CAD	158.11	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5200	Home Supply Warehouse	FAN	
"PARKS, FORESTRY & RECREATION"	3060-123	2014-06-30	2014-07-03	DESERRES	25.52	CAD	25.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5970	"Artist Supply Stores, Craft Shops"	TEMPERA CAKE SETS	
"PARKS, FORESTRY & RECREATION"	3060-124	2014-07-02	2014-07-03	NOFRILLS DAVE'S #3924	24.63	CAD	24.63	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"RICE KRISPIES, MARSHMALLOWS, SUNTAN LOTION"	
"PARKS, FORESTRY & RECREATION"	3060-125	2014-07-02	2014-07-03	BAILEY'S HOME H'WR 123	18.09	CAD	18.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5251	Hardware Stores	"PUZZLES, CLRNG BOOKS"	
"PARKS, FORESTRY & RECREATION"	3060-126	2014-07-02	2014-07-03	DOLLAR TREE #40209	34.18	CAD	34.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMMER CAMPS	5331	Variety Stores	CANDIES	
"PARKS, FORESTRY & RECREATION"	3060-127	2014-07-02	2014-07-03	PARKWAY BOWL	229.50	CAD	229.50	CAD	4118	TICKETS AND ADMISSION FEES	P04022	CEDARBROOK CC-SUMMER CAMPS	7933	Bowling Alleys	ADMISSION - BOWLING TRIP	
"PARKS, FORESTRY & RECREATION"	3061-223	2014-07-02	2014-07-04	CDN TIRE STORE #00175	11.29	CAD	11.29	CAD	2710	GENERAL HARDWARE	P04022	CEDARBROOK CC-SUMMER CAMPS	5200	Home Supply Warehouse	HEX KEY SET	
"PARKS, FORESTRY & RECREATION"	3061-224	2014-07-02	2014-07-04	WAL-MART # 1152	51.88	CAD	51.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5310	Discount Stores	"CLAPPERS, FOAM MATS"	
"PARKS, FORESTRY & RECREATION"	3061-225	2014-07-03	2014-07-04	BAILEY'S HOME H'WR 123	33.79	CAD	33.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMMER CAMPS	5251	Hardware Stores	COLOURING BOOKS	
"PARKS, FORESTRY & RECREATION"	3065-261	2014-07-04	2014-07-07	PARTY CITY #2027	43.67	CAD	43.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"		
"PARKS, FORESTRY & RECREATION"	3067-109	2014-07-07	2014-07-08	DOLLAR TREE #40209	18.08	CAD	18.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3072-189	2014-07-07	2014-07-09	GIANT TIGER #178	4.00	CAD	4.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5311	Department Stores		
"PARKS, FORESTRY & RECREATION"	3072-190	2014-07-08	2014-07-09	FRUGO(CEDARBRAE MALL)	18.04	CAD	18.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3072-191	2014-07-08	2014-07-09	NOFRILLS DAVE'S #3924	6.91	CAD	6.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3072-192	2014-07-08	2014-07-09	NOFRILLS DAVE'S #3924	18.44	CAD	18.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3074-259	2014-07-09	2014-07-10	SCARBOROUGH FAMILY GOL	220.00	CAD	220.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	7999	Recreation Services (Not Elsewhere Class		
"PARKS, FORESTRY & RECREATION"	3076-227	2014-07-09	2014-07-11	GIANT TIGER #178	37.80	CAD	37.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5311	Department Stores		
"PARKS, FORESTRY & RECREATION"	3076-228	2014-07-09	2014-07-11	WAL-MART # 1152	45.06	CAD	45.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3076-229	2014-07-09	2014-07-11	WAL-MART #1080	9.45	CAD	9.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3076-230	2014-07-10	2014-07-11	LONG   MCQUADE LIMITED	355.95	CAD	355.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	7399	Business Services - Not Elsewhere Classi		
"PARKS, FORESTRY & RECREATION"	3076-231	2014-07-10	2014-07-11	NOFRILLS DAVE'S #3924	26.71	CAD	26.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3078-259	2014-07-11	2014-07-14	NOFRILLS DAVE'S #3924	53.74	CAD	53.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3078-260	2014-07-11	2014-07-14	DOLLAR TREE #40209	125.71	CAD	125.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3078-261	2014-07-11	2014-07-14	WAL-MART # 1152	144.10	CAD	144.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3078-262	2014-07-11	2014-07-14	WAL-MART # 1152	54.24	CAD	54.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3078-263	2014-07-11	2014-07-14	WMT SUPRCTR #1117	18.08	CAD	18.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3081-178	2014-07-15	2014-07-16	DOLLAR TREE #40209	11.30	CAD	11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3083-224	2014-07-15	2014-07-17	THE HOME DEPOT #7107	28.82	CAD	28.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  NUTS	
"PARKS, FORESTRY & RECREATION"	3083-225	2014-07-16	2014-07-17	NOFRILLS DAVE'S #3924	15.97	CAD	15.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3083-226	2014-07-16	2014-07-17	CINEPLEX 7240     QPS	294.00	CAD	294.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	7832	Motion Picture Theaters		
"PARKS, FORESTRY & RECREATION"	3083-227	2014-07-16	2014-07-17	CINEPLEX 7240     QPS	6.00	CAD	6.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	7832	Motion Picture Theaters		
"PARKS, FORESTRY & RECREATION"	3085-207	2014-07-16	2014-07-18	WAL-MART # 1152	21.53	CAD	21.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3085-208	2014-07-17	2014-07-18	NOFRILLS DAVE'S #3924	12.15	CAD	12.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3085-209	2014-07-17	2014-07-18	NOFRILLS DAVE'S #3924	63.27	CAD	63.27	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3087-241	2014-07-18	2014-07-21	NOFRILLS DAVE'S #3924	10.34	CAD	10.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3087-242	2014-07-18	2014-07-21	DOLLAR TREE #40209	96.26	CAD	96.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3087-243	2014-07-18	2014-07-21	DOLLAR TREE #40214	11.11	CAD	11.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3087-244	2014-07-18	2014-07-21	WAL-MART # 1152	72.98	CAD	72.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3089-112	2014-07-21	2014-07-22	DOLLAR TREE #40209	37.31	CAD	37.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3089-113	2014-07-21	2014-07-22	DOLLAR TREE #40209	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3091-165	2014-07-21	2014-07-23	THE HOME DEPOT #7107	13.16	CAD	13.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5200	Home Supply Warehouse	DOWEL1/2	
"PARKS, FORESTRY & RECREATION"	3091-166	2014-07-22	2014-07-23	NOFRILLS DAVE'S #3924	37.68	CAD	37.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3091-167	2014-07-22	2014-07-23	NOFRILLS DAVE'S #3924	14.51	CAD	14.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3093-209	2014-07-22	2014-07-24	WMT SUPRCTR #1117	24.07	CAD	24.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3093-210	2014-07-23	2014-07-24	SQ *T SHIRT PRINTING T	122.60	CAD	122.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	7299	Other Services (Not Elsewhere Classified		
"PARKS, FORESTRY & RECREATION"	3093-211	2014-07-23	2014-07-24	MEGAFUN 4 KIDS PLAYGRO	75.00	CAD	75.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5941	Sporting Goods Stores		
"PARKS, FORESTRY & RECREATION"	3095-175	2014-07-23	2014-07-25	CDN TIRE STORE #00427	45.19	CAD	45.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5200	Home Supply Warehouse		
"PARKS, FORESTRY & RECREATION"	3095-176	2014-07-24	2014-07-25	NOFRILLS DAVE'S #3924	67.87	CAD	67.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3095-177	2014-07-24	2014-07-25	ONTARIO SCIENCE CENTRE	208.80	CAD	208.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	7991	Tourist Attractions and Exhibits		
"PARKS, FORESTRY & RECREATION"	3097-198	2014-07-24	2014-07-28	WAL-MART # 1152	18.03	CAD	18.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3097-199	2014-07-24	2014-07-28	WAL-MART # 1152	18.03	CAD	18.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5310	Discount Stores		
"PARKS, FORESTRY & RECREATION"	3097-200	2014-07-24	2014-07-28	WAL-MART #3159	81.13	CAD	81.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3097-201	2014-07-25	2014-07-28	NOFRILLS DAVE'S #3924	10.42	CAD	10.42	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3097-202	2014-07-25	2014-07-28	DOLLAR TREE #40209	81.93	CAD	81.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3097-203	2014-07-25	2014-07-28	DOLLAR TREE #40209	83.62	CAD	83.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3097-204	2014-07-25	2014-07-28	DOLLAR TREE #40209	94.64	CAD	94.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3097-205	2014-07-25	2014-07-28	DOLLAR TREE #40214	50.85	CAD	50.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3100-106	2014-07-22	2014-07-29	SUN RAY INTERNATIONAL	11.30	CAD	11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5947	"Card, Gift, Novelty, and Souvenir Shops"		
"PARKS, FORESTRY & RECREATION"	3100-107	2014-07-28	2014-07-29	DOLLAR TREE #40209	21.19	CAD	21.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3102-183	2014-07-28	2014-07-30	HANDS ON EXOTICS INC	288.15	CAD	288.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5995	Pet Shops - Pet Food and Supplies		
"PARKS, FORESTRY & RECREATION"	3102-184	2014-07-29	2014-07-30	DOLLAR TREE #40209	112.33	CAD	112.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3102-185	2014-07-29	2014-07-30	DOLLAR TREE #40209	21.19	CAD	21.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3102-186	2014-07-29	2014-07-30	DOLLAR TREE #40214	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5331	Variety Stores		
"PARKS, FORESTRY & RECREATION"	3104-194	2014-07-30	2014-07-31	NOFRILLS DAVE'S #3924	7.78	CAD	7.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3104-195	2014-07-30	2014-07-31	NOFRILLS DAVE'S #3924	43.57	CAD	43.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	3104-196	2014-07-30	2014-07-31	STAPLES STORE #263	184.44	CAD	184.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"		
					"4,296.17"	CAD	"4,296.17"	CAD								
"PARKS, FORESTRY & RECREATION"	3060-128	2014-07-02	2014-07-03	THE TOOL DOCTOR	93.65	CAD	93.65	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5251	Hardware Stores	REPLACEMENT BATTERIES	
"PARKS, FORESTRY & RECREATION"	3065-262	2014-07-04	2014-07-07	ALPINE LAWN   GARDEN E	494.27	CAD	494.27	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00272	E-SOUTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	BACKPACK BLOWER	
"PARKS, FORESTRY & RECREATION"	3089-114	2014-07-21	2014-07-22	ALPINE LAWN   GARDEN E	162.49	CAD	162.49	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5261	Lawn and Garden Supply Stores	TRIMMER HEADS	
"PARKS, FORESTRY & RECREATION"	3095-178	2014-07-24	2014-07-25	PRINCESS AUTO #36	27.71	CAD	27.71	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	PESTO PINS	
"PARKS, FORESTRY & RECREATION"	3102-187	2014-07-28	2014-07-30	THE HOME DEPOT #7107	125.00	CAD	125.00	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P10954	BIRCHMOUNT-OPERATIONS	5200	Home Supply Warehouse	DEPOSIT	
