Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBLS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
PUBLIC HEALTH	4921-195	2018-02-21	2018-02-21	THE ROYAL ONTARIO MUSE	"1,090.46"	CAD	"1,090.46"	CAD	4118	TICKETS AND ADMISSION FEES	PH3640	OTS TOBACCO CONTROL AREA NETWORK PROG.	7991	Tourist Attractions and Exhibits	TICKETS AND ADMISSION FEES
					"1,390.46"	CAD	"1,390.46"	CAD							
"PARKS, FORESTRY & RECREATION"	4904-341	2018-02-01	2018-02-01	WAL-MART #3159	998.71	CAD	998.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	BABY ITEMS FOR PROJECT
"PARKS, FORESTRY & RECREATION"	4904-342	2018-02-01	2018-02-01	FRESHCO #9662	27.66	CAD	27.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"MUSHROOMS, CHEESE, SPINACH"
"PARKS, FORESTRY & RECREATION"	4907-100	2018-02-02	2018-02-02	WAL-MART #3159	348.34	CAD	348.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	
"PARKS, FORESTRY & RECREATION"	4907-101	2018-02-02	2018-02-02	WAL-MART #3159	67.05	CAD	67.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	
"PARKS, FORESTRY & RECREATION"	4907-102	2018-02-03	2018-02-03	WAL-MART #3635	27.05	CAD	27.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5310	Discount Stores	LAUNDRY BASKETS
"PARKS, FORESTRY & RECREATION"	4911-403	2018-02-09	2018-02-09	BEST BUY #965	574.01	CAD	574.01	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P06940	ELLESMERE CC-FITNESS	5732	Electronic Sales	TV
"PARKS, FORESTRY & RECREATION"	4913-91	2018-02-09	2018-02-09	WAL-MART #3159	40.90	CAD	40.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"FOOD CLRNG, SUGAR, BUTTER, ICING SUGAR"
"PARKS, FORESTRY & RECREATION"	4916-182	2018-02-14	2018-02-14	TOYS  R  US #3519	282.35	CAD	282.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5945	"Game, Toy, and Hobby Shops"	STROLLER
"PARKS, FORESTRY & RECREATION"	4917-452	2018-02-16	2018-02-16	RCSS SCARBOROUGH #2809	100.55	CAD	100.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PIZZA SAUCE, CHEESE, VEGGIE, BREAD, PEPPERONI"
"PARKS, FORESTRY & RECREATION"	4920-104	2018-02-19	2018-02-20	SETON	408.83	CAD	408.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06667	ELLESMERE-PRGM SUPPORT	5099	Durable Goods Not Elsewhere Classified	HANDLING CART
"PARKS, FORESTRY & RECREATION"	4923-103	2018-02-24	2018-02-24	RCSS SCARBOROUGH #2809	69.58	CAD	69.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11225	MCGREGOR PARK-SPORTS	5411	"Grocery Stores, Supermarkets"	"POPCORN, GRAN BARS, COCONUT MILK"
"PARKS, FORESTRY & RECREATION"	4923-104	2018-02-24	2018-02-24	RCSS SCARBOROUGH #2809	49.42	CAD	49.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"CHICKEN, JERK SEASONING, KIDNEY BEANS"
"PARKS, FORESTRY & RECREATION"	4924-80	2018-02-25	2018-02-26	SHOPPERSDRUGMART0856	7.76	CAD	7.76	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	P11225	MCGREGOR PARK-SPORTS	5912	"Drug Stores, Pharmacies"	CUPS
"PARKS, FORESTRY & RECREATION"	4925-161	2018-02-27	2018-02-27	FOOD BASICS #628	41.41	CAD	41.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	CHICKEN
					"3,043.62"	CAD	"3,043.62"	CAD							
EMPLOYMENT & SOCIAL SERVICES	4914-154	2018-02-12	2018-02-12	CAFE ON THE SQUARE	84.75	CAD	84.75	CAD	4820	BUSINESS MEETING EXPENSES	C01277	DOVERCOURT EMPLOYMENT & SOCIAL SERVICES	5812	"Eating Places, Restaurants"	CATERING FOR HUMAN SERVICES INTERGRATION MEETING  FEB 12/2018
EMPLOYMENT & SOCIAL SERVICES	4915-148	2018-02-13	2018-02-13	YORK U-OSGOODE PROF DE	"4,853.35"	CAD	"4,853.35"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01116	HUMAN SERVICES UNIT	8220	"Colleges, Universities, Professional Sch"	RERGISTRTAION FEES-OSGOODE CERTIFICATE IN HR LAW FOR HR PROFESSIONALS MAR20-APR24 (5 DAYS)  @ YORK UNIVERSITY
EMPLOYMENT & SOCIAL SERVICES	4917-453	2018-02-15	2018-02-15	MANAGEMENT MENTORS	114.14	CAD	89.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01116	HUMAN SERVICES UNIT	8299	Educational Services	REGISTRATION FEES FOR ON LINE COURSE-MENTORING PART 2
EMPLOYMENT & SOCIAL SERVICES	4917-454	2018-02-16	2018-02-16	AMAZON.CA	76.58	CAD	76.58	CAD	4995	OTHER EXPENSES	C01103	DIRECTORS OFFICE - PROGRAM SUPPORT	4816	Computer Network/Information Services	MMF INDUSTRIES JUMBO FIRE-RETARDANT STEEL SECURITY CHEST WIHT KEY LOCK FOR TRANSIT FARE EQUITY PROGRAM
EMPLOYMENT & SOCIAL SERVICES	4922-380	2018-02-21	2018-02-22	PIZZAIOLO	153.34	CAD	153.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C11200	OW PROGRAM SUPPORT	5814	Quick Payment Service - Fast-Food Restau	PIZZA FOR YOUTH JOB NEWORKING EVENT FEB 27/2018    38 YOUTH PARTICIPANTS AND 14 MENTORS
EMPLOYMENT & SOCIAL SERVICES	4922-381	2018-02-22	2018-02-22	AMS CONFERENCE	337.87	CAD	337.87	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01277	DOVERCOURT EMPLOYMENT & SOCIAL SERVICES	8699	"Organizations, Membership - Not Elsewher"	REGISTRATION FEES FOR A MINDFUL SOCIETY CONFERENCE   MAY 26/2018
EMPLOYMENT & SOCIAL SERVICES	4926-218	2018-02-28	2018-02-28	PUMPERNICKEL S CATERIN	962.76	CAD	962.76	CAD	4820	BUSINESS MEETING EXPENSES	C01284	PROGRAM INFORMATION SUPPORT	5811	Caterers	CATERING FOR MANAGEMENT MEETING AT YORKGATE OFFICE FEBRUARY 27/2018
					"6,582.79"	CAD	"6,468.65"	CAD							
							89.00	USD							
"PARKS, FORESTRY & RECREATION"	4925-162	2018-02-27	2018-02-27	SHERWIN WILLIAMS 6870	196.89	CAD	196.89	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  SOLO SEMI-GL ULTRA
					196.89	CAD	196.89	CAD							
"PARKS, FORESTRY & RECREATION"	4914-155	2018-02-12	2018-02-12	BELL TV	66.61	CAD	66.61	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07649	TAM OSHANTER-OPERATIONS	4812	Telecommunication Equipment Including Te	MONTHLY CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	4921-196	2018-02-21	2018-02-21	PAYPAL *ALARMSALARM	107.35	CAD	107.35	CAD	4435	C. SERV - SECUR SYS	P07645	DENTONIA-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	SECURITY BATTERY REPLACEMENT
"PARKS, FORESTRY & RECREATION"	4921-197	2018-02-21	2018-02-21	SLACK REEL SERVICES IN	753.35	CAD	753.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATIONS	0780	Horticultural and Landscaping Services	EQUIPMENT PARTS
"PARKS, FORESTRY & RECREATION"	4922-382	2018-02-23	2018-02-23	PAYPAL *ALARMSALARM	226.00	CAD	226.00	CAD	4435	C. SERV - SECUR SYS	P07649	TAM OSHANTER-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	YEARLY SECURITY SERVICE
"PARKS, FORESTRY & RECREATION"	4924-81	2018-02-26	2018-02-26	SLACK REEL SERVICES IN	432.26	CAD	432.26	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07649	TAM OSHANTER-OPERATIONS	0780	Horticultural and Landscaping Services	EQUIPMENT PARTS
					"1,585.57"	CAD	"1,585.57"	CAD							
"PARKS, FORESTRY & RECREATION"	4911-404	2018-02-08	2018-02-08	STAPLES #287	57.20	CAD	57.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5943	"Office, School Supply, and Stationery St"	PLASTIC PHONE PROTECTION
"PARKS, FORESTRY & RECREATION"	4911-405	2018-02-08	2018-02-08	STAPLES #287	-40.26	CAD	-40.26	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5943	"Office, School Supply, and Stationery St"	REFUND
"PARKS, FORESTRY & RECREATION"	4911-406	2018-02-08	2018-02-08	STAPLES #287	22.28	CAD	22.28	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5943	"Office, School Supply, and Stationery St"	PLASTIC PHONE PROTECTION
					39.22	CAD	39.22	CAD							
"PARKS, FORESTRY & RECREATION"	4916-183	2018-02-14	2018-02-14	LEE VALLEY TOOLS	161.03	CAD	161.03	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00034	C-PRIVATE TREE-PRUNING/REMOVAL	5072	Hardware Equipment and Supplies	BOOT MAT TRAYS
					161.03	CAD	161.03	CAD							
"PARKS, FORESTRY & RECREATION"	4922-383	2018-02-21	2018-02-22	THE HOME DEPOT #7078	432.98	CAD	432.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00404	N-CENTRAL-TURF&HORT	5200	Home Supply Warehouse	**MORE**  3/4 PINE PLY
					432.98	CAD	432.98	CAD							
"PARKS, FORESTRY & RECREATION"	4916-184	2018-02-13	2018-02-14	CTF SUPPLY (11)	42.91	CAD	42.91	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	TAP AND DRILL BITS
"PARKS, FORESTRY & RECREATION"	4922-384	2018-02-23	2018-02-23	POWERTRADE ELECTRIC LT	228.04	CAD	228.04	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	1731	Electrical Contractors	MOTOR STARTER
					270.95	CAD	270.95	CAD							
LONG TERM CARE HOMES & SERVICES	4909-160	2018-02-06	2018-02-06	SHOPPERS HOME HEALTH C	287.96	CAD	287.96	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3E144	FUDGER HOUSE-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	COMPRESSION STOCKING
LONG TERM CARE HOMES & SERVICES	4917-455	2018-02-16	2018-02-16	TENDER TRAP RESTAURANT	240.69	CAD	240.69	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5812	"Eating Places, Restaurants"	FOOD FOR CHINESE NEW YEAR
LONG TERM CARE HOMES & SERVICES	4917-456	2018-02-16	2018-02-16	FIRST AID DIRECT	286.74	CAD	286.74	CAD	2082	HEALTH & SAFETY SUPPLIES	D3E061	FUDGER HOUSE-MT-OA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	EYE WASH STERILE
LONG TERM CARE HOMES & SERVICES	4922-385	2018-02-23	2018-02-23	EVENTBRITE	-195.00	CAD	-195.00	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	7922	Theatrical Producers (except Motion Pict	CANCELLATION OF PIECES LEARNING AND DEVELOPMENT TRAINING
LONG TERM CARE HOMES & SERVICES	4922-386	2018-02-22	2018-02-22	EVENTBRITE/16HOURPIECE	195.00	CAD	195.00	CAD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	7922	Theatrical Producers (except Motion Pict	PIECES LEARNING AND DEVELOPMENT TRAINING
LONG TERM CARE HOMES & SERVICES	4926-219	2018-02-28	2018-02-28	MING PAO NEWSPAPER CAN	300.00	CAD	300.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5192	"Books, Periodicals, and Newspapers"	CHINESE NEWS PAPER SUBSCRIPTION
					"1,115.39"	CAD	"1,115.39"	CAD							
PUBLIC HEALTH	4904-343	2018-02-01	2018-02-01	PAYPAL *ASHLIN	432.76	CAD	432.76	CAD	3020	M & E - COMMUNICATIONS	PH5102	HE-QUALITY ASSURANCE	5732	Electronic Sales	M & E - COMMUNICATIONS
PUBLIC HEALTH	4904-344	2018-02-02	2018-02-02	RESTAURANTS CANADA	"2,000.00"	CAD	"2,000.00"	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	PH5132	HAINE'S FUNDING	8699	"Organizations, Membership - Not Elsewher"	RENTAL OF PROP. (OTHER THAN OFFICE)
PUBLIC HEALTH	4904-345	2018-02-02	2018-02-02	RESTAURANTS CANADA	"1,501.87"	CAD	"1,501.87"	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	PH5132	HAINE'S FUNDING	8699	"Organizations, Membership - Not Elsewher"	RENTAL OF PROP. (OTHER THAN OFFICE)
PUBLIC HEALTH	4904-346	2018-02-02	2018-02-02	CANADA WIDE PARKING IN	20.00	CAD	20.00	CAD	4570	RENTAL/LEASE OF PARKING SPACES	PH5102	HE-QUALITY ASSURANCE	7523	Automobile Parking Lots and Garages	RENTAL/LEASE OF PARKING SPACES
PUBLIC HEALTH	4904-347	2018-01-31	2018-02-01	CALL CENTER PRODUCTS/H	427.14	CAD	427.14	CAD	3020	M & E - COMMUNICATIONS	PH5103	HE-FOOD HANDLER TRAINING	5712	"Equipment, Furniture, and Home Furnishin"	M & E - COMMUNICATIONS
PUBLIC HEALTH	4904-348	2018-02-02	2018-02-02	RESTAURANTS CANADA	62.15	CAD	62.15	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	PH5132	HAINE'S FUNDING	8699	"Organizations, Membership - Not Elsewher"	RENTAL OF PROP. (OTHER THAN OFFICE)
PUBLIC HEALTH	4904-349	2018-02-02	2018-02-02	RESTAURANTS CANADA	62.15	CAD	62.15	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	PH5132	HAINE'S FUNDING	8699	"Organizations, Membership - Not Elsewher"	RENTAL OF PROP. (OTHER THAN OFFICE)
PUBLIC HEALTH	4904-350	2018-02-02	2018-02-02	RESTAURANTS CANADA	62.15	CAD	62.15	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	PH5132	HAINE'S FUNDING	8699	"Organizations, Membership - Not Elsewher"	RENTAL OF PROP. (OTHER THAN OFFICE)
PUBLIC HEALTH	4908-100	2018-02-05	2018-02-05	INDIGO - 55 ST-CLAIR	700.00	CAD	700.00	CAD	4570	RENTAL/LEASE OF PARKING SPACES	PH5103	HE-FOOD HANDLER TRAINING	7523	Automobile Parking Lots and Garages	RENTAL/LEASE OF PARKING SPACES
PUBLIC HEALTH	4913-92	2018-02-09	2018-02-09	CORP CANADA/6645774	20.00	CAD	20.00	CAD	4144	INVESTIGATIVE EXPENS	PH5029	HE:  FOOD SAFETY - CITY WIDE	9399	Government Services - Not Elsewhere Clas	INVESTIGATIVE EXPENS
PUBLIC HEALTH	4922-387	2018-02-22	2018-02-22	STAPLES.CA	-226.00	CAD	-226.00	CAD	2010	STATIONERY AND OFFICE SUPPLIES	PH5103	HE-FOOD HANDLER TRAINING	5943	"Office, School Supply, and Stationery St"	STATIONERY AND OFFICE SUPPLIES
PUBLIC HEALTH	4923-105	2018-02-24	2018-02-24	AMAZON.CA	67.21	CAD	67.21	CAD	2010	STATIONERY AND OFFICE SUPPLIES	PH5102	HE-QUALITY ASSURANCE	4816	Computer Network/Information Services	STATIONERY AND OFFICE SUPPLIES
					"5,129.43"	CAD	"5,129.43"	CAD							
"PARKS, FORESTRY & RECREATION"	4917-457	2018-02-14	2018-02-15	JACK WATSON SPORTS INC	"1,547.87"	CAD	"1,547.87"	CAD	2601	DUR REC & EDUC SUPP	P12675	RC-04OW-YOUTH INSTRUCT SKATE SKILLS	5941	Sporting Goods Stores	BASKETBALL NETS
					"1,547.87"	CAD	"1,547.87"	CAD							
"PARKS, FORESTRY & RECREATION"	4904-351	2018-01-30	2018-02-01	JJ DOWNS INDUSTRIAL	172.11	CAD	172.11	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"2"" PVC ELBOWS, TEES"
"PARKS, FORESTRY & RECREATION"	4916-185	2018-02-13	2018-02-14	THE HOME DEPOT #7013	11.28	CAD	11.28	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	SCREWSET
"PARKS, FORESTRY & RECREATION"	4917-458	2018-02-15	2018-02-15	CTF SUPPLY (11)	146.89	CAD	146.89	CAD	2575	ELECTRICAL SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	MILWAUKEE M18 LED FLOOD LIGHT
"PARKS, FORESTRY & RECREATION"	4922-388	2018-02-22	2018-02-22	NOBLE 1007	15.83	CAD	15.83	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	FOAM TAPE INSULATION
"PARKS, FORESTRY & RECREATION"	4925-163	2018-02-27	2018-02-27	JJ DOWNS INDUSTRIAL	136.22	CAD	136.22	CAD	2535	PLUMBING SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	"1-1/2""PVC MALE ADAPTER SCH80"
					482.33	CAD	482.33	CAD							
LONG TERM CARE HOMES & SERVICES	4910-157	2018-02-08	2018-02-08	ULINE	557.56	CAD	557.56	CAD	2010	STATIONERY AND OFFICE SUPPLIES	D3A011	BENDALE ACRES-PA-OA	5964	Direct Marketing - Catalog Merchants	48X18X41 HEAVY DUTY WIRE CART
LONG TERM CARE HOMES & SERVICES	4911-407	2018-02-08	2018-02-08	TM- BLUE JAYS BASEBALL	211.50	CAD	211.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	7922	Theatrical Producers (except Motion Pict	BLUE JAY TICKETS FOR RESIDENT TRIP
					769.06	CAD	769.06	CAD							
REAL ESTATE SERVICES	4907-103	2018-02-03	2018-02-03	WWW.ISTOCK.COM	243.00	CAD	243.00	CAD	4082	PHOTO/VIDEO SERVICES	FA1374	92 FRONT E-LEASNG (ST.LAWRENCE MKT-NORTH	7333	"Commercial Art, Graphics, Photography"	24 CREDIT(S)
					243.00	CAD	243.00	CAD							
PUBLIC HEALTH	4904-352	2018-02-01	2018-02-01	ONTARIO PHYSICAL AND H	59.46	CAD	59.46	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	PH3719	INTEGRATED CDIP PREVENTION	5942	Book Stores	BOOK & MAGAZINE SUBSCRIPTIONS
PUBLIC HEALTH	4911-408	2018-02-08	2018-02-08	DIETITIANCD	537.88	CAD	537.88	CAD	4760	MEMBERSHIP FEES	PH3648	DIETETIC PRACTICE COUNCIL	8398	"Organizations, Charitable and Social Ser"	MEMBERSHIP FEES
PUBLIC HEALTH	4917-459	2018-02-14	2018-02-15	WAL-MART #5831	60.99	CAD	60.99	CAD	2610	KITCHEN SUPPLIES	PH3648	DIETETIC PRACTICE COUNCIL	5411	"Grocery Stores, Supermarkets"	KITCHEN SUPPLIES
PUBLIC HEALTH	4921-198	2018-02-21	2018-02-21	JERUSALEM RESTAURANT	940.19	CAD	940.19	CAD	4820	BUSINESS MEETING EXPENSES	PH3765	CHILDHOOD OBESITY PREVENTION	5812	"Eating Places, Restaurants"	BUSINESS MEETING EXPENSES
PUBLIC HEALTH	4921-199	2018-02-21	2018-02-21	TIM HORTONS #6906	44.05	CAD	44.05	CAD	4820	BUSINESS MEETING EXPENSES	PH3765	CHILDHOOD OBESITY PREVENTION	5814	Quick Payment Service - Fast-Food Restau	BUSINESS MEETING EXPENSES
PUBLIC HEALTH	4921-200	2018-02-21	2018-02-21	STARBUCKS #23691#	36.16	CAD	36.16	CAD	4820	BUSINESS MEETING EXPENSES	PH3765	CHILDHOOD OBESITY PREVENTION	5814	Quick Payment Service - Fast-Food Restau	BUSINESS MEETING EXPENSES
PUBLIC HEALTH	4922-389	2018-02-22	2018-02-22	LOBLAWS #1010	208.46	CAD	208.46	CAD	4820	BUSINESS MEETING EXPENSES	PH3765	CHILDHOOD OBESITY PREVENTION	5411	"Grocery Stores, Supermarkets"	BUSINESS MEETING EXPENSES
PUBLIC HEALTH	4926-220	2018-02-27	2018-02-28	DIETITIANCD	537.88	CAD	537.88	CAD	4760	MEMBERSHIP FEES	PH3648	DIETETIC PRACTICE COUNCIL	8398	"Organizations, Charitable and Social Ser"	MEMBERSHIP FEES
					"2,425.07"	CAD	"2,425.07"	CAD							
"PARKS, FORESTRY & RECREATION"	4904-353	2018-02-01	2018-02-01	COLONIAL BRICK & STONE	"2,985.54"	CAD	"2,985.54"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00267	E-NORTH1-TURF&HORT	1740	"Insulation, Masonry, Plastering, Stonewo"	GRANITE STONE VENEER
"PARKS, FORESTRY & RECREATION"	4916-186	2018-02-14	2018-02-14	METAL SUPERMARKETS (SC	29.07	CAD	29.07	CAD	2532	STEEL	P00267	E-NORTH1-TURF&HORT	5051	Metal Service Centers and Offices	HOT ROLLED RE BAR
"PARKS, FORESTRY & RECREATION"	4916-187	2018-02-14	2018-02-14	METAL SUPERMARKETS (SC	29.07	CAD	29.07	CAD	2532	STEEL	P00267	E-NORTH1-TURF&HORT	5051	Metal Service Centers and Offices	HOT ROLLED REBAR
"PARKS, FORESTRY & RECREATION"	4916-188	2018-02-13	2018-02-14	THE HOME DEPOT #7027	92.71	CAD	92.71	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  1/4X1-3/4HWH
"PARKS, FORESTRY & RECREATION"	4917-460	2018-02-14	2018-02-15	THE HOME DEPOT #7027	73.56	CAD	73.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	SAKRETE CONC
"PARKS, FORESTRY & RECREATION"	4922-390	2018-02-23	2018-02-23	KOMPAN INC	960.94	CAD	737.67	USD	2601	DUR REC & EDUC SUPP	P00833	TECH SERV. 3-PARKS CONSTRUCTION	7299	Other Services (Not Elsewhere Classified	PLAYGROUND DONUT CAPS & BASES
					"4,170.89"	CAD	"3,209.95"	CAD							
							737.67	USD							
"PARKS, FORESTRY & RECREATION"	4911-409	2018-02-07	2018-02-08	WMT SUPRCTR #1117	31.08	CAD	31.08	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P13572	YOUTH LOUNGE - DON MONTGOMERY	5411	"Grocery Stores, Supermarkets"	DVD PLAYER FOR YOUTH SPACE PRGM
"PARKS, FORESTRY & RECREATION"	4914-156	2018-02-12	2018-02-12	METRO #808	46.72	CAD	46.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13572	YOUTH LOUNGE - DON MONTGOMERY	5411	"Grocery Stores, Supermarkets"	YOUTH SPACE PRGM - SNACKS
"PARKS, FORESTRY & RECREATION"	4916-189	2018-02-13	2018-02-14	THE HOME DEPOT #7107	9.04	CAD	9.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13572	YOUTH LOUNGE - DON MONTGOMERY	5200	Home Supply Warehouse	LYSOL 4X80CT
"PARKS, FORESTRY & RECREATION"	4921-201	2018-02-21	2018-02-21	BULK BARN	2.29	CAD	2.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13572	YOUTH LOUNGE - DON MONTGOMERY	5499	Miscellaneous Food Stores - Convenience	BAKING PRGM - COCONUT DICED
"PARKS, FORESTRY & RECREATION"	4921-202	2018-02-21	2018-02-21	DOLLARAMA # 759	44.44	CAD	44.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13572	YOUTH LOUNGE - DON MONTGOMERY	5310	Discount Stores	BAKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	4922-391	2018-02-23	2018-02-23	ROB S NO FRILLS STORE	77.49	CAD	77.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5411	"Grocery Stores, Supermarkets"	YSAC - SNACKS
"PARKS, FORESTRY & RECREATION"	4922-392	2018-02-21	2018-02-22	WAL-MART #3159	105.46	CAD	105.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13572	YOUTH LOUNGE - DON MONTGOMERY	5411	"Grocery Stores, Supermarkets"	BAKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	4923-106	2018-02-24	2018-02-24	METRO #808	139.79	CAD	139.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	YOUTH COUNCIL - SNACKS
					456.31	CAD	456.31	CAD							
"PARKS, FORESTRY & RECREATION"	4922-393	2018-02-23	2018-02-23	CUSTOM DOOR & LOCK SER	144.03	CAD	144.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5533	"Automotive Parts, Accessories Stores"	LEVEL STYLE DOOR KNOB
					144.03	CAD	144.03	CAD							
"PARKS, FORESTRY & RECREATION"	4911-410	2018-02-07	2018-02-08	WALMART.CA	107.61	CAD	107.61	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5310	Discount Stores	"KARAOKE MACHINE, JENGA"
