Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx. Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose
ECONOMIC DEVELOPMENT & CULTURE	1713-108	11-02-2011	11-03-2011	K. PROMOTIONS LTD	389.85	CAD	389.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AS-PS-PUB-CEDAR RIDG	7333	"Commercial Art, Graphics, Photography"	PROGRAM SUPPLIES (CANVAS TOTE BAGS)
					389.85	CAD	389.85	CAD							
"PARKS, FORESTRY & RECREATION"	1713-109	11-01-2011	11-03-2011	ELITE PLUMBING   HEATI	283.13	CAD	283.13	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5074	Plumbing and Heating Equipment	PLUMBING SUPPLIES
"PARKS, FORESTRY & RECREATION"	1717-165	11-03-2011	11-07-2011	THE HOME DEPOT #7012	81.29	CAD	81.29	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1724-116	11-09-2011	11-10-2011	PRINCESS AUTO	14.68	CAD	14.68	CAD	2535	PLUMBING SUPPLIES	P12081	S-GEN-SPECIALIZED MA	5085	Industrial Supplies Not Elsewhere Classi	PLUMBING SUPPLIES
					379.10	CAD	379.10	CAD							
"PARKS, FORESTRY & RECREATION"	1737-175	11-18-2011	11-21-2011	WAL-MART # 3000	28.20	CAD	28.20	CAD	3099	GENERAL EQUIPMENT	P13050	FITNESSSUP-LAMOREAUX	5310	Discount Stores	HEATER FOR FITNESS CTR. OFFICE
					28.20	CAD	28.20	CAD							
"PARKS, FORESTRY & RECREATION"	1709-97	10-31-2011	11-01-2011	TREMBLETT'S VALU-MART	50.73	CAD	50.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01970	MAURICE CODY-SOCIAL	5411	"Grocery Stores, Supermarkets"	FOOD FOR REC PROGRAM
"PARKS, FORESTRY & RECREATION"	1718-97	11-07-2011	11-08-2011	LOBLAWS 155.1	20.77	CAD	20.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01970	MAURICE CODY-SOCIAL	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR KIDS PROGRAMS
"PARKS, FORESTRY & RECREATION"	1718-98	11-07-2011	11-08-2011	TREMBLETT'S VALU-MART	13.56	CAD	13.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01970	MAURICE CODY-SOCIAL	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR KIDS PROGRAMS
					85.06	CAD	85.06	CAD							
TORONTO WATER	1724-117	11-08-2011	11-10-2011	CDN TIRE STORE #00399	12.17	CAD	12.17	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	WW1062	HCTP PLANT SRVCS WA3	5200	Home Supply Warehouse	BUNGEE
					12.17	CAD	12.17	CAD							
TORONTO WATER	1733-107	11-16-2011	11-17-2011	ACKLANDS-GRAINGER INC	109.40	CAD	109.40	CAD	2140	PARTS - CRANES	PW1017	WS EAST WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	WRENTCH
TORONTO WATER	1737-176	11-18-2011	11-21-2011	THE HOME DEPOT #7073	314.14	CAD	314.14	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	*****
TORONTO WATER	1751-127	11-28-2011	11-30-2011	CDN TIRE STORE #00030	27.39	CAD	27.39	CAD	2710	GENERAL HARDWARE	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	WHEEL CUT
					450.93	CAD	450.93	CAD							
"PARKS, FORESTRY & RECREATION"	1709-98	10-28-2011	11-01-2011	RAINBOW PAINT  FLOOR D	78.68	CAD	78.68	CAD	2715	PAINT SUPPLIES	P00890	KIPLING YD-FLEET EQU	5198	"Paints, Varnishes, and Supplies"	*****
"PARKS, FORESTRY & RECREATION"	1709-99	10-31-2011	11-01-2011	CDN LINEN   UNIFORM	75.57	CAD	75.57	CAD	4424	CONTRACTED SERVICES - GENERAL	P00890	KIPLING YD-FLEET EQU	7210	"Cleaning, Garment, and Laundry Services"	SAFETY CARPETS
"PARKS, FORESTRY & RECREATION"	1710-98	10-31-2011	11-02-2011	CDN TIRE STORE #00070	13.54	CAD	13.54	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5200	Home Supply Warehouse	PRINTING TAP - PART
"PARKS, FORESTRY & RECREATION"	1718-99	11-04-2011	11-08-2011	RAINBOW PAINT  FLOOR D	136.54	CAD	136.54	CAD	2715	PAINT SUPPLIES	P00890	KIPLING YD-FLEET EQU	5198	"Paints, Varnishes, and Supplies"	CENTENNIAL PARK PAINT LINES
"PARKS, FORESTRY & RECREATION"	1727-165	11-10-2011	11-14-2011	LOWES #03096*	59.80	CAD	59.80	CAD	2710	GENERAL HARDWARE	P00914	KIPLING YD-YD OPERN	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1728-88	11-09-2011	11-15-2011	RAINBOW PAINT  FLOOR D	101.69	CAD	101.69	CAD	2715	PAINT SUPPLIES	P00890	KIPLING YD-FLEET EQU	5198	"Paints, Varnishes, and Supplies"	FLOOR PAINT - CENTENNIAL PARK
"PARKS, FORESTRY & RECREATION"	1731-94	11-14-2011	11-16-2011	BRAFASCO / ETOBICOKE	283.41	CAD	283.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	5085	Industrial Supplies Not Elsewhere Classi	"BLADES, ALLOY WASHERS"
"PARKS, FORESTRY & RECREATION"	1731-95	11-15-2011	11-16-2011	CDN LINEN   UNIFORM	75.57	CAD	75.57	CAD	4424	CONTRACTED SERVICES - GENERAL	P00914	KIPLING YD-YD OPERN	7210	"Cleaning, Garment, and Laundry Services"	SAFETY CARPETS
"PARKS, FORESTRY & RECREATION"	1734-126	11-15-2011	11-18-2011	OMNIFLEX HOSE   EQUIPM	132.50	CAD	132.50	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5085	Industrial Supplies Not Elsewhere Classi	FITTING HOSE
"PARKS, FORESTRY & RECREATION"	1734-127	11-16-2011	11-18-2011	RAINBOW PAINT  FLOOR D	111.84	CAD	111.84	CAD	2715	PAINT SUPPLIES	P00890	KIPLING YD-FLEET EQU	5198	"Paints, Varnishes, and Supplies"	PAINTS
"PARKS, FORESTRY & RECREATION"	1737-177	11-17-2011	11-21-2011	BRAFASCO / ETOBICOKE	29.14	CAD	29.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	5085	Industrial Supplies Not Elsewhere Classi	HEX CAP BOLTS GRADE 8
"PARKS, FORESTRY & RECREATION"	1737-178	11-17-2011	11-21-2011	CBS EQUIPMENT	15.57	CAD	15.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5046	Commercial Equipment Not Elsewhere Class	V BELTS
"PARKS, FORESTRY & RECREATION"	1737-179	11-18-2011	11-21-2011	NOBLETON FARM SERVICE	617.29	CAD	617.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5046	Commercial Equipment Not Elsewhere Class	"UNIVERSAL DRIVE, BOOT BRAILDE PAD"
"PARKS, FORESTRY & RECREATION"	1737-180	11-18-2011	11-21-2011	NOBLETON FARM SERVICE	521.20	CAD	521.20	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00898	KIPLING YD-PKS CONST	5046	Commercial Equipment Not Elsewhere Class	ALETRNATOR
"PARKS, FORESTRY & RECREATION"	1739-81	11-18-2011	11-22-2011	WURTH CANADA LIMITED/L	668.89	CAD	668.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5085	Industrial Supplies Not Elsewhere Classi	"VARIOUS GRADE 8 NUTS & BOLTS, EXPOXY REPAIR KITS"
"PARKS, FORESTRY & RECREATION"	1739-82	11-21-2011	11-22-2011	GLOBAL WASTE SERVICES	248.60	CAD	248.60	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P00890	KIPLING YD-FLEET EQU	8999	Professional Services - Not Elsewhere Cl	KIPLING YARD WASTE
"PARKS, FORESTRY & RECREATION"	1740-111	11-22-2011	11-23-2011	PRINCESS AUTO	45.18	CAD	45.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00906	KIPLING YD-TRADES	5085	Industrial Supplies Not Elsewhere Classi	U BOLTS GRADE 8
"PARKS, FORESTRY & RECREATION"	1747-154	11-23-2011	11-28-2011	WURTH CANADA LIMITED/L	561.41	CAD	561.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQU	5085	Industrial Supplies Not Elsewhere Classi	"SHRINK TUBE, VARIOUS SUPPLIES"
"PARKS, FORESTRY & RECREATION"	1748-102	11-25-2011	11-29-2011	RAINBOW PAINT  FLOOR D	371.77	CAD	371.77	CAD	2715	PAINT SUPPLIES	P00890	KIPLING YD-FLEET EQU	5198	"Paints, Varnishes, and Supplies"	JAMES GARDENS PAINT
					"4,148.19"	CAD	"4,148.19"	CAD							
PUBLIC HEALTH	1727-166	11-11-2011	11-14-2011	DOLLAR GIANT #40100	73.45	CAD	73.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3084	CYAC - CHILD MENTORI	5331	Variety Stores	RECREATIONAL & EDUCATIONAL SUPPLIES
PUBLIC HEALTH	1731-96	11-11-2011	11-16-2011	ZELLERS #494	299.22	CAD	299.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3084	CYAC - CHILD MENTORI	5310	Discount Stores	RECREATIONAL & EDUCATIONAL SUPPLIES
					372.67	CAD	372.67	CAD							
"PARKS, FORESTRY & RECREATION"	1710-99	11-01-2011	11-02-2011	YANQUI AUTO REPAIRS	192.10	CAD	192.10	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03032	ANGELA JAMES-OPS	7531	Automotive Body and Repair Shops	STARTER
"PARKS, FORESTRY & RECREATION"	1724-118	11-08-2011	11-10-2011	CDN TIRE STORE #00321	85.26	CAD	85.26	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YD OPERN	5200	Home Supply Warehouse	SHOP TOOLS
"PARKS, FORESTRY & RECREATION"	1727-167	11-09-2011	11-14-2011	ALLAN FYFE EQUIPMENT L	81.36	CAD	81.36	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12136	ALNESS YD-FORESTRY-P	5085	Industrial Supplies Not Elsewhere Classi	SHARPEN CHIPPER BLADES
"PARKS, FORESTRY & RECREATION"	1733-108	11-15-2011	11-17-2011	NAPA WILLOWDALE #143	8.35	CAD	8.35	CAD	2575	ELECTRICAL SUPPLIES	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	STOP LIGHT SWITCH
"PARKS, FORESTRY & RECREATION"	1734-128	11-16-2011	11-18-2011	NAPA WILLOWDALE #143	2.24	CAD	2.24	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	HOSE
"PARKS, FORESTRY & RECREATION"	1734-129	11-16-2011	11-18-2011	NAPA WILLOWDALE #143	9.03	CAD	9.03	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	AIR FILTER
"PARKS, FORESTRY & RECREATION"	1734-130	11-16-2011	11-18-2011	NAPA WILLOWDALE #143	59.88	CAD	59.88	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	HOUR METER
"PARKS, FORESTRY & RECREATION"	1734-131	11-16-2011	11-18-2011	NAPA WILLOWDALE #143	129.08	CAD	129.08	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	ENGINE IGNITION PARTS
"PARKS, FORESTRY & RECREATION"	1739-83	11-21-2011	11-22-2011	ALPINE LAWN   GARDEN E	80.75	CAD	80.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5261	Lawn and Garden Supply Stores	CARBURATOR
"PARKS, FORESTRY & RECREATION"	1739-84	11-21-2011	11-22-2011	ALPINE LAWN   GARDEN E	80.75	CAD	80.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5261	Lawn and Garden Supply Stores	"CARBURATOR, VALVE, CLAMP"
"PARKS, FORESTRY & RECREATION"	1745-121	11-23-2011	11-25-2011	NAPA WILLOWDALE #143	12.25	CAD	12.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	SPARK PLUGS
					741.05	CAD	741.05	CAD							
TORONTO WATER	1713-110	11-02-2011	11-03-2011	PRECISE PARKLINK INC	7.50	CAD	7.50	CAD	4770	PARKING EXPENSES (INTOWN)	WW2055	COMPLEX WTR SYS	7523	Automobile Parking Lots and Garages	PARKING
TORONTO WATER	1715-100	11-02-2011	11-04-2011	"TPA/GREEN ""P""      QPL"	13.50	CAD	13.50	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	WW2055	COMPLEX WTR SYS	7523	Automobile Parking Lots and Garages	PARKING
TORONTO WATER	1715-101	11-03-2011	11-04-2011	TORONTO PARKING AUTHOR	4.00	CAD	4.00	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	WW2055	COMPLEX WTR SYS	7523	Automobile Parking Lots and Garages	PARKING
TORONTO WATER	1717-166	11-03-2011	11-07-2011	CDN TIRE STORE #00070	51.27	CAD	51.27	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	GENERNAL HARDWARE
TORONTO WATER	1718-100	11-04-2011	11-08-2011	BILL'S ELECTRIC SALES	285.89	CAD	285.89	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
TORONTO WATER	1718-101	11-04-2011	11-08-2011	BILL'S ELECTRIC SALES	98.31	CAD	98.31	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
TORONTO WATER	1718-102	11-07-2011	11-08-2011	PRINCESS AUTO	51.56	CAD	51.56	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5085	Industrial Supplies Not Elsewhere Classi	GREASING TOOL
TORONTO WATER	1723-105	11-07-2011	11-09-2011	RONA NOBLE TRADE 52030	168.34	CAD	168.34	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	GENERAL HARDWARE
TORONTO WATER	1723-106	11-08-2011	11-09-2011	PRINCESS AUTO	201.60	CAD	201.60	CAD	2181	PARTS - VEHICLES	WW2055	COMPLEX WTR SYS	5085	Industrial Supplies Not Elsewhere Classi	VEHICLE MAINTENANCE SUPPLIES
TORONTO WATER	1724-119	11-08-2011	11-10-2011	CDN TIRE STORE #00171	24.27	CAD	24.27	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	GENERAL HARDWARE
TORONTO WATER	1724-120	11-08-2011	11-10-2011	BUNNING SPLICING RIGGI	146.90	CAD	146.90	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	4457	Boat Leases and Boat Rentals	GENERAL HARDWARE
TORONTO WATER	1724-121	11-09-2011	11-10-2011	KOTYCK BROS LIMITED	629.87	CAD	629.87	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	GENERAL HARDWARE
TORONTO WATER	1724-122	11-09-2011	11-10-2011	KOTYCK BROS LIMITED	"1,079.41"	CAD	"1,079.41"	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	1520	General Contractors - Residential and Co	GENERAL HARDWARE
TORONTO WATER	1724-123	11-09-2011	11-10-2011	TORBRAM ELECTRIC SUPPL	543.53	CAD	543.53	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	1731	Electrical Contractors	ELECTRICAL SUPPLIES
TORONTO WATER	1724-124	11-09-2011	11-10-2011	LINDE CANADA - ETOBICO	112.17	CAD	112.17	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5072	Hardware Equipment and Supplies	GENERAL HARDWARE
TORONTO WATER	1727-168	11-09-2011	11-14-2011	THE HOME DEPOT #7011	108.31	CAD	108.31	CAD	2535	PLUMBING SUPPLIES	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	*****
TORONTO WATER	1727-169	11-09-2011	11-14-2011	LAKESHORE AUTO PARTS	437.71	CAD	437.71	CAD	2181	PARTS - VEHICLES	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	VEHICLE MAINTENANCE SUPPLIES
TORONTO WATER	1727-170	11-09-2011	11-14-2011	LAKESHORE AUTO PARTS	470.83	CAD	470.83	CAD	2181	PARTS - VEHICLES	WW2055	COMPLEX WTR SYS	5533	"Automotive Parts, Accessories Stores"	VEHICLE MAINTENANCE SUPPLIES
TORONTO WATER	1731-97	11-15-2011	11-16-2011	TORBRAM ELECTRIC SUPPL	364.01	CAD	364.01	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	1731	Electrical Contractors	ELECTRICAL SUPPLIES
TORONTO WATER	1734-132	11-17-2011	11-18-2011	NCH-PARTSMASTER	"1,411.26"	CAD	"1,411.26"	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5085	Industrial Supplies Not Elsewhere Classi	GENERAL HARDWARE
TORONTO WATER	1737-181	11-16-2011	11-21-2011	LINDE CANADA - ETOBICO	97.73	CAD	97.73	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5072	Hardware Equipment and Supplies	GENERAL HARDWARE
TORONTO WATER	1737-182	11-18-2011	11-21-2011	NEDCO CTRL DIV. WESTBU	252.83	CAD	252.83	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5065	Electrical Parts and Equipment	GENERAL HARDWARE
TORONTO WATER	1737-183	11-18-2011	11-21-2011	BELZONA GREAT LAKES HO	"1,067.85"	CAD	"1,067.85"	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5999	Miscellaneous and Specialty Retail Store	GENERAL HARDWARE
TORONTO WATER	1739-85	11-21-2011	11-22-2011	PRECISE PARKLINK INC	16.00	CAD	16.00	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	WW2055	COMPLEX WTR SYS	7523	Automobile Parking Lots and Garages	PARKING
TORONTO WATER	1743-120	11-23-2011	11-24-2011	PRECISE PARKLINK INC	11.25	CAD	11.25	CAD	4230	BUSINESS TRAV - OTHER EXPENSES	WW2055	COMPLEX WTR SYS	7523	Automobile Parking Lots and Garages	PARKING
TORONTO WATER	1747-155	11-22-2011	11-28-2011	PACIFIC FASTENERS (198	153.45	CAD	153.45	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5251	Hardware Stores	GENERAL HARDWARE
TORONTO WATER	1747-156	11-25-2011	11-28-2011	TORBRAM ELECTRIC SUPPL	169.22	CAD	169.22	CAD	2575	ELECTRICAL SUPPLIES	WW2055	COMPLEX WTR SYS	1731	Electrical Contractors	ELECTRICAL SUPPLIES
TORONTO WATER	1747-157	11-25-2011	11-28-2011	BUNNING SPLICING RIGGI	101.47	CAD	101.47	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	4457	Boat Leases and Boat Rentals	GENERAL HARDWARE
TORONTO WATER	1748-103	11-25-2011	11-29-2011	CDN TIRE STORE #00070	79.08	CAD	79.08	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	GENERAL HARDWARE
					"8,159.12"	CAD	"8,159.12"	CAD							
"PARKS, FORESTRY & RECREATION"	1727-171	11-11-2011	11-14-2011	ACKLANDS-GRAINGER INC	296.63	CAD	296.63	CAD	2823	MEDICAL SUPPLIES	P12522	RE-SP-GEN-E CENTRAL	5085	Industrial Supplies Not Elsewhere Classi	EYE WASH STATION/DOUBLE & SINGLE
					296.63	CAD	296.63	CAD							
LEGAL SERVICES	1710-100	11-01-2011	11-02-2011	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL0001	MUNICPL LAW-GEN-CITY	9222	Fines	Title Searches
LEGAL SERVICES	1715-102	11-03-2011	11-04-2011	TERANET EXPRESS	11.00	CAD	11.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	Title Searches
LEGAL SERVICES	1715-103	11-03-2011	11-04-2011	TERANET EXPRESS	24.00	CAD	24.00	CAD	4827	ONLINE SERVICES FEES	LL5808	TTC	9222	Fines	Title Searches
LEGAL SERVICES	1747-158	11-25-2011	11-28-2011	TERANET EXPRESS	24.00	CAD	24.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS AND RECREATION	9222	Fines	Title Searches
LEGAL SERVICES	1747-159	11-25-2011	11-28-2011	TERANET EXPRESS	5.00	CAD	5.00	CAD	4827	ONLINE SERVICES FEES	LL5304	PARKS AND RECREATION	9222	Fines	Title Searches
LEGAL SERVICES	1751-128	11-29-2011	11-30-2011	TERANET EXPRESS	27.00	CAD	27.00	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	Title Searches
LEGAL SERVICES	1751-129	11-29-2011	11-30-2011	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	Title Searches
LEGAL SERVICES	1751-130	11-29-2011	11-30-2011	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5606	FAC & REAL ESTATE	9222	Fines	Title Searches
					100.00	CAD	100.00	CAD							
"PARKS, FORESTRY & RECREATION"	1737-184	11-18-2011	11-21-2011	MARCHANT'S SCHOOL SPOR	31.52	CAD	31.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06959	PORT UNION-FIT	5941	Sporting Goods Stores	REPLACEMENT EXERCISE EQUIPMENT
"PARKS, FORESTRY & RECREATION"	1748-104	11-25-2011	11-29-2011	ABCO GROUP	502.85	CAD	502.85	CAD	3310	FURNISHINGS	P06959	PORT UNION-FIT	4214	"Motor Freight Carriers, Trucking - Local"	REPLACEMENT OFFICE CHAIR
					534.37	CAD	534.37	CAD							
"PARKS, FORESTRY & RECREATION"	1723-107	11-07-2011	11-09-2011	NAPA SCARBOROUGH #136	38.31	CAD	38.31	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET E	5533	"Automotive Parts, Accessories Stores"	SPARK PLUGS
"PARKS, FORESTRY & RECREATION"	1724-125	11-09-2011	11-10-2011	THEXTON HYDRAULIC CO L	243.55	CAD	243.55	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET E	5085	Industrial Supplies Not Elsewhere Classi	RESEAL CYL
"PARKS, FORESTRY & RECREATION"	1724-126	11-09-2011	11-10-2011	HUTCHINSON FARM SUPPLY	289.27	CAD	289.27	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	BLADES
"PARKS, FORESTRY & RECREATION"	1724-127	11-09-2011	11-10-2011	HUTCHINSON FARM SUPPLY	187.94	CAD	187.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00263	E-CENTRAL1-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	BLADES
"PARKS, FORESTRY & RECREATION"	1724-128	11-09-2011	11-10-2011	HUTCHINSON FARM SUPPLY	73.49	CAD	73.49	CAD	2401	LUBRICANTS	P00268	E-NORTH2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	SNOW PLOW OIL
"PARKS, FORESTRY & RECREATION"	1739-86	11-21-2011	11-22-2011	HUTCHINSON FARM SUPPLY	385.71	CAD	385.71	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00268	E-NORTH2-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	BLADES
"PARKS, FORESTRY & RECREATION"	1739-87	11-21-2011	11-22-2011	HUTCHINSON FARM SUPPLY	38.21	CAD	38.21	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	COVER
"PARKS, FORESTRY & RECREATION"	1745-122	11-23-2011	11-25-2011	SINCLAIR CLEANING SYST	177.41	CAD	177.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET E	7349	"Cleaning and Maintenance, Janitorial Ser"	SHURFLO PUMP
"PARKS, FORESTRY & RECREATION"	1747-160	11-23-2011	11-28-2011	SINCLAIR CLEANING SYST	177.41	CAD	177.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET E	7349	"Cleaning and Maintenance, Janitorial Ser"	SHURFLO PUMP
"PARKS, FORESTRY & RECREATION"	1747-161	11-24-2011	11-28-2011	NAPA SCARBOROUGH #136	61.79	CAD	61.79	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET E	5533	"Automotive Parts, Accessories Stores"	GREASE NIPPLES
"PARKS, FORESTRY & RECREATION"	1747-162	11-23-2011	11-28-2011	SINCLAIR CLEANING SYST	-177.41	CAD	-177.41	CAD	2199	MISCELLANEOUS PARTS	P00830	TECH SERV. 1-FLEET E	7349	"Cleaning and Maintenance, Janitorial Ser"	SHURFLO PUMP - CREDIT
"PARKS, FORESTRY & RECREATION"	1751-131	11-28-2011	11-30-2011	NAPA SCARBOROUGH #136	444.23	CAD	444.23	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET E	5533	"Automotive Parts, Accessories Stores"	CABINETS
					"1,939.91"	CAD	"1,939.91"	CAD							
"PARKS, FORESTRY & RECREATION"	1724-129	11-07-2011	11-10-2011	SPEED FASTENING SYSTEM	924.61	CAD	924.61	CAD	2710	GENERAL HARDWARE	P12081	S-GEN-SPECIALIZED MA	5712	"Equipment, Furniture, and Home Furnishin"	TOOLS/ACCESSORIES
"PARKS, FORESTRY & RECREATION"	1724-130	11-08-2011	11-10-2011	SPEED FASTENING SYSTEM	185.54	CAD	185.54	CAD	2710	GENERAL HARDWARE	P12081	S-GEN-SPECIALIZED MA	5712	"Equipment, Furniture, and Home Furnishin"	HARDWARE
					"1,110.15"	CAD	"1,110.15"	CAD							
LONG TERM CARE HOMES	1745-123	11-23-2011	11-25-2011	WILCOX DOOR SERVICE IN	531.10	CAD	531.10	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3E061	FUDGR HSE-MT-OA	5046	Commercial Equipment Not Elsewhere Class	DELIVERY DOOR REPAIR AND PARTS
					531.10	CAD	531.10	CAD							
