Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	Exp Type Desc	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
FLEET SERVICES	2562-94	06-28-2013	07-03-2013	SERVICEONTARIO - 034	123.00	CAD	123.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2573-174	07-08-2013	07-10-2013	SERVICEONTARIO - 034	152.00	CAD	152.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2573-175	07-08-2013	07-10-2013	SERVICEONTARIO - 034	"1,277.00"	CAD	"1,277.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2573-176	07-08-2013	07-10-2013	SERVICEONTARIO - 034	"1,277.00"	CAD	"1,277.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2573-177	07-08-2013	07-10-2013	SERVICEONTARIO - 034	75.15	CAD	75.15	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2580-124	07-12-2013	07-16-2013	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER	
FLEET SERVICES	2589-245	07-17-2013	07-19-2013	SERVICEONTARIO - 034	23.00	CAD	23.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	TRAILER REPLACEMENT PLATE	
FLEET SERVICES	2591-261	07-18-2013	07-22-2013	SERVICEONTARIO - 034	10.00	CAD	10.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT OWNERSHIP	
FLEET SERVICES	2597-209	07-23-2013	07-25-2013	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER	
FLEET SERVICES	2606-139	07-29-2013	07-31-2013	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER	
					"3,569.15"	CAD	"3,569.15"	CAD								
PUBLIC HEALTH	2563-179	07-03-2013	07-04-2013	ROBINSON'S IDA PHARMAC	112.06	CAD	112.06	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROG	5912	"Drug Stores, Pharmacies"	MEDICAL SUPPLY	
PUBLIC HEALTH	2575-203	07-10-2013	07-11-2013	TAP PHONG TRADING CO.	220.35	CAD	220.35	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROG	5046	Commercial Equipment Not Elsewhere Class	MEDICAL SUPPLY	
PUBLIC HEALTH	2579-276	07-11-2013	07-15-2013	FRONT ST PHARMACY	39.28	CAD	39.28	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROG	5912	"Drug Stores, Pharmacies"	MEDICAL SUPPLY	
PUBLIC HEALTH	2596-173	07-22-2013	07-24-2013	WHOLESALE MEDICAL NETW	141.25	CAD	141.25	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROG	8099	"Health Practitioners, Medical Services -"	MEDICAL SUPPLY	
					512.94	CAD	512.94	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2573-178	07-08-2013	07-10-2013	TORONTO PUBLIC LIBRARY	684.35	CAD	684.35	CAD	4530	RENTAL OF PROP. (OTHER THAN OFFICE)	ED0125	BD-SEC-TELE-CENTRAL	7911	"Dance Halls, Schools, and Studios"	ROOM BOOKING FOR EVENT	
					684.35	CAD	684.35	CAD								
"PARKS, FORESTRY & RECREATION"	2560-266	06-27-2013	07-02-2013	THE HOME DEPOT #7012	219.95	CAD	219.95	CAD	2570	JANITORIAL SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2560-267	06-30-2013	07-02-2013	THE HOME DEPOT #7012	54.97	CAD	54.97	CAD	2715	PAINT SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2563-180	07-03-2013	07-04-2013	MAR CO CLAY PRODUCT	918.01	CAD	918.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13473	#N/A	5193	"Florists Supplies, Nursery Stock, and Fl"	POLY CAP & HARDWARE	
"PARKS, FORESTRY & RECREATION"	2579-277	07-11-2013	07-15-2013	THE HOME DEPOT #7012	59.38	CAD	59.38	CAD	2730	LOCKS	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2579-278	07-11-2013	07-15-2013	CDN TIRE STORE #00273	11.39	CAD	11.39	CAD	2570	JANITORIAL SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	"VIM, BRUSHES"	
"PARKS, FORESTRY & RECREATION"	2580-125	07-15-2013	07-16-2013	ACKLANDS-GRAINGER INC	155.17	CAD	155.17	CAD	2710	GENERAL HARDWARE	P00271	E-SOUTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	KEYS CUT	
"PARKS, FORESTRY & RECREATION"	2589-246	07-18-2013	07-19-2013	ACKLANDS-GRAINGER INC	206.86	CAD	206.86	CAD	2710	GENERAL HARDWARE	P00271	E-SOUTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	BANDIT SIGN STRIPPING	
"PARKS, FORESTRY & RECREATION"	2589-247	07-18-2013	07-19-2013	ACME DOORWAY	34.58	CAD	34.58	CAD	2730	LOCKS	P00271	E-SOUTH1-TURF&HORT	1799	"Contractors, Special Trade - Not Elsewhe"	KEYS CUT	
"PARKS, FORESTRY & RECREATION"	2591-262	07-19-2013	07-22-2013	THE HOME DEPOT #7012	86.91	CAD	86.91	CAD	2715	PAINT SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2601-255	07-26-2013	07-29-2013	THE HOME DEPOT #7012	91.40	CAD	91.40	CAD	3080	M & E - HAND TOOLS	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
					"1,838.62"	CAD	"1,838.62"	CAD								
"PARKS, FORESTRY & RECREATION"	2563-181	07-02-2013	07-04-2013	WAL-MART # 3740	156.25	CAD	156.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2563-182	07-03-2013	07-04-2013	CINEPLEX  7260     QPS	317.50	CAD	317.50	CAD	4118	TICKETS AND ADMISSION FEES	P05108	MT DENNIS CC-SUMR CA	7832	Motion Picture Theaters	ADMISSION FEE - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2573-179	07-09-2013	07-10-2013	ENCOMPASS PARTS DISTRI	55.83	CAD	51.82	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06784	MT DENNIS-PGM SUPP	5732	Electronic Sales	MT. DENNIS REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2575-204	07-08-2013	07-11-2013	WAL-MART # 1151	62.60	CAD	62.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5310	Discount Stores	CAMP SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2575-205	07-10-2013	07-11-2013	CINEPLEX  7260     QPS	287.25	CAD	287.25	CAD	4118	TICKETS AND ADMISSION FEES	P05108	MT DENNIS CC-SUMR CA	7832	Motion Picture Theaters	ADMISSION FEE - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2583-180	07-16-2013	07-17-2013	DOLLAR TREE CANADA STO	60.74	CAD	60.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5331	Variety Stores	CAMP SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2591-263	07-19-2013	07-22-2013	WAL-MART #1004	156.84	CAD	156.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2591-264	07-19-2013	07-22-2013	WAL-MART #1004	-6.75	CAD	-6.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5411	"Grocery Stores, Supermarkets"	ITEMS RET'D CAMP SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2592-131	07-22-2013	07-23-2013	RCSS WESTON 2800	46.66	CAD	46.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2592-132	07-22-2013	07-23-2013	IKEA ETOBICOKE	152.52	CAD	152.52	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P10918	EGLINTON FLATS TENNI	5712	"Equipment, Furniture, and Home Furnishin"	OFFICE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2601-256	07-25-2013	07-29-2013	WAL-MART #1004	178.73	CAD	178.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05108	MT DENNIS CC-SUMR CA	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2601-257	07-25-2013	07-29-2013	WAL-MART #1004	35.00	CAD	35.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05108	MT DENNIS CC-SUMR CA	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES - SUMMER CAMPS	
"PARKS, FORESTRY & RECREATION"	2601-258	07-25-2013	07-29-2013	WAL-MART #1004	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5411	"Grocery Stores, Supermarkets"	SUMMER REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2601-259	07-26-2013	07-29-2013	SCOOTERS ROLLER PALACE	790.77	CAD	790.77	CAD	4118	TICKETS AND ADMISSION FEES	P05108	MT DENNIS CC-SUMR CA	5941	Sporting Goods Stores	ADMISSION FEE - SUMMER CAMPS	
					"2,310.89"	CAD	"2,255.06"	CAD								
							51.82	USD								
"PARKS, FORESTRY & RECREATION"	2577-220	07-11-2013	07-12-2013	STAPLES 263	99.33	CAD	99.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03770	ARC - WILLOW PARK	5943	"Office, School Supply, and Stationery St"	"CARDBOARD DIVIDERS, WEEKLY AGENDAS FOR ARC"	
"PARKS, FORESTRY & RECREATION"	2580-126	07-15-2013	07-16-2013	STAPLES 263	140.47	CAD	140.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03776	ARC - GLEDHILL	5943	"Office, School Supply, and Stationery St"	"HANGING FILES, CLIPBOARD FOR ARC"	
					239.80	CAD	239.80	CAD								
"PARKS, FORESTRY & RECREATION"	2563-183	07-03-2013	07-04-2013	PROFESSIONAL COMMUNICA	22.60	CAD	22.60	CAD	3020	M & E - COMMUNICATIONS	P00267	E-NORTH1-TURF&HORT	4812	Telecommunication Equipment Including Te	I335 HOME CHARGER	
"PARKS, FORESTRY & RECREATION"	2567-206	07-03-2013	07-05-2013	WAL-MART # 3000	42.89	CAD	42.89	CAD	2575	ELECTRICAL SUPPLIES	P00267	E-NORTH1-TURF&HORT	5310	Discount Stores	5M ELECTRICAL CORDS	
"PARKS, FORESTRY & RECREATION"	2577-221	07-10-2013	07-12-2013	THE HOME DEPOT #7001	211.48	CAD	211.48	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2577-222	07-11-2013	07-12-2013	MCI THE DORTOR'S OFFIC	45.00	CAD	45.00	CAD	4995	OTHER EXPENSES	P00267	E-NORTH1-TURF&HORT	8099	"Health Practitioners, Medical Services -"	EMPLOYEE RETURN TO WORK FORM	
"PARKS, FORESTRY & RECREATION"	2579-279	07-13-2013	07-15-2013	CLASSIC TOWING	79.10	CAD	79.10	CAD	4995	OTHER EXPENSES	P00267	E-NORTH1-TURF&HORT	7549	Towing Services	OPEN LOCKED OUT VEHICLE	
"PARKS, FORESTRY & RECREATION"	2580-127	07-12-2013	07-16-2013	RONA # 55340	82.31	CAD	82.31	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5251	Hardware Stores	*****	
"PARKS, FORESTRY & RECREATION"	2580-128	07-15-2013	07-16-2013	MCI THE DORTOR'S OFFIC	45.00	CAD	45.00	CAD	4995	OTHER EXPENSES	P00267	E-NORTH1-TURF&HORT	8099	"Health Practitioners, Medical Services -"	EMPLOYEE RETURN TO WORK FORM	
"PARKS, FORESTRY & RECREATION"	2580-129	07-15-2013	07-16-2013	ALPINE LAWN   GARDEN E	162.15	CAD	162.15	CAD	*****	LUBRICANTS	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	*****	
"PARKS, FORESTRY & RECREATION"	2583-181	07-16-2013	07-17-2013	CANADIAN MAINTENANCE	295.28	CAD	295.28	CAD	2665	PROTECTIVE CLOTHING	P00267	E-NORTH1-TURF&HORT	7349	"Cleaning and Maintenance, Janitorial Ser"	"GLOVES, NECK WRAP HEADBAND"	
"PARKS, FORESTRY & RECREATION"	2589-248	07-17-2013	07-19-2013	THE HOME DEPOT #7001	115.16	CAD	115.16	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	PAINT	
"PARKS, FORESTRY & RECREATION"	2589-249	07-18-2013	07-19-2013	RIZVI'S HOME HARDWARE	39.89	CAD	39.89	CAD	2730	LOCKS	P00267	E-NORTH1-TURF&HORT	5251	Hardware Stores	PADLOCKS	
"PARKS, FORESTRY & RECREATION"	2591-265	07-18-2013	07-22-2013	RONA # 55340	44.06	CAD	44.06	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5251	Hardware Stores	GARDEN HOSE	
"PARKS, FORESTRY & RECREATION"	2596-174	07-23-2013	07-24-2013	VANDEN BUSSCHE IRRIGAT	28.16	CAD	28.16	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5719	Miscellaneous House Furnishing Specialty	"SPRAY NOZZLE, PVC BUSHING"	
"PARKS, FORESTRY & RECREATION"	2596-175	07-23-2013	07-24-2013	MARCHANT'S SCHOOL SPOR	192.04	CAD	192.04	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5941	Sporting Goods Stores	35 LB LINE MARKER	
"PARKS, FORESTRY & RECREATION"	2596-176	07-23-2013	07-24-2013	CANADIAN MAINTENANCE	219.63	CAD	219.63	CAD	2665	PROTECTIVE CLOTHING	P00267	E-NORTH1-TURF&HORT	7349	"Cleaning and Maintenance, Janitorial Ser"	UNCORDED EAR PLUGS	
"PARKS, FORESTRY & RECREATION"	2597-210	07-23-2013	07-25-2013	THE HOME DEPOT #7001	5.03	CAD	5.03	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	hose aDAPTER	
"PARKS, FORESTRY & RECREATION"	2599-196	07-24-2013	07-26-2013	MCI THE DORTOR'S OFFIC	45.00	CAD	45.00	CAD	4995	OTHER EXPENSES	P00267	E-NORTH1-TURF&HORT	8099	"Health Practitioners, Medical Services -"	EMPLOYEE RETURN TO WORK FORM	
"PARKS, FORESTRY & RECREATION"	2599-197	07-25-2013	07-26-2013	ALPINE LAWN   GARDEN E	45.14	CAD	45.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	WEED-EATER HEAD	
"PARKS, FORESTRY & RECREATION"	2601-260	07-25-2013	07-29-2013	RONA # 55340	139.24	CAD	139.24	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5251	Hardware Stores	"PAINT ROLLER, BRUSHES, TAPE"	
"PARKS, FORESTRY & RECREATION"	2603-111	07-29-2013	07-30-2013	LEE VALLEY TOOLS 800-2	89.27	CAD	89.27	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5251	Hardware Stores	GIANT WEEK TORCH	
"PARKS, FORESTRY & RECREATION"	2606-140	07-29-2013	07-31-2013	CDN TIRE STORE #00264	264.36	CAD	264.36	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	"PROPANE TANKS, WAGON CART"	
					"2,212.79"	CAD	"2,212.79"	CAD								
TORONTO WATER	2571-109	07-05-2013	07-09-2013	CDN TIRE STORE #00030	61.00	CAD	61.00	CAD	2082	HEALTH & SAFETY SUPPLIES	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	HAND SOAP	
TORONTO WATER	2603-112	07-26-2013	07-30-2013	CDN TIRE STORE #00030	28.66	CAD	28.66	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	WELDING RODS	
					89.66	CAD	89.66	CAD								
"PARKS, FORESTRY & RECREATION"	2599-198	07-25-2013	07-26-2013	LAKESHORE COMMUNICATIO	502.85	CAD	502.85	CAD	3020	M & E - COMMUNICATIONS	P00090	KIPLING-PRUNING/REMO	7622	Electronic Repair Shops	HYDRO RADIO BATTERIES	
					502.85	CAD	502.85	CAD								
TORONTO WATER	2560-268	06-28-2013	07-02-2013	ACTIVE TECH TORONTO	33.63	CAD	33.63	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
TORONTO WATER	2591-266	07-19-2013	07-22-2013	TUBEFIT INC TORONTO	349.98	CAD	349.98	CAD	2535	PLUMBING SUPPLIES	PW1018	WS CENTRAL WORK AREA	4900	"Utilities - Electric, Gas, Sanitary, Wat"	PLUMBING SUPPLIES	
TORONTO WATER	2599-199	07-24-2013	07-26-2013	WIC-MISSISSAUGA #18	392.93	CAD	392.93	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	ELECTRICAL SUPPLIES	
TORONTO WATER	2606-141	07-30-2013	07-31-2013	TRY HARD INDUSTRIAL SU	161.23	CAD	161.23	CAD	2120	PARTS - MACHINERY & EQUIPMENT	PW1018	WS CENTRAL WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS PART- MACHINERY	
					937.77	CAD	937.77	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2567-207	07-04-2013	07-05-2013	SOBEYS #718        QPS	144.73	CAD	144.73	CAD	4822	RECEPTIONS & PUBLIC RELATIONS	AH0097	HS-MH-PUB-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"CHEESE,CRACKERS,FRUIT & VEGGIES FOR RECEPTION FOR"	
ECONOMIC DEVELOPMENT & CULTURE	2567-208	07-04-2013	07-05-2013	ALLIGATOR PARTY RENTAL	31.64	CAD	31.64	CAD	4822	RECEPTIONS & PUBLIC RELATIONS	AH0097	HS-MH-PUB-TODMORDEN	7394	"Equipment Rental and Leasing Services, F"	TABLECLOTHS FOR LAYERS OF LEASIDE EXHIBIT	
ECONOMIC DEVELOPMENT & CULTURE	2573-180	07-08-2013	07-10-2013	WAL-MART # 3106	56.68	CAD	56.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUB-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"YARN,FOAM SHEETS,BEADS & BUTTONS FOR CAMP"	
ECONOMIC DEVELOPMENT & CULTURE	2573-181	07-10-2013	07-10-2013	ULINE	301.30	CAD	301.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0097	HS-MH-PUB-TODMORDEN	5964	Direct Marketing - Catalog Merchants	*****	
ECONOMIC DEVELOPMENT & CULTURE	2575-206	07-09-2013	07-11-2013	WAL-MART #1004	15.47	CAD	15.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUB-TODMORDEN	5411	"Grocery Stores, Supermarkets"	PLASTIC EMBROIDERY NEEDLES FOR CAMP	
ECONOMIC DEVELOPMENT & CULTURE	2579-280	07-12-2013	07-15-2013	WAL-MART #1004	48.22	CAD	48.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0097	HS-MH-PUB-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"YARN,PAPER PLATES & PLASTIC EMBROIDERY NEEDLES"	
ECONOMIC DEVELOPMENT & CULTURE	2583-182	07-15-2013	07-17-2013	SOBEYS #718        QPS	13.66	CAD	13.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0097	HS-MH-PUB-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"STRAWBERRIES,CREAM & LEMON FOR CAMP ACTIVITIES"	
ECONOMIC DEVELOPMENT & CULTURE	2589-250	07-17-2013	07-19-2013	SOBEYS #718        QPS	17.86	CAD	17.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0097	HS-MH-PUB-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"FRUIT,JUICE & CREAM FOR CAMP ACTIVITY"	
					629.56	CAD	629.56	CAD								
PUBLIC HEALTH	2563-184	07-03-2013	07-04-2013	MASTERMIND EDUCATIONAL	615.79	CAD	615.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3039	PRESCH SP & LANG	7372	"Computer Programming, Integrated Systems"	RECREATIONAL & EDUCATIONAL SUPPLIES	
PUBLIC HEALTH	2563-185	07-03-2013	07-04-2013	AMAZON.CA	220.25	CAD	220.25	CAD	3310	FURNISHINGS	PH3039	PRESCH SP & LANG	4816	Computer Network/Information Services	FURNISHINGS	
PUBLIC HEALTH	2567-209	07-04-2013	07-05-2013	AMAZON.CA	220.25	CAD	220.25	CAD	3310	FURNISHINGS	PH3039	PRESCH SP & LANG	4816	Computer Network/Information Services	FURNISHINGS	
PUBLIC HEALTH	2580-130	07-15-2013	07-16-2013	THE HANEN CENTRE	10.00	CAD	10.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3039	PRESCH SP & LANG	8398	"Organizations, Charitable and Social Ser"	RECREATIONAL & EDUCATIONAL SUPPLIES	
PUBLIC HEALTH	2580-131	07-15-2013	07-16-2013	THE HANEN CENTRE	10.00	CAD	10.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3039	PRESCH SP & LANG	8398	"Organizations, Charitable and Social Ser"	RECREATIONAL & EDUCATIONAL SUPPLIES	
PUBLIC HEALTH	2580-132	07-15-2013	07-16-2013	THE HANEN CENTRE	10.00	CAD	10.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3039	PRESCH SP & LANG	8398	"Organizations, Charitable and Social Ser"	RECREATIONAL & EDUCATIONAL SUPPLIES	
PUBLIC HEALTH	2580-133	07-16-2013	07-16-2013	AMAZON.CA	206.89	CAD	206.89	CAD	3310	FURNISHINGS	PH3039	PRESCH SP & LANG	4816	Computer Network/Information Services	FURNISHINGS	
					"1,293.18"	CAD	"1,293.18"	CAD								
"PARKS, FORESTRY & RECREATION"	2560-269	06-28-2013	07-02-2013	2001 STEREO   VIDEO	544.08	CAD	544.08	CAD	3020	M & E - COMMUNICATIONS	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5732	Electronic Sales	KABOOM PORTABLE MUSIC BOXES FOR AQUAFIT PROGRAM	
"PARKS, FORESTRY & RECREATION"	2560-270	06-29-2013	07-02-2013	CDN TIRE STORE #00264	65.47	CAD	65.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5200	Home Supply Warehouse	REC MATERIALS	
"PARKS, FORESTRY & RECREATION"	2567-210	07-04-2013	07-05-2013	TDSB-PURCHASING	201.46	CAD	201.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	8299	Educational Services	*****	
"PARKS, FORESTRY & RECREATION"	2573-182	07-09-2013	07-10-2013	LOWES #02633*	612.44	CAD	612.44	CAD	3099	GENERAL EQUIPMENT	P02392	AGINCOURT POOL-PGM S	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2583-183	07-15-2013	07-17-2013	THE HOME DEPOT #7027	73.44	CAD	73.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02351	MCGREGOR POOL-INSTRL	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2597-211	07-23-2013	07-25-2013	THE HOME DEPOT #7001	14.55	CAD	14.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02351	MCGREGOR POOL-INSTRL	5200	Home Supply Warehouse	WOOD DOLLY	
"PARKS, FORESTRY & RECREATION"	2597-212	07-23-2013	07-25-2013	CDN TIRE STORE #00264	39.54	CAD	39.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02351	MCGREGOR POOL-INSTRL	5200	Home Supply Warehouse	SHELVING FOR AQUATIC STORAGE	
"PARKS, FORESTRY & RECREATION"	2599-200	07-24-2013	07-26-2013	WAL-MART # 3111	11.22	CAD	11.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02302	CENTENNIAL POOL-INST	5411	"Grocery Stores, Supermarkets"	TIMER CLOCK FOR AQUATICS	
					"1,562.20"	CAD	"1,562.20"	CAD								
TORONTO WATER	2560-271	06-28-2013	07-02-2013	CHAUNCEY BUILDERS SUPP	36.82	CAD	36.82	CAD	2160	PARTS - UNLICENSED EQUIPMENT	WW2055	COMPLEX WTR SYS	5211	"Building Materials, Lumber Stores"	PARTS - UNLICENSED EQUIPMENT	
TORONTO WATER	2563-186	07-03-2013	07-04-2013	HERBERT WILLIAMS FIRE	74.60	CAD	74.60	CAD	2710	GENERAL HARDWARE	WW2055	COMPLEX WTR SYS	7393	"Detective Agencies, Protective Agencies,"	WALL HOOKS	
TORONTO WATER	2569-252	07-04-2013	07-08-2013	MOE - HWIN WEB	50.00	CAD	50.00	CAD	4830	PERMIT & LICENSE FEES	WW2055	COMPLEX WTR SYS	9399	Government Services - Not Elsewhere Clas	MOE LICENSE FEE	
