Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
FLEET SERVICES	2537-157	06-11-2013	06-13-2013	SERVICEONTARIO - 034	22.00	CAD	22.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE	
FLEET SERVICES	2542-186	06-13-2013	06-17-2013	SERVICEONTARIO - 034	181.00	CAD	181.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2546-130	06-18-2013	06-20-2013	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER	
FLEET SERVICES	2550-224	06-20-2013	06-24-2013	SERVICEONTARIO - 034	"1,277.00"	CAD	"1,277.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2550-225	06-20-2013	06-24-2013	SERVICEONTARIO - 034	20.00	CAD	20.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT OWNERSHIP	
FLEET SERVICES	2560-265	06-27-2013	07-02-2013	SERVICEONTARIO - 034	611.00	CAD	611.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
FLEET SERVICES	2562-94	06-28-2013	07-03-2013	SERVICEONTARIO - 034	123.00	CAD	123.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL	
					"2,516.00"	CAD	"2,516.00"	CAD								
PUBLIC HEALTH	2531-175	06-07-2013	06-10-2013	WHOLESALE MEDICAL NETW	141.25	CAD	141.25	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROG	8099	"Health Practitioners, Medical Services -"	MEDICAL SUPPLIES	
PUBLIC HEALTH	2535-127	06-11-2013	06-12-2013	TAP PHONG TRADING CO.	146.90	CAD	146.90	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROG	5046	Commercial Equipment Not Elsewhere Class	MEDICAL SUPPLIES	
PUBLIC HEALTH	2537-158	06-12-2013	06-13-2013	CAM (CANADA) SUPPLY IN	224.25	CAD	224.25	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROG	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES	
PUBLIC HEALTH	2542-187	06-14-2013	06-17-2013	FUTURE SHOP #67	145.45	CAD	145.45	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROG	5732	Electronic Sales	MEDICAL SUPPLIES	
PUBLIC HEALTH	2545-124	06-18-2013	06-19-2013	ROBINSON'S IDA PHARMAC	112.06	CAD	112.06	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROG	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUG	
					769.91	CAD	769.91	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2527-132	06-05-2013	06-06-2013	TAXI-PASS.COM	99.13	CAD	93.50	USD	4254	CONFERENCES/SEMINARS - GROUND TRANSPT	ED0122	BD-SEC-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXI FROM AIRPORT TO HOTEL	
ECONOMIC DEVELOPMENT & CULTURE	2531-176	06-06-2013	06-10-2013	NYC TAXI	37.36	CAD	35.50	USD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	ED0122	BD-SEC-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXI FROM HOTEL TO EVENT	
ECONOMIC DEVELOPMENT & CULTURE	2531-177	06-07-2013	06-10-2013	NYC TAXI 6F63	33.47	CAD	31.80	USD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	ED0122	BD-SEC-CORP-CENTRAL	4121	Limousines and Taxicabs	*****	
ECONOMIC DEVELOPMENT & CULTURE	2531-178	06-07-2013	06-10-2013	NEW BELL CAR SERVICE	45.26	CAD	43.00	USD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	ED0122	BD-SEC-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXI FROM HOTEL TO EVENT	
ECONOMIC DEVELOPMENT & CULTURE	2531-179	06-08-2013	06-10-2013	A4U TAXI LTD	30.75	CAD	30.75	CAD	4254	CONFERENCES/SEMINARS - GROUND TRANSPT	ED0122	BD-SEC-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXI FROM AIRPORT TO HOME	
ECONOMIC DEVELOPMENT & CULTURE	2531-180	06-09-2013	06-10-2013	THE ROOSEVELT HOTEL	242.56	CAD	231.85	USD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	ED0122	BD-SEC-CORP-CENTRAL	3814	NEW MCC CODE	"ACCOMMODATIONS - NEW YORK CITY, NY"	
ECONOMIC DEVELOPMENT & CULTURE	2531-181	06-09-2013	06-10-2013	THE ROOSEVELT HOTEL	242.56	CAD	231.85	USD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	ED0122	BD-SEC-CORP-CENTRAL	3814	NEW MCC CODE	"ACCOMMODATIONS - NEW YORK CITY, NY"	
ECONOMIC DEVELOPMENT & CULTURE	2531-182	06-09-2013	06-10-2013	THE ROOSEVELT HOTEL	15.64	CAD	14.95	USD	4255	CONFERENCES/SEMINARS - OTHER EXPENSES	ED0122	BD-SEC-CORP-CENTRAL	3814	NEW MCC CODE	IN ROOM INTERNET	
ECONOMIC DEVELOPMENT & CULTURE	2535-128	06-11-2013	06-12-2013	CITY LIMOUSINE TRANSPO	104.54	CAD	100.00	USD	4254	CONFERENCES/SEMINARS - GROUND TRANSPT	ED0122	BD-SEC-CORP-CENTRAL	4121	Limousines and Taxicabs	TAXI FROM HOTEL TO AIRPORT	
					851.27	CAD	30.75	CAD								
							782.45	USD								
"PARKS, FORESTRY & RECREATION"	2525-151	06-04-2013	06-05-2013	ACKLANDS-GRAINGER INC	525.88	CAD	525.88	CAD	3080	M & E - HAND TOOLS	P13473	#N/A	5085	Industrial Supplies Not Elsewhere Classi	GROUND COMPACTION TESTER	
"PARKS, FORESTRY & RECREATION"	2542-188	06-13-2013	06-17-2013	YORK MANUFACTURING SER	480.70	CAD	480.70	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00271	E-SOUTH1-TURF&HORT	5111	"Stationery, Office Supplies, Printing an"	DISPLAY BOARD	
"PARKS, FORESTRY & RECREATION"	2547-139	06-19-2013	06-21-2013	THE HOME DEPOT #7012	95.76	CAD	95.76	CAD	2715	PAINT SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2552-89	06-24-2013	06-25-2013	EAGLE BEAVER SPORTS LT	627.15	CAD	627.15	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5941	Sporting Goods Stores	60 BAGS OF CHALK	
"PARKS, FORESTRY & RECREATION"	2560-266	06-27-2013	07-02-2013	THE HOME DEPOT #7012	219.95	CAD	219.95	CAD	2570	JANITORIAL SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2560-267	06-30-2013	07-02-2013	THE HOME DEPOT #7012	54.97	CAD	54.97	CAD	2715	PAINT SUPPLIES	P00271	E-SOUTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
					"2,004.41"	CAD	"2,004.41"	CAD								
"PARKS, FORESTRY & RECREATION"	2527-133	06-05-2013	06-06-2013	IKEA ETOBICOKE	169.29	CAD	169.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10918	EGLINTON FLATS TENNI	5712	"Equipment, Furniture, and Home Furnishin"	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2547-140	06-19-2013	06-21-2013	CDN TIRE STORE #00119	32.23	CAD	32.23	CAD	2792	"BANNERS, FLAGS & SIGNS"	P06784	MT DENNIS-PGM SUPP	5200	Home Supply Warehouse	MT DENNIS SIGN MATERIAL	
"PARKS, FORESTRY & RECREATION"	2550-226	06-22-2013	06-24-2013	IKEA ETOBICOKE	71.16	CAD	71.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06784	MT DENNIS-PGM SUPP	5712	"Equipment, Furniture, and Home Furnishin"	MT DENNIS REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2552-90	06-24-2013	06-25-2013	DOLLAR TREE CANADA STO	138.14	CAD	138.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05108	MT DENNIS CC-SUMR CA	5331	Variety Stores	REC SUPPLIES	
					410.82	CAD	410.82	CAD								
"PARKS, FORESTRY & RECREATION"	2527-134	06-04-2013	06-06-2013	METRO #808	253.06	CAD	253.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	ARC - ADMIN	5411	"Grocery Stores, Supermarkets"	"PIZZA SAUCE,MUSHROOMS,ORANGES,PEPPERONI,FRUITS"	
"PARKS, FORESTRY & RECREATION"	2527-135	06-04-2013	06-06-2013	METRO #808	34.02	CAD	34.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02062	ARC - ADMIN	5411	"Grocery Stores, Supermarkets"	SHREDED CHEESE	
"PARKS, FORESTRY & RECREATION"	2529-140	06-05-2013	06-07-2013	METRO #808	25.38	CAD	25.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06074	OCONNOR CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"CEREALS, RASPBERRIES, STRAWBERRIES, BANANAS"	
"PARKS, FORESTRY & RECREATION"	2542-189	06-14-2013	06-17-2013	NOFRILLS STEPHEN'S #34	20.79	CAD	20.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03765	ARC - CORVETTE	5411	"Grocery Stores, Supermarkets"	"EGGS, ORANGES, FRUIT JUICE"	
"PARKS, FORESTRY & RECREATION"	2542-190	06-14-2013	06-17-2013	DOLLAR TREE CANADA STO	56.50	CAD	56.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03765	ARC - CORVETTE	5331	Variety Stores	"RAINBOW SPONGE, DRAWING BOARD, MINI MAGIC SPRING"	
"PARKS, FORESTRY & RECREATION"	2545-125	06-18-2013	06-19-2013	DOLLAR TREE CANADA STO	15.54	CAD	15.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13293	ARC-ST MARTIN DE POR	5331	Variety Stores	"WATER BALOONS, CHALK, RAINBOW SPONGES"	
"PARKS, FORESTRY & RECREATION"	2550-227	06-21-2013	06-24-2013	NOFRILLS ROD JOES	74.37	CAD	74.37	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13391	ARC - O'CONNOR CC	5411	"Grocery Stores, Supermarkets"	"CHEESE, TACO SHELL, WRAPS, LEAN GROUND BEEF"	
					479.66	CAD	479.66	CAD								
"PARKS, FORESTRY & RECREATION"	2527-136	06-04-2013	06-06-2013	CLASSIC TOWING	133.34	CAD	133.34	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00267	E-NORTH1-TURF&HORT	7549	Towing Services		
"PARKS, FORESTRY & RECREATION"	2529-141	06-05-2013	06-07-2013	CDN TIRE STORE #00264	51.95	CAD	51.95	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	3 OFF SET FUEL FUNNELS	
"PARKS, FORESTRY & RECREATION"	2529-142	06-06-2013	06-07-2013	ALPINE LAWN   GARDEN E	10.11	CAD	10.11	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	HONDA WEED EATER AIR CLEAN ELEMENT	
"PARKS, FORESTRY & RECREATION"	2542-191	06-13-2013	06-17-2013	THE HOME DEPOT #7001	19.73	CAD	19.73	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2542-192	06-14-2013	06-17-2013	PRINCESS AUTO #36	33.83	CAD	33.83	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	PICK-UP CLAWS	
"PARKS, FORESTRY & RECREATION"	2554-151	06-25-2013	06-26-2013	MARCHANT'S SCHOOL SPOR	293.74	CAD	293.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00267	E-NORTH1-TURF&HORT	5941	Sporting Goods Stores	SOCCER NETS	
"PARKS, FORESTRY & RECREATION"	2556-172	06-25-2013	06-27-2013	CDN TIRE STORE #00264	28.79	CAD	28.79	CAD	2710	GENERAL HARDWARE	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	HOOK UP HOSE	
"PARKS, FORESTRY & RECREATION"	2556-173	06-26-2013	06-27-2013	ALPINE LAWN   GARDEN E	40.62	CAD	40.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	WEED TRIMMER HEAD	
					612.11	CAD	612.11	CAD								
TORONTO WATER	2557-162	06-26-2013	06-28-2013	CDN TIRE STORE #00209	56.48	CAD	56.48	CAD	2710	GENERAL HARDWARE	PW1017	WS EAST WORK AREA	5200	Home Supply Warehouse	WHEELS FOR HAND CART	
					56.48	CAD	56.48	CAD								
TORONTO WATER	2531-183	06-07-2013	06-10-2013	THE HOME DEPOT #7134	148.84	CAD	148.84	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5200	Home Supply Warehouse	*****	
TORONTO WATER	2542-193	06-12-2013	06-17-2013	AIR CURRENT INDUSTRIAL	262.16	CAD	262.16	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	1711	"Air Conditioning, Heating, and Plumbing"	ELECTRICAL SUPPLIES	
TORONTO WATER	2545-126	06-18-2013	06-19-2013	A-1 ELECTRONIC PARTS	73.45	CAD	73.45	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
TORONTO WATER	2547-141	06-20-2013	06-21-2013	ADI - T1	205.05	CAD	205.05	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	6211	Securities - Brokers/Dealers	ELECTRICAL SUPPLIES	
TORONTO WATER	2557-163	06-27-2013	06-28-2013	ACKLANDS-GRAINGER INC	288.00	CAD	288.00	CAD	2710	GENERAL HARDWARE	PW1018	WS CENTRAL WORK AREA	5085	Industrial Supplies Not Elsewhere Classi	BLADE	
TORONTO WATER	2560-268	06-28-2013	07-02-2013	ACTIVE TECH TORONTO	33.63	CAD	33.63	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
					"1,011.13"	CAD	"1,011.13"	CAD								
FIRE SERVICES	2542-194	06-14-2013	06-17-2013	WIRELESS COMMUNICAION	33.84	CAD	33.84	CAD	4811	CELLULAR TELEPHONES	FR0011	RADIO	5732	Electronic Sales	PHONE HOLSTER	
					33.84	CAD	33.84	CAD								
PUBLIC HEALTH	2539-143	06-12-2013	06-14-2013	AIR CAN  0143926863344	620.50	CAD	620.50	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	PH3101	INFANT HEARING SCRN	3009	Air Canada	N/A	
PUBLIC HEALTH	2539-144	06-12-2013	06-14-2013	AIR CAN  0143926863345	620.50	CAD	620.50	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	PH3101	INFANT HEARING SCRN	3009	Air Canada	N/A	
					"1,241.00"	CAD	"1,241.00"	CAD								
"PARKS, FORESTRY & RECREATION"	2546-131	06-19-2013	06-20-2013	VALLEYVIEW GARDENS HK	586.30	CAD	586.30	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00548	S-EAST 1-TURF&HORT	5261	Lawn and Garden Supply Stores	EXOTICS (STANDARDS) PLANTS	
					586.30	CAD	586.30	CAD								
"PARKS, FORESTRY & RECREATION"	2546-132	06-18-2013	06-20-2013	CDN TIRE STORE #00324	34.87	CAD	34.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02351	MCGREGOR POOL-INSTRL	5200	Home Supply Warehouse	"STORAGE BASKET,LAUNDRY BASKET,STORE SHELF"	
"PARKS, FORESTRY & RECREATION"	2550-228	06-21-2013	06-24-2013	LOWES #03201*	36.07	CAD	36.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02351	MCGREGOR POOL-INSTRL	5200	Home Supply Warehouse	BEEE FREE NATURAL WASP DETERRENT	
"PARKS, FORESTRY & RECREATION"	2560-269	06-28-2013	07-02-2013	2001 STEREO   VIDEO	544.08	CAD	544.08	CAD	3020	M & E - COMMUNICATIONS	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5732	Electronic Sales	KABOOM PORTABLE MUSIC BOXES FOR AQUAFIT PROGRAM	
"PARKS, FORESTRY & RECREATION"	2560-270	06-29-2013	07-02-2013	CDN TIRE STORE #00264	65.47	CAD	65.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5200	Home Supply Warehouse	REC MATERIALS	
					680.49	CAD	680.49	CAD								
TORONTO WATER	2537-159	06-11-2013	06-13-2013	LOCK-UP SERVICES INC.	132.21	CAD	132.21	CAD	2730	LOCKS	WW2055	COMPLEX WTR SYS	7393	"Detective Agencies, Protective Agencies,"	KEY	
TORONTO WATER	2546-133	06-20-2013	06-20-2013	ULINE	73.56	CAD	73.56	CAD	2010	STATIONERY AND OFFICE SUPPLIES	WW2055	COMPLEX WTR SYS	5964	Direct Marketing - Catalog Merchants	*****	
TORONTO WATER	2547-142	06-19-2013	06-21-2013	THE HOME DEPOT #7011	67.60	CAD	67.60	CAD	2010	STATIONERY AND OFFICE SUPPLIES	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	WHITE	
TORONTO WATER	2556-174	06-25-2013	06-27-2013	LOCK-UP SERVICES INC.	6.55	CAD	6.55	CAD	2730	LOCKS	WW2055	COMPLEX WTR SYS	7393	"Detective Agencies, Protective Agencies,"	LOCKS	
TORONTO WATER	2556-175	06-27-2013	06-27-2013	ULINE	73.02	CAD	73.02	CAD	2010	STATIONERY AND OFFICE SUPPLIES	WW2055	COMPLEX WTR SYS	5964	Direct Marketing - Catalog Merchants	*****	
TORONTO WATER	2557-164	06-26-2013	06-28-2013	THE HOME DEPOT #7011	29.33	CAD	29.33	CAD	2010	STATIONERY AND OFFICE SUPPLIES	WW2055	COMPLEX WTR SYS	5200	Home Supply Warehouse	4X8-5/8 SPRU	
TORONTO WATER	2560-271	06-28-2013	07-02-2013	CHAUNCEY BUILDERS SUPP	36.82	CAD	36.82	CAD	2160	PARTS - UNLICENSED EQUIPMENT	WW2055	COMPLEX WTR SYS	5211	"Building Materials, Lumber Stores"	PARTS - UNLICENSED EQUIPMENT	
					419.09	CAD	419.09	CAD								
EMERGENCY MEDICAL SERVICES	2520-94	06-03-2013	06-04-2013	DATA INTEGRITY INC.	98.31	CAD	98.31	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B31100	COMM SYSTEMS SUPPORT	7372	"Computer Programming, Integrated Systems"	EARPIECE SIMPLE TECH DESIGN	
					98.31	CAD	98.31	CAD								
SOLID WASTE MANAGEMENT	2527-137	06-04-2013	06-06-2013	THE HOME DEPOT #7078	27.12	CAD	27.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5200	Home Supply Warehouse	NAILS	
SOLID WASTE MANAGEMENT	2527-138	06-04-2013	06-06-2013	INVESTMENTS HARDWARE L	90.20	CAD	90.20	CAD	3080	M & E - HAND TOOLS	SW0011	MECHANICAL&ELECTRICA	5046	Commercial Equipment Not Elsewhere Class	W/O-163941	
SOLID WASTE MANAGEMENT	2529-143	06-05-2013	06-07-2013	ANGELO'S ELECTRIC LTD	212.06	CAD	212.06	CAD	3080	M & E - HAND TOOLS	SW0011	MECHANICAL&ELECTRICA	7629	"Appliance Repair Shops, Electrical and S"	W/O163941	
SOLID WASTE MANAGEMENT	2531-184	06-06-2013	06-10-2013	THE HOME DEPOT #7129	"1,064.23"	CAD	"1,064.23"	CAD	*****	MISCELLANEOUS PARTS	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2532-90	06-07-2013	06-11-2013	CDN TIRE STORE #00321	75.66	CAD	75.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0835	COMMISSIONER TS OPER	5200	Home Supply Warehouse	W/O-298858	
SOLID WASTE MANAGEMENT	2537-160	06-11-2013	06-13-2013	THE HOME DEPOT #7078	15.79	CAD	15.79	CAD	3080	M & E - HAND TOOLS	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	NUT DRIVER	
SOLID WASTE MANAGEMENT	2537-161	06-11-2013	06-13-2013	CDN TIRE STORE #00321	27.03	CAD	27.03	CAD	2199	MISCELLANEOUS PARTS	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	W/O-19810	
SOLID WASTE MANAGEMENT	2539-145	06-13-2013	06-14-2013	CANADIAN INDUSTRIAL DI	410.00	CAD	410.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	SW0011	MECHANICAL&ELECTRICA	5085	Industrial Supplies Not Elsewhere Classi	WO# 299243	
SOLID WASTE MANAGEMENT	2542-195	06-14-2013	06-17-2013	BRAFASCO / REXDALE	191.80	CAD	191.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5085	Industrial Supplies Not Elsewhere Classi	W/O-299165	
SOLID WASTE MANAGEMENT	2543-118	06-14-2013	06-18-2013	CDN TIRE STORE #00294	45.19	CAD	45.19	CAD	3080	M & E - HAND TOOLS	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	W/O-163941	
SOLID WASTE MANAGEMENT	2550-229	06-20-2013	06-24-2013	THE HOME DEPOT #7078	172.04	CAD	172.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5200	Home Supply Warehouse	BOLTS	
SOLID WASTE MANAGEMENT	2554-152	06-21-2013	06-26-2013	RONA # 55090	354.83	CAD	354.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5251	Hardware Stores	W/O-299166	
SOLID WASTE MANAGEMENT	2554-153	06-24-2013	06-26-2013	THE HOME DEPOT #7078	58.02	CAD	58.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2554-154	06-24-2013	06-26-2013	THE HOME DEPOT #7129	64.17	CAD	64.17	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2554-155	06-24-2013	06-26-2013	INVESTMENTS HARDWARE L	563.87	CAD	563.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5046	Commercial Equipment Not Elsewhere Class	W/O-299303	
SOLID WASTE MANAGEMENT	2554-156	06-24-2013	06-26-2013	THE HOME DEPOT #7129	-43.86	CAD	-43.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5200	Home Supply Warehouse	JOIST HANGER	
SOLID WASTE MANAGEMENT	2556-176	06-25-2013	06-27-2013	THE HOME DEPOT #7129	260.00	CAD	260.00	CAD	*****	MISCELLANEOUS PARTS	CSW008-01-07	#N/A	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2557-165	06-26-2013	06-28-2013	RONA # 55090	257.70	CAD	257.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5251	Hardware Stores	W/O-299303	
SOLID WASTE MANAGEMENT	2560-272	06-27-2013	07-02-2013	THE HOME DEPOT #7078	259.94	CAD	259.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2560-273	06-27-2013	07-02-2013	THE HOME DEPOT #7129	294.67	CAD	294.67	CAD	*****	MISCELLANEOUS PARTS	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2560-274	06-27-2013	07-02-2013	THE HOME DEPOT #7129	-142.49	CAD	-142.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW008-01-07	#N/A	5200	Home Supply Warehouse	2X2X42 STAKE	
					"4,257.97"	CAD	"4,257.97"	CAD								
FIRE SERVICES	2529-144	06-06-2013	06-07-2013	COMMISSION ON FIRE ACC	319.96	CAD	304.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FR0027	PD/TRNG-OP TRAINING	5999	Miscellaneous and Specialty Retail Store	FIRE ACCREDITATION MANUAL	
FIRE SERVICES	2537-162	06-12-2013	06-13-2013	PEN*FIRE ENGINEERING	130.71	CAD	124.95	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FR0027	PD/TRNG-OP TRAINING	5968	Direct Marketing - Continuity/Subscripti	SUBSCRIPTION FOR FIRE ENGINEERING	
FIRE SERVICES	2546-134	06-18-2013	06-20-2013	"TPA/GREEN ""P""      QPL"	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	FR0027	PD/TRNG-OP TRAINING	7523	Automobile Parking Lots and Garages	PARKING	
					465.67	CAD	15.00	CAD								
							428.95	USD								
ECONOMIC DEVELOPMENT & CULTURE	2531-185	06-08-2013	06-10-2013	JONG YOUNG MARKET	39.55	CAD	39.55	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	HS-MH-PRS-SPADINA	5411	"Grocery Stores, Supermarkets"	FLOWERS	
ECONOMIC DEVELOPMENT & CULTURE	2532-91	06-10-2013	06-11-2013	LOBLAWS #092 REDWAY RD	8.99	CAD	8.99	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	HS-MH-PRS-SPADINA	5411	"Grocery Stores, Supermarkets"	ANNUAL PLANTS	
ECONOMIC DEVELOPMENT & CULTURE	2535-129	06-11-2013	06-12-2013	LOBLAWS #1212	17.99	CAD	17.99	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	HS-MH-PRS-SPADINA	5411	"Grocery Stores, Supermarkets"	ANNUAL PLANTS	
ECONOMIC DEVELOPMENT & CULTURE	2535-130	06-11-2013	06-12-2013	FIESTA FARMS INC	38.42	CAD	38.42	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	HS-MH-PRS-SPADINA	5411	"Grocery Stores, Supermarkets"	ANNUAL PLANTS & POTS	
