Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Original Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	"Cost Centre/
WBS Element"	Cost Centre/ WBS Element Descrption	"Merchant
 Type"	Merchant Type Description	Purpose
LEGAL SERVICES	1925-127	03-29-2012	03-30-2012	TERANET EXPRESS	4.50	CAD	4.50	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING	9222	Fines	TITLE SEARCHES
					563.50	CAD	563.50	CAD							
"PARKS, FORESTRY & RECREATION"	1888-126	03-02-2012	03-05-2012	STEPHENSON'S RENT-ALL	644.53	CAD	644.53	CAD	2710	GENERAL HARDWARE	P00483	S-WEST 2-PKS EQP MNT	7394	"Equipment Rental and Leasing Services, F"	CAGE CUTTER ASSEMBLY
"PARKS, FORESTRY & RECREATION"	1893-70	03-02-2012	03-06-2012	WAJAX POWER TORONTO	82.84	CAD	82.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PKS EQP MNT	5085	Industrial Supplies Not Elsewhere Classi	GASKETS AND SEALS
"PARKS, FORESTRY & RECREATION"	1893-71	03-05-2012	03-06-2012	STEPHENSON'S RENT-ALL	644.53	CAD	644.53	CAD	2710	GENERAL HARDWARE	P00483	S-WEST 2-PKS EQP MNT	7394	"Equipment Rental and Leasing Services, F"	CUTTERS
"PARKS, FORESTRY & RECREATION"	1893-72	03-05-2012	03-06-2012	STEPHENSON'S RENT-ALL	-644.53	CAD	-644.53	CAD	2710	GENERAL HARDWARE	P00483	S-WEST 2-PKS EQP MNT	7394	"Equipment Rental and Leasing Services, F"	REFUND
"PARKS, FORESTRY & RECREATION"	1897-109	03-07-2012	03-08-2012	ADAM EDWARDS PHILLIPS	127.07	CAD	127.07	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PKS EQP MNT	5072	Hardware Equipment and Supplies	TOOLS
"PARKS, FORESTRY & RECREATION"	1901-167	03-08-2012	03-12-2012	INNOVATIVE COMPRESSED	375.73	CAD	375.73	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00483	S-WEST 2-PKS EQP MNT	5046	Commercial Equipment Not Elsewhere Class	COMPRESSOR MAINTENANCE
"PARKS, FORESTRY & RECREATION"	1904-129	03-12-2012	03-14-2012	MOTION IND ON11	105.86	CAD	105.86	CAD	2401	LUBRICANTS	P00483	S-WEST 2-PKS EQP MNT	5085	Industrial Supplies Not Elsewhere Classi	*****
"PARKS, FORESTRY & RECREATION"	1904-130	03-12-2012	03-14-2012	MOTION IND ON11	44.82	CAD	44.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PKS EQP MNT	5085	Industrial Supplies Not Elsewhere Classi	*****
"PARKS, FORESTRY & RECREATION"	1906-149	03-14-2012	03-15-2012	ADAM EDWARDS PHILLIPS	146.73	CAD	146.73	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PKS EQP MNT	5072	Hardware Equipment and Supplies	TOOLS
"PARKS, FORESTRY & RECREATION"	1906-150	03-14-2012	03-15-2012	ADAM EDWARDS PHILLIPS	60.56	CAD	60.56	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PKS EQP MNT	5072	Hardware Equipment and Supplies	TOOLS
"PARKS, FORESTRY & RECREATION"	1916-90	03-20-2012	03-22-2012	MOTION IND ON11	100.01	CAD	100.01	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00483	S-WEST 2-PKS EQP MNT	5085	Industrial Supplies Not Elsewhere Classi	*****
"PARKS, FORESTRY & RECREATION"	1916-91	03-21-2012	03-22-2012	BENSON TIRE #114	211.51	CAD	211.51	CAD	2135	PARTS - TIRES/TUBES	P00483	S-WEST 2-PKS EQP MNT	5533	"Automotive Parts, Accessories Stores"	TIRES
"PARKS, FORESTRY & RECREATION"	1916-92	03-21-2012	03-22-2012	ADAM EDWARDS PHILLIPS	214.85	CAD	214.85	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PKS EQP MNT	5072	Hardware Equipment and Supplies	TOOLS
					"2,114.51"	CAD	"2,114.51"	CAD							
"PARKS, FORESTRY & RECREATION"	1898-130	03-07-2012	03-09-2012	STARKMAN SURGICAL SUPP	586.13	CAD	586.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10913	NY SKI CTR-SKI RENTA	8071	Dental and Medical Laboratories	BOUFFANTS CAPS USED IN SKI RENTAL AREA
"PARKS, FORESTRY & RECREATION"	1910-172	03-17-2012	03-19-2012	NORTH YORK TROPHIES	197.75	CAD	197.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10909	NY SKI CTR-PGM SUPP	5999	Miscellaneous and Specialty Retail Store	PLAQUES
"PARKS, FORESTRY & RECREATION"	1910-173	03-18-2012	03-19-2012	NOFRILLS PATS 1330	16.11	CAD	16.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10909	NY SKI CTR-PGM SUPP	5411	"Grocery Stores, Supermarkets"	"CUPS,FORKS & PLATES"
					799.99	CAD	799.99	CAD							
FIRE SERVICES	1907-134	03-15-2012	03-16-2012	TORONTO PARKING AUTHOR	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	FR0012	ADMIN-HEADQUARTERS	7523	Automobile Parking Lots and Garages	PARKING FOR A CITY BUSINESS MEETING
					6.00	CAD	6.00	CAD							
TORONTO WATER	1893-73	03-02-2012	03-06-2012	RONA # 55140	51.97	CAD	51.97	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5251	Hardware Stores	LAMPS
TORONTO WATER	1893-74	03-05-2012	03-06-2012	TORBRAM ELECTRIC SUPPL	33.13	CAD	33.13	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5065	Electrical Parts and Equipment	BALLAST TRANSFORMERS
TORONTO WATER	1914-91	03-20-2012	03-21-2012	TORBRAM ELECTRIC SUPPL	148.87	CAD	148.87	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	1731	Electrical Contractors	BATTERIES
TORONTO WATER	1924-106	03-28-2012	03-29-2012	TORBRAM ELECTRIC SUPPL	264.80	CAD	264.80	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5065	Electrical Parts and Equipment	DETECTOR & CLAMP
TORONTO WATER	1924-107	03-28-2012	03-29-2012	CUSTOM DOOR   LOCK SER	68.55	CAD	68.55	CAD	2575	ELECTRICAL SUPPLIES	PW1017	WS EAST WORK AREA	5533	"Automotive Parts, Accessories Stores"	KEYS
					567.32	CAD	567.32	CAD							
ECONOMIC DEVELOPMENT & CULTURE	1888-127	03-02-2012	03-05-2012	CD HOWE INSTITUTE	45.00	CAD	45.00	CAD	4118	TICKETS AND ADMISSION FEES	ED0160	ER-RES-POLI-CENTRAL	8641	"Associations - Civic, Social, and Frater"	TICKET TO EVENT
ECONOMIC DEVELOPMENT & CULTURE	1888-128	03-02-2012	03-05-2012	ROTMAN SPECIAL EVENTS	36.95	CAD	36.95	CAD	4118	TICKETS AND ADMISSION FEES	ED0160	ER-RES-POLI-CENTRAL	8220	"Colleges, Universities, Professional Sch"	TICKET TO EVENT
ECONOMIC DEVELOPMENT & CULTURE	1923-98	03-27-2012	03-28-2012	IPAC TORONTO	25.00	CAD	25.00	CAD	4118	TICKETS AND ADMISSION FEES	ED0160	ER-RES-POLI-CENTRAL	8299	Educational Services	TICKET TO EVENT
					106.95	CAD	106.95	CAD							
"PARKS, FORESTRY & RECREATION"	1901-168	03-08-2012	03-12-2012	THE HOME DEPOT #7027	2.83	CAD	2.83	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1917-114	03-22-2012	03-23-2012	PRINCESS AUTO	14.19	CAD	14.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	"LITTER PICKERS, ELECTRICAL TAPE"
"PARKS, FORESTRY & RECREATION"	1925-128	03-28-2012	03-30-2012	CDN TIRE STORE #00264	8.00	CAD	8.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	FUNNEL & FLUID
					25.02	CAD	25.02	CAD							
"PARKS, FORESTRY & RECREATION"	1901-169	03-08-2012	03-12-2012	CHECKPOINT1 APPAREL	100.53	CAD	100.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMR C	5655	"Sports Apparel, Riding Apparel Stores"	TSHIRTS FOR MARCH BREAK CAMP
"PARKS, FORESTRY & RECREATION"	1901-170	03-08-2012	03-12-2012	CDN TIRE STORE #00175	103.36	CAD	103.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06665	CEDAR BROOK-PGM SUPP	5200	Home Supply Warehouse	BILLARDS CUES & TIPS
"PARKS, FORESTRY & RECREATION"	1906-151	03-13-2012	03-15-2012	WMT SUPRCTR #1117	94.25	CAD	94.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04022	CEDARBROOK CC-SUMR C	5411	"Grocery Stores, Supermarkets"	TSHIRTS FOR MARCH BREAK CAMP
"PARKS, FORESTRY & RECREATION"	1906-152	03-14-2012	03-15-2012	NOFRILLS DAVE'S #3924	16.53	CAD	16.53	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMR C	5411	"Grocery Stores, Supermarkets"	FOOD FOR MARCH BREAK DANCE CAMP
"PARKS, FORESTRY & RECREATION"	1907-135	03-14-2012	03-16-2012	WMT SUPRCTR #1117	9.31	CAD	9.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMR C	5411	"Grocery Stores, Supermarkets"	FOOD FOR MARCH BREAK DANCE CAMP
"PARKS, FORESTRY & RECREATION"	1907-136	03-15-2012	03-16-2012	LONG   MCQUADE LIMITED	50.85	CAD	50.85	CAD	4590	RENTAL - OTHER	P04022	CEDARBROOK CC-SUMR C	7399	Business Services - Not Elsewhere Classi	RENTAL OF STAGE LIGHTING
"PARKS, FORESTRY & RECREATION"	1910-174	03-16-2012	03-19-2012	NOFRILLS DAVE'S #3924	6.98	CAD	6.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04022	CEDARBROOK CC-SUMR C	5411	"Grocery Stores, Supermarkets"	FOOD FOR MARCH BREAK DANCE CAMP
"PARKS, FORESTRY & RECREATION"	1910-175	03-16-2012	03-19-2012	SHOPPERS DRUG MART0811	39.93	CAD	39.93	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P04022	CEDARBROOK CC-SUMR C	5912	"Drug Stores, Pharmacies"	PHOTO PROCESSING FOR MARCH BREAK DANCE CAMP
					421.74	CAD	421.74	CAD							
"PARKS, FORESTRY & RECREATION"	1901-171	03-08-2012	03-12-2012	SPARKLEEN MOBILE WASH	767.50	CAD	767.50	CAD	4407	CONTRACTED SERVICES - BUILDINGS	P00272	E-SOUTH2-TURF&HORT	7349	"Cleaning and Maintenance, Janitorial Ser"	GRAFFITI REMOVAL
"PARKS, FORESTRY & RECREATION"	1901-172	03-08-2012	03-12-2012	CDN TIRE STORE #00030	13.55	CAD	13.55	CAD	2401	LUBRICANTS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	COMPRESSOR OIL
"PARKS, FORESTRY & RECREATION"	1904-131	03-12-2012	03-14-2012	CDN TIRE STORE #00030	101.69	CAD	101.69	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	BATTERY CHARGER
"PARKS, FORESTRY & RECREATION"	1906-153	03-14-2012	03-15-2012	LOWES #02633*	134.24	CAD	134.24	CAD	2551	ROAD MATERIALS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HI-PERFORMANCE PAVEMNT REPAIR 50#
"PARKS, FORESTRY & RECREATION"	1917-115	03-20-2012	03-23-2012	JACK WATSON SPORTS INC	151.99	CAD	151.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5941	Sporting Goods Stores	TENNIS NET
"PARKS, FORESTRY & RECREATION"	1925-129	03-26-2012	03-30-2012	JACK WATSON SPORTS INC	455.96	CAD	455.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5941	Sporting Goods Stores	TENNIS NET
"PARKS, FORESTRY & RECREATION"	1925-130	03-29-2012	03-30-2012	CITY CLEAN	541.38	CAD	541.38	CAD	2570	JANITORIAL SUPPLIES	P00272	E-SOUTH2-TURF&HORT	7217	Carpet and Upholstery Cleaning	TOILET PAPER
					"2,166.31"	CAD	"2,166.31"	CAD							
"PARKS, FORESTRY & RECREATION"	1898-131	03-08-2012	03-09-2012	LOWES #02640*	30.44	CAD	30.44	CAD	2665	PROTECTIVE CLOTHING	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1904-132	03-12-2012	03-14-2012	THE HOME DEPOT #7129	28.43	CAD	28.43	CAD	2770	GRAVEL	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	L STONE SCRE
"PARKS, FORESTRY & RECREATION"	1907-137	03-15-2012	03-16-2012	RUDDY ELECTRIC	229.67	CAD	229.67	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	1711	"Air Conditioning, Heating, and Plumbing"	ELECTRICAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	1910-176	03-15-2012	03-19-2012	THE HOME DEPOT #7129	71.08	CAD	71.08	CAD	2770	GRAVEL	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	L STONE SCRE
"PARKS, FORESTRY & RECREATION"	1912-83	03-16-2012	03-20-2012	BRAFASCO/CONCORD	200.55	CAD	200.55	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	5085	Industrial Supplies Not Elsewhere Classi	VARIOUS TOOLS
"PARKS, FORESTRY & RECREATION"	1920-144	03-23-2012	03-26-2012	THE HOME DEPOT #7129	133.85	CAD	133.85	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	*****
					694.02	CAD	694.02	CAD							
"PARKS, FORESTRY & RECREATION"	1888-129	03-01-2012	03-05-2012	THE HOME DEPOT #7080	154.39	CAD	154.39	CAD	****	MULTIPLE G/L ACCOUNTS USED	P12081	S-GEN-SPECIALIZED MA	5200	Home Supply Warehouse	*****
					154.39	CAD	154.39	CAD							
"PARKS, FORESTRY & RECREATION"	1893-75	03-05-2012	03-06-2012	LOBLAWS #1021	106.45	CAD	106.45	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06740	ADAM BECK CC-PGM SUP	5411	"Grocery Stores, Supermarkets"	
"PARKS, FORESTRY & RECREATION"	1902-95	03-12-2012	03-13-2012	STAPLES STORE #159	51.98	CAD	51.98	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06740	ADAM BECK CC-PGM SUP	5943	"Office, School Supply, and Stationery St"	
"PARKS, FORESTRY & RECREATION"	1907-138	03-15-2012	03-16-2012	THE ROYAL ONTARIO MUSE	176.00	CAD	176.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06740	ADAM BECK CC-PGM SUP	7991	Tourist Attractions and Exhibits	
					334.43	CAD	334.43	CAD							
FIRE SERVICES	1895-117	03-03-2012	03-07-2012	TRACTION #201	44.22	CAD	44.22	CAD	2130	PARTS - MOBILE EQUIPMENT	FR0046	HUSAR-FIRE	5533	"Automotive Parts, Accessories Stores"	TRUCK AIR BRAKE PART
					44.22	CAD	44.22	CAD							
"PARKS, FORESTRY & RECREATION"	1884-111	02-29-2012	03-01-2012	THE XTERMINATOR	384.20	CAD	384.20	CAD	4417	PEST CONTROL	P01058	RIVERDALE FARM-ANIMA	7342	Exterminating and Disinfecting Services	RODENT CONTROL
"PARKS, FORESTRY & RECREATION"	1885-95	03-01-2012	03-02-2012	KING WEST VETERINARY C	212.39	CAD	212.39	CAD	4087	PROFESSIONAL SERVICES -VETERINARIAN FEES	P01058	RIVERDALE FARM-ANIMA	0742	Veterinary Services	VET. SERVICES
"PARKS, FORESTRY & RECREATION"	1895-118	03-05-2012	03-07-2012	PET VALU #2142	74.55	CAD	74.55	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMA	5995	Pet Shops - Pet Food and Supplies	ANIMAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	1910-177	03-16-2012	03-19-2012	BARRETTS FARM AND FAMI	184.39	CAD	184.39	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P01058	RIVERDALE FARM-ANIMA	1799	"Contractors, Special Trade - Not Elsewhe"	WELDED METAL HOG PANEL
"PARKS, FORESTRY & RECREATION"	1916-93	03-21-2012	03-22-2012	KING WEST VETERINARY C	417.95	CAD	417.95	CAD	4087	PROFESSIONAL SERVICES -VETERINARIAN FEES	P01058	RIVERDALE FARM-ANIMA	0742	Veterinary Services	ANIMAL MEDICATION
"PARKS, FORESTRY & RECREATION"	1917-116	03-22-2012	03-23-2012	CANINE WELLNESS CENTRE	124.29	CAD	124.29	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMA	0742	Veterinary Services	ANIMAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	1920-145	03-24-2012	03-26-2012	PET VALU #79	424.02	CAD	424.02	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMA	5995	Pet Shops - Pet Food and Supplies	ANIMAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	1924-108	03-28-2012	03-29-2012	NOFRILLS PETER'S 3926	87.98	CAD	87.98	CAD	2610	KITCHEN SUPPLIES	P01058	RIVERDALE FARM-ANIMA	7999	Recreation Services (Not Elsewhere Class	KITCHEN SUPPLIES FOR RIVERDALE FARM
"PARKS, FORESTRY & RECREATION"	1924-109	03-28-2012	03-29-2012	THE XTERMINATOR	610.20	CAD	610.20	CAD	4417	PEST CONTROL	P01058	RIVERDALE FARM-ANIMA	7342	Exterminating and Disinfecting Services	PEST CONTROL SERVICES AT RIVERDALE FARM
					"2,519.97"	CAD	"2,519.97"	CAD							
"PARKS, FORESTRY & RECREATION"	1901-173	03-08-2012	03-12-2012	CDN TIRE STORE #00030	8.32	CAD	8.32	CAD	2535	PLUMBING SUPPLIES	P03651	TECH SERV. 2-FACILIT	5200	Home Supply Warehouse	"ADAPTER,HOSE"
"PARKS, FORESTRY & RECREATION"	1924-110	03-28-2012	03-29-2012	ACKLANDS-GRAINGER INC	50.08	CAD	50.08	CAD	3080	M & E - HAND TOOLS	P03651	TECH SERV. 2-FACILIT	5085	Industrial Supplies Not Elsewhere Classi	WRENCH COMBINATION
					58.40	CAD	58.40	CAD							
"PARKS, FORESTRY & RECREATION"	1885-96	02-21-2012	03-02-2012	ACTION LOCKSMITHS INC.	11.30	CAD	11.30	CAD	2730	LOCKS	P00264	E-CENTRAL2-TURF&HORT	7399	Business Services - Not Elsewhere Classi	COPY KEYS
"PARKS, FORESTRY & RECREATION"	1898-132	03-08-2012	03-09-2012	IKEA NORTH YORK	22.59	CAD	22.59	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5712	"Equipment, Furniture, and Home Furnishin"	
"PARKS, FORESTRY & RECREATION"	1901-174	03-09-2012	03-12-2012	STAPLES STORE #127	15.32	CAD	15.32	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5943	"Office, School Supply, and Stationery St"	
"PARKS, FORESTRY & RECREATION"	1902-96	03-12-2012	03-13-2012	IKEA NORTH YORK	22.59	CAD	22.59	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5712	"Equipment, Furniture, and Home Furnishin"	
"PARKS, FORESTRY & RECREATION"	1914-92	03-20-2012	03-21-2012	STAPLES STORE #127	14.89	CAD	14.89	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5943	"Office, School Supply, and Stationery St"	
"PARKS, FORESTRY & RECREATION"	1917-117	03-22-2012	03-23-2012	LOWES #02494*	399.52	CAD	399.52	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1920-146	03-23-2012	03-26-2012	LOWES #02494*	625.41	CAD	625.41	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5200	Home Supply Warehouse	*****
"PARKS, FORESTRY & RECREATION"	1920-147	03-23-2012	03-26-2012	LOWES #02494*	-232.50	CAD	-232.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5200	Home Supply Warehouse	
"PARKS, FORESTRY & RECREATION"	1924-111	03-28-2012	03-29-2012	MARKHAM MOWER	213.25	CAD	213.25	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5261	Lawn and Garden Supply Stores	
"PARKS, FORESTRY & RECREATION"	1924-112	03-28-2012	03-29-2012	MARKHAM MOWER	387.33	CAD	387.33	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5261	Lawn and Garden Supply Stores	
"PARKS, FORESTRY & RECREATION"	1925-131	03-29-2012	03-30-2012	BUSTAN	62.15	CAD	62.15	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PGM SUPP	5261	Lawn and Garden Supply Stores	
					"1,541.85"	CAD	"1,541.85"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	1901-175	03-09-2012	03-12-2012	LINDT   SPRUNGLI	50.68	CAD	50.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0129	AS-PR-RRP-LAKESHORE	5441	"Candy, Nut, Confectionery Stores"	CHOCOLATE FOR VOLUNTEER APPRECIATION
ECONOMIC DEVELOPMENT & CULTURE	1922-85	03-26-2012	03-27-2012	LAKESHORE LUMBER	533.18	CAD	533.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	AH0129	AS-PR-RRP-LAKESHORE	5251	Hardware Stores	PLYWOOD LUMBER & HARDWARE
					583.86	CAD	583.86	CAD							
FLEET SERVICES	1885-97	02-29-2012	03-02-2012	SERVICEONTARIO - 034	10.00	CAD	10.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT OWNERSHIP
FLEET SERVICES	1885-98	02-29-2012	03-02-2012	SERVICEONTARIO - 034	124.00	CAD	124.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL
FLEET SERVICES	1885-99	02-29-2012	03-02-2012	SERVICEONTARIO - 034	21.00	CAD	21.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER
FLEET SERVICES	1888-130	03-01-2012	03-05-2012	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER
FLEET SERVICES	1895-119	03-05-2012	03-07-2012	SERVICEONTARIO - 034	40.00	CAD	40.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE
FLEET SERVICES	1897-110	03-06-2012	03-08-2012	SERVICEONTARIO - 034	20.00	CAD	20.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE
FLEET SERVICES	1901-176	03-08-2012	03-12-2012	SERVICEONTARIO - 034	21.00	CAD	21.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER
FLEET SERVICES	1906-154	03-13-2012	03-15-2012	SERVICEONTARIO - 034	20.00	CAD	20.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE
FLEET SERVICES	1906-155	03-13-2012	03-15-2012	SERVICEONTARIO - 034	20.00	CAD	20.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE
FLEET SERVICES	1907-139	03-14-2012	03-16-2012	SERVICEONTARIO - 034	20.00	CAD	20.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE
FLEET SERVICES	1907-140	03-14-2012	03-16-2012	SERVICEONTARIO - 034	678.50	CAD	678.50	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL
FLEET SERVICES	1907-141	03-14-2012	03-16-2012	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER
FLEET SERVICES	1910-178	03-15-2012	03-19-2012	SERVICEONTARIO - 034	20.00	CAD	20.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT PLATE
FLEET SERVICES	1910-179	03-15-2012	03-19-2012	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER
FLEET SERVICES	1916-94	03-20-2012	03-22-2012	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER
FLEET SERVICES	1917-118	03-21-2012	03-23-2012	SERVICEONTARIO - 034	363.00	CAD	363.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE LICENSE RENEWAL
FLEET SERVICES	1917-119	03-21-2012	03-23-2012	SERVICEONTARIO - 034	7.00	CAD	7.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT STICKER
FLEET SERVICES	1920-148	03-22-2012	03-26-2012	SERVICEONTARIO - 034	10.00	CAD	10.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	ASSET MGMT LICENSING	9399	Government Services - Not Elsewhere Clas	VEHICLE REPLACEMENT OWNERSHIP
