Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
TORONTO WATER	3368-210	2015-02-05	2015-02-09	JJ DOWNS INDUSTRIAL	33.34	CAD	33.34	CAD	2535	PLUMBING SUPPLIES	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5085	Industrial Supplies Not Elsewhere Classi	PVC ELBOWS	
TORONTO WATER	3370-101	2015-02-06	2015-02-10	HONIG INDUSTRIAL EQUIP	153.71	CAD	153.71	CAD	3080	M & E - HAND TOOLS	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5969	Direct Marketing - Other Direct Marketer	SAW BLADES	
TORONTO WATER	3372-122	2015-02-09	2015-02-11	KOTYCK BROS LIMITED	178.26	CAD	178.26	CAD	2535	PLUMBING SUPPLIES	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	1520	General Contractors - Residential and Co	CHECK VALVE AND PIPE	
TORONTO WATER	3376-154	2015-02-11	2015-02-13	CDN TIRE STORE #00152	50.84	CAD	50.84	CAD	3099	GENERAL EQUIPMENT	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5200	Home Supply Warehouse	CARGO BAG	
TORONTO WATER	3376-155	2015-02-12	2015-02-13	DRAGLAM SALT	149.16	CAD	149.16	CAD	2410	DE - ICERS	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5169	Chemicals and Allied Products Not Elsewh	ROCK SALT	
TORONTO WATER	3388-210	2015-02-17	2015-02-23	JJ DOWNS INDUSTRIAL	91.36	CAD	91.36	CAD	2535	PLUMBING SUPPLIES	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5085	Industrial Supplies Not Elsewhere Classi	PVC NIPPLE AND TEE	
TORONTO WATER	3388-211	2015-02-18	2015-02-23	JJ DOWNS INDUSTRIAL	43.43	CAD	43.43	CAD	2535	PLUMBING SUPPLIES	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5085	Industrial Supplies Not Elsewhere Classi	PVC BUSH	
TORONTO WATER	3388-212	2015-02-22	2015-02-23	DRAGLAM SALT	161.59	CAD	161.59	CAD	2410	DE - ICERS	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5169	Chemicals and Allied Products Not Elsewh	ROCK SALT	
TORONTO WATER	3394-140	2015-02-25	2015-02-26	DRAGLAM SALT	155.38	CAD	155.38	CAD	2410	DE - ICERS	TW4080	WW TREATMNT:  HUMBER TP - WORK AREA 3  L	5169	Chemicals and Allied Products Not Elsewh	ROCK SALT	
					"2,504.09"	CAD	"2,504.09"	CAD								
FIRE SERVICES	3378-219	2015-02-13	2015-02-16	HENRY'S MISSISSAUGA	197.72	CAD	197.72	CAD	3032	M & E - PHOTOGRAPHIC	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5946	Camera and Photographic Supply Stores	SD CARDS & CAMERA ACCESSORY	
FIRE SERVICES	3378-220	2015-02-13	2015-02-16	MOE-HWIN WEB	76.47	CAD	76.47	CAD	4830	PERMIT & LICENSE FEES	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	9399	Government Services - Not Elsewhere Clas	MOE HWIN RENEWAL REGRISTRATION - OIL GENERATOR	
FIRE SERVICES	3388-213	2015-02-20	2015-02-23	AKA SOLUTIONS	418.10	CAD	418.10	CAD	2665	PROTECTIVE CLOTHING	FR0038	MECH MAINTENANCE - MARINE SECTION	5941	Sporting Goods Stores	"PROTECTIVE EQUIPMENT - HELMET, GLOVES"	
					692.29	CAD	692.29	CAD								
"PARKS, FORESTRY & RECREATION"	3357-194	2015-01-30	2015-02-02	AAA VACUUM CENTRE	31.62	CAD	31.62	CAD	2570	JANITORIAL SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5722	Household Appliance Stores	VACCUM BAGS	
"PARKS, FORESTRY & RECREATION"	3366-160	2015-02-05	2015-02-06	ROMA FENCE LTD	560.20	CAD	560.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	GATE	
"PARKS, FORESTRY & RECREATION"	3372-123	2015-02-10	2015-02-11	IKEA ETOBICOKE	196.61	CAD	196.61	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P00898	KIPLING YD-PARKS CONSTR	5712	"Equipment, Furniture, and Home Furnishin"	CABINET	
					788.43	CAD	788.43	CAD								
"PARKS, FORESTRY & RECREATION"	3364-141	2015-02-03	2015-02-05	THE HOME DEPOT #7013	135.33	CAD	135.33	CAD	2715	PAINT SUPPLIES	P10428	ANNETTE CC-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  CILPRI FLW Q	
"PARKS, FORESTRY & RECREATION"	3366-161	2015-02-04	2015-02-06	CDN TIRE STORE #00182	213.45	CAD	213.45	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10428	ANNETTE CC-PRGM SUPPORT	5200	Home Supply Warehouse	"BASKETBALLS, BATTERIES, FLASHLIGHTS"	
"PARKS, FORESTRY & RECREATION"	3368-211	2015-02-06	2015-02-09	ABOVEGROUND ENTERPRISE	110.21	CAD	110.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10428	ANNETTE CC-PRGM SUPPORT	7333	"Commercial Art, Graphics, Photography"	"PUZZLES, CANVAS, PAINTS"	
"PARKS, FORESTRY & RECREATION"	3382-86	2015-02-17	2015-02-18	FRESHCO 9777	6.38	CAD	6.38	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10428	ANNETTE CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CREAM	
"PARKS, FORESTRY & RECREATION"	3388-214	2015-02-20	2015-02-23	WAL-MART #1004	51.34	CAD	51.34	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P10428	ANNETTE CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"DUMBBELLS, LYSOL, SOAP"	
					516.71	CAD	516.71	CAD								
"PARKS, FORESTRY & RECREATION"	3357-195	2015-01-30	2015-02-02	DOLLAR TREE #40209	56.50	CAD	56.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05191	ELLESMERE CC-ARTS-VISL/PERF	5331	Variety Stores	SUPPLIES FOR ART PROG	
"PARKS, FORESTRY & RECREATION"	3357-196	2015-01-30	2015-02-02	FRESHCO 9834	64.79	CAD	64.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD - CHILDRENS COOKING PROG	
"PARKS, FORESTRY & RECREATION"	3361-91	2015-02-03	2015-02-04	FOOD BASICS #628	74.27	CAD	74.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- CHILDREN'S COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	3364-142	2015-02-04	2015-02-05	TDSB-PURCHASING	143.76	CAD	143.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01342	ELLESMERE CC-SOCIAL PRGM	8299	Educational Services	ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3368-212	2015-02-06	2015-02-09	FOOD BASICS #628	80.80	CAD	80.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- CHILDREN'S COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	3384-161	2015-02-18	2015-02-19	FOOD BASICS #628	70.32	CAD	70.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- CHILDREN'S COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	3388-215	2015-02-20	2015-02-23	DOLLAR TREE CANADA STO	19.78	CAD	19.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01342	ELLESMERE CC-SOCIAL PRGM	5331	Variety Stores	SPRING DECORATIONS	
"PARKS, FORESTRY & RECREATION"	3388-216	2015-02-20	2015-02-23	FOOD BASICS #628	55.99	CAD	55.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- CHILDREN'S COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	3392-125	2015-02-24	2015-02-25	FOOD BASICS #628	101.23	CAD	101.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01342	ELLESMERE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- CHILDREN'S COOKING PRGM	
					667.44	CAD	667.44	CAD								
TORONTO WATER	3361-92	2015-02-03	2015-02-04	NOBLE 1038	40.24	CAD	40.24	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	COPPER PLUMBING ITEMS	
TORONTO WATER	3366-162	2015-02-05	2015-02-06	NOBLE 1038	38.88	CAD	38.88	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	COPPER PLUMBING ITEMS	
TORONTO WATER	3370-102	2015-02-09	2015-02-10	ACKLANDS-GRAINGER INC	55.28	CAD	55.28	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5085	Industrial Supplies Not Elsewhere Classi	SOCKET DRIVER	
TORONTO WATER	3372-124	2015-02-10	2015-02-11	NOBLE 1038	55.95	CAD	55.95	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	PVC PLUMBING PARTS AND VALVE	
					190.35	CAD	190.35	CAD								
"PARKS, FORESTRY & RECREATION"	3386-127	2015-02-19	2015-02-20	BOYD'S DECORATING CENT	22.11	CAD	22.11	CAD	2715	PAINT SUPPLIES	P00839	TECH SERV. 1-YARD OPER'NS	5231	"Glass, Paint, Wallpaper Stores"	PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3390-92	2015-02-23	2015-02-24	BOYD'S DECORATING CENT	44.73	CAD	44.73	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3392-126	2015-02-24	2015-02-25	BOYD'S DECORATING CENT	13.59	CAD	13.59	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3394-141	2015-02-24	2015-02-26	NAPA SCARBOROUGH #136	5.20	CAD	5.20	CAD	2130	PARTS - MOBILE EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	FUSES	
"PARKS, FORESTRY & RECREATION"	3394-142	2015-02-24	2015-02-26	PARTSOURCE STORE # 766	13.54	CAD	13.54	CAD	2130	PARTS - MOBILE EQUIPMENT	P10186	C-REC SUPER2-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	FUSES	
"PARKS, FORESTRY & RECREATION"	3396-131	2015-02-26	2015-02-27	BOYD'S DECORATING CENT	34.01	CAD	34.01	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT SUPPLIES	
					133.18	CAD	133.18	CAD								
"PARKS, FORESTRY & RECREATION"	3361-93	2015-02-02	2015-02-04	WAL-MART #1004	11.21	CAD	11.21	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	PRE SCHOOL SNACK	
"PARKS, FORESTRY & RECREATION"	3361-94	2015-02-03	2015-02-04	MICHAELS #3983	20.06	CAD	20.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5945	"Game, Toy, and Hobby Shops"	SUPPLIES FOR ART PROGRAM	
"PARKS, FORESTRY & RECREATION"	3361-95	2015-02-03	2015-02-04	MICHAELS #3983	8.11	CAD	8.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5945	"Game, Toy, and Hobby Shops"	SUPPLIES FOR ART PROGRAM	
"PARKS, FORESTRY & RECREATION"	3361-96	2015-02-03	2015-02-04	MICHAELS #3983	-15.32	CAD	-15.32	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5945	"Game, Toy, and Hobby Shops"	RETURNED ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3366-163	2015-02-05	2015-02-06	METRO #702	56.11	CAD	56.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR JR CHEF PROGRAM	
"PARKS, FORESTRY & RECREATION"	3370-103	2015-02-09	2015-02-10	FRESHCO 9777	5.44	CAD	5.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR JR CHEF PROGRAM	
"PARKS, FORESTRY & RECREATION"	3370-104	2015-02-09	2015-02-10	METRO #748	18.00	CAD	18.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3378-221	2015-02-13	2015-02-16	METRO #748	29.11	CAD	29.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR BAKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	3386-128	2015-02-19	2015-02-20	FACTORY DIRECT	79.07	CAD	79.07	CAD	2610	KITCHEN SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5734	Computer Software Stores	DISH RACK	
"PARKS, FORESTRY & RECREATION"	3388-217	2015-02-19	2015-02-23	I SAW THAT ON TV AND M	50.85	CAD	50.85	CAD	2570	JANITORIAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5999	Miscellaneous and Specialty Retail Store	REPLACEMENT PADS FOR MOP	
"PARKS, FORESTRY & RECREATION"	3388-218	2015-02-20	2015-02-23	RCSS WESTON 2800	83.04	CAD	83.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR JR CHEF AND PRESCHOOL SNACK	
"PARKS, FORESTRY & RECREATION"	3392-127	2015-02-23	2015-02-25	WAL-MART #1004	23.88	CAD	23.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR SCIENCE PROGRAM	
"PARKS, FORESTRY & RECREATION"	3392-128	2015-02-23	2015-02-25	WAL-MART #1004	23.71	CAD	23.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12637	EDGEHILL HOUSE-PROG SUPPORT	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR BAKING PROGRAM	
					393.27	CAD	393.27	CAD								
"PARKS, FORESTRY & RECREATION"	3392-129	2015-02-24	2015-02-25	PARMACK ELECTRIC SUPPL	22.60	CAD	22.60	CAD	2575	ELECTRICAL SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
					22.60	CAD	22.60	CAD								
"PARKS, FORESTRY & RECREATION"	3364-143	2015-02-03	2015-02-05	WAL-MART # 3111	87.58	CAD	87.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01356	MALVERN RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	3374-140	2015-02-10	2015-02-12	WAL-MART # 3111	49.35	CAD	49.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12841	RC- CITY WIDE - YOUTH -YOUTH OUTREACH	5411	"Grocery Stores, Supermarkets"	SNACKS FOR YOUTH ADVISORY	
"PARKS, FORESTRY & RECREATION"	3376-156	2015-02-12	2015-02-13	NOFRILLS DICKIES 752	57.14	CAD	57.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01356	MALVERN RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES- KIDS IN THE KITCHEN PRGM	
"PARKS, FORESTRY & RECREATION"	3378-222	2015-02-12	2015-02-16	YOUR DOLLAR STORE WITH	18.08	CAD	18.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01356	MALVERN RC-SOCIAL PRGM	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR YOUNG MEN IN ACTION PRGM	
"PARKS, FORESTRY & RECREATION"	3386-129	2015-02-18	2015-02-20	WAL-MART #3635	73.55	CAD	73.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01356	MALVERN RC-SOCIAL PRGM	5310	Discount Stores	GROCERIES- KIDS IN THE KITCHEN PRGM	
"PARKS, FORESTRY & RECREATION"	3388-219	2015-02-19	2015-02-23	WAL-MART # 3111	4.90	CAD	4.90	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	P01356	MALVERN RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	CUTLERY	
"PARKS, FORESTRY & RECREATION"	3396-132	2015-02-26	2015-02-27	NO FRILLS FRANCOIS #31	28.96	CAD	28.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05797	MALVERN RC-SPORTS	5411	"Grocery Stores, Supermarkets"	FOOD FOR BHM EVENT	
					319.56	CAD	319.56	CAD								
"PARKS, FORESTRY & RECREATION"	3357-197	2015-01-31	2015-02-02	AMAZON.COM	-17.24	CAD	-13.24	USD	2710	GENERAL HARDWARE	P12858	BEACH & WATERFRONT MAINTENANCE	5942	Book Stores	CREDIT - SIGN INSTALLER-BAND-IT	
"PARKS, FORESTRY & RECREATION"	3390-93	2015-02-23	2015-02-24	AUTOMOTIVE TOOLS	485.73	CAD	485.73	CAD	2710	GENERAL HARDWARE	P12858	BEACH & WATERFRONT MAINTENANCE	5533	"Automotive Parts, Accessories Stores"	CIRCULAR SAW	
"PARKS, FORESTRY & RECREATION"	3390-94	2015-02-23	2015-02-24	GLOBALINDUSTRIALCANDA	213.33	CAD	213.33	CAD	2082	HEALTH & SAFETY SUPPLIES	P12858	BEACH & WATERFRONT MAINTENANCE	5085	Industrial Supplies Not Elsewhere Classi	HEATED FOOTREST	
"PARKS, FORESTRY & RECREATION"	3390-95	2015-02-23	2015-02-24	GLOBALINDUSTRIALCANDA	88.59	CAD	88.59	CAD	2090	GRAPHIC DESIGN SUPPLIES	P12858	BEACH & WATERFRONT MAINTENANCE	5085	Industrial Supplies Not Elsewhere Classi	METAL MARKERBOARD	
					770.41	CAD	787.65	CAD								
							-13.24	USD								
"PARKS, FORESTRY & RECREATION"	3357-198	2015-01-29	2015-02-02	THE HOME DEPOT #7013	212.30	CAD	212.30	CAD	2531	LUMBER	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	3/4 PINE PLY	
"PARKS, FORESTRY & RECREATION"	3357-199	2015-01-29	2015-02-02	THE HOME DEPOT #7013	88.00	CAD	88.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	"UL1/2""X4'X8'"	
					300.30	CAD	300.30	CAD								
"PARKS, FORESTRY & RECREATION"	3357-200	2015-01-31	2015-02-02	WAL-MART #3159	25.96	CAD	25.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08903	EY CC COMPLEX-INSTRL	5411	"Grocery Stores, Supermarkets"	ARTS & CRAFTS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3357-201	2015-02-01	2015-02-02	COSTCO WHOLESALE #537	26.24	CAD	26.24	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P08903	EY CC COMPLEX-INSTRL	5300	Wholesale Clubs	STORY BOOK - PRESCHOOL PROG	
"PARKS, FORESTRY & RECREATION"	3382-87	2015-02-17	2015-02-18	DELYEA PIANOS INC.	127.13	CAD	127.13	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P02244	EY CC COMPLEX-ARTS-VISL/PERF	5733	"Music Stores - Musical Instruments, Pian"	PIANO TUNING SERVICE	
"PARKS, FORESTRY & RECREATION"	3396-133	2015-02-26	2015-02-27	MARCHANT'S SCHOOL SPOR	186.84	CAD	186.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11215	EY CC COMPLEX-SPORTS	5941	Sporting Goods Stores	SPORTS EQUIPMENT	
					366.17	CAD	366.17	CAD								
"PARKS, FORESTRY & RECREATION"	3357-202	2015-01-29	2015-02-02	THE HOME DEPOT #7129	37.79	CAD	37.79	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  FGDEERLEATHR	
"PARKS, FORESTRY & RECREATION"	3361-97	2015-02-03	2015-02-04	PARMACK ELECTRIC SUPPL	265.27	CAD	265.27	CAD	2575	ELECTRICAL SUPPLIES	P06679	ARMOUR HGTS CC-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3366-164	2015-02-05	2015-02-06	PARMACK ELECTRIC SUPPL	58.58	CAD	58.58	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3368-213	2015-02-06	2015-02-09	RTA ELECTRIC MOTOR COR	953.72	CAD	953.72	CAD	2575	ELECTRICAL SUPPLIES	P07726	NORTH TORONTO-OPERATIONS	7538	Automotive Service Shops	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3374-141	2015-02-11	2015-02-12	PARMACK ELECTRIC SUPPL	104.53	CAD	104.53	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3378-223	2015-02-13	2015-02-16	CONCORD HARDWARE LIMIT	118.38	CAD	118.38	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5251	Hardware Stores	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3378-224	2015-02-13	2015-02-16	RTA ELECTRIC MOTOR COR	671.22	CAD	671.22	CAD	2575	ELECTRICAL SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	7538	Automotive Service Shops	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3386-130	2015-02-18	2015-02-20	THE HOME DEPOT #7078	170.97	CAD	170.97	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  AA36	
"PARKS, FORESTRY & RECREATION"	3388-220	2015-02-20	2015-02-23	PARMACK ELECTRIC SUPPL	223.99	CAD	223.99	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	5065	Electrical Parts and Equipment	TRUCK STOCKS	
"PARKS, FORESTRY & RECREATION"	3396-134	2015-02-26	2015-02-27	PARMACK ELECTRIC SUPPL	450.76	CAD	450.76	CAD	2575	ELECTRICAL SUPPLIES	P07707	RODING CC-OPERATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES	
					"3,055.21"	CAD	"3,055.21"	CAD								
"SHELTER, SUPPORT & HOUSING ADMINISTRATION"	3357-203	2015-01-29	2015-02-02	THE HOME DEPOT #7238	46.68	CAD	46.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F03072	CENTRAL ASSESSMENT&REFERRAL CTR	5200	Home Supply Warehouse	**MORE**  POLYINSTAFIL	
					46.68	CAD	46.68	CAD								
"PARKS, FORESTRY & RECREATION"	3364-144	2015-02-03	2015-02-05	CDN TIRE STORE #00209	18.07	CAD	18.07	CAD	2575	ELECTRICAL SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	BULB	
"PARKS, FORESTRY & RECREATION"	3392-130	2015-02-23	2015-02-25	THE HOME DEPOT #7107	223.57	CAD	223.57	CAD	2715	PAINT SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  GREEN TAPE	
					241.64	CAD	241.64	CAD								
"PARKS, FORESTRY & RECREATION"	3376-157	2015-02-11	2015-02-13	THE HOME DEPOT #7001	442.03	CAD	442.03	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  PPUI EGG	
"PARKS, FORESTRY & RECREATION"	3376-158	2015-02-12	2015-02-13	LOWES #02494*	199.46	CAD	199.46	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  3.70L  PARA LSTYLE INT LX FL CEIL	
"PARKS, FORESTRY & RECREATION"	3384-162	2015-02-17	2015-02-19	THE HOME DEPOT #7027	938.01	CAD	938.01	CAD	3320	FIXTURES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	HDC12MM+2MMP(FLOORING)	
"PARKS, FORESTRY & RECREATION"	3390-96	2015-02-20	2015-02-24	CDN TIRE STORE #00264	20.89	CAD	20.89	CAD	2130	PARTS - MOBILE EQUIPMENT	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	ANTIFREEZE	
"PARKS, FORESTRY & RECREATION"	3392-131	2015-02-23	2015-02-25	THE HOME DEPOT #7001	46.30	CAD	46.30	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	BEHR S.GLOSS (PAINT)	
"PARKS, FORESTRY & RECREATION"	3392-132	2015-02-24	2015-02-25	LOWES #02494*	56.47	CAD	56.47	CAD	2715	PAINT SUPPLIES	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	3.70L PARA OPTIMA INT ACR D T WHT(PAINT)	
					"1,703.16"	CAD	"1,703.16"	CAD								
"PARKS, FORESTRY & RECREATION"	3359-62	2015-02-01	2015-02-03	CDN TIRE STORE #00654	54.22	CAD	54.22	CAD	2620	ANIMAL CARE SUPPLIES	P01058	RIVERDALE FARM-ANIMAL DISPLAY	5200	Home Supply Warehouse	CAT FOOD	
"PARKS, FORESTRY & RECREATION"	3361-98	2015-02-03	2015-02-04	BEACHES ANIMAL HOSPITA	95.82	CAD	95.82	CAD	4087	PROFESSIONAL SERVICES -VETERINARIAN FEES	P01058	RIVERDALE FARM-ANIMAL DISPLAY	0742	Veterinary Services	CREMATION OF A KID GOAT	
